Energy(eV),Transmission
-9.195979899497487287e-01,3.297138681112004921e+00
-8.894472361809045990e-01,3.234904374337586486e+00
-8.592964824120605805e-01,3.192657384421377031e+00
-8.291457286432158957e-01,3.134228814063805046e+00
-7.989949748743718771e-01,3.104214137419658570e+00
-7.688442211055277475e-01,3.091010508811399937e+00
-7.386934673366836179e-01,3.086350451295160724e+00
-7.085427135678394883e-01,2.613471507781008007e+00
-6.783919597989949146e-01,1.686789716559365715e+00
-6.482412060301507850e-01,1.871971223964041808e+00
-6.180904522613066554e-01,1.858362737303534740e+00
-5.879396984924625258e-01,1.850268750225011916e+00
-5.577889447236183962e-01,1.846384091219856582e+00
-5.276381909547738225e-01,1.844947084684513738e+00
-4.974874371859297484e-01,1.844398795018444837e+00
-4.673366834170855078e-01,1.843565567629342095e+00
-4.371859296482414337e-01,1.841855312278457335e+00
-4.070351758793973040e-01,1.839033703832578803e+00
-3.768844221105527303e-01,1.833927324182853313e+00
-3.467336683417086007e-01,1.819186058873004885e+00
-3.165829145728644711e-01,1.703992632941143226e+00
-2.864321608040203415e-01,9.397075036334964215e-01
-2.562814070351762119e-01,9.224100267860326774e-01
-2.261306532663316660e-01,9.014855366785557989e-01
-1.959798994974875086e-01,8.706995055575101894e-01
-1.658291457286433790e-01,3.631877842229045962e-05
-1.356783919597992494e-01,1.407012252543954163e-08
-1.055276381909546757e-01,1.870558954261735305e-09
-7.537688442211054607e-02,6.376653012403064387e-10
-4.522613065326641646e-02,3.612528207828866085e-10
-1.507537688442228685e-02,2.967897265684336834e-10
1.507537688442184276e-02,3.396376778652009866e-10
4.522613065326641646e-02,5.516814841885845187e-10
7.537688442211054607e-02,1.394725506551925593e-09
1.055276381909546757e-01,7.173595846217478051e-09
1.356783919597988053e-01,2.695632205581027236e-07
1.658291457286429349e-01,7.044457416932832051e-06
1.959798994974875086e-01,7.875520259794437372e-01
2.261306532663316660e-01,9.268800315581647853e-01
2.562814070351757678e-01,9.056818444648903066e-01
2.864321608040198974e-01,5.518493829183155341e-01
3.165829145728640270e-01,1.254507743284669630e+00
3.467336683417086007e-01,1.601727212508402554e+00
3.768844221105527303e-01,1.678075866674858307e+00
4.070351758793969155e-01,1.703477543854274412e+00
4.371859296482409896e-01,1.712983297621048173e+00
4.673366834170851192e-01,1.715713716969563984e+00
4.974874371859297484e-01,1.713637425779878320e+00
5.276381909547738225e-01,1.705972331428026179e+00
5.577889447236179521e-01,1.688942094689753981e+00
5.879396984924620817e-01,1.648904570913989565e+00
6.180904522613062113e-01,1.493822047709784551e+00
6.482412060301507850e-01,1.378485728509820873e+00
6.783919597989949146e-01,1.789721093777465910e+00
7.085427135678390442e-01,2.404164641718203654e+00
7.386934673366831738e-01,3.108111021567463439e+00
7.688442211055274145e-01,3.207236676313915957e+00
7.989949748743718771e-01,3.204588007531071536e+00
8.291457286432158957e-01,3.261465818704412545e+00
8.592964824120602474e-01,3.205944496562016077e+00
8.894472361809043770e-01,3.272966628138191947e+00
9.195979899497483956e-01,3.605671210619513900e+00
9.497487437185930803e-01,4.257055452112497917e+00
9.798994974874370989e-01,4.311932393273045783e+00
1.010050251256281229e+00,4.321721616258845877e+00
1.040201005025125802e+00,4.257310240173262983e+00
1.070351758793969488e+00,4.198068826452552749e+00
1.100502512562814061e+00,4.178024792695804734e+00
1.130653266331657747e+00,4.125050219343736835e+00
1.160804020100502321e+00,4.004461855414814586e+00
1.190954773869346894e+00,3.904863067705123481e+00
1.221105527638190580e+00,3.796791693112490318e+00
1.251256281407035154e+00,3.756713217648435243e+00
1.281407035175878839e+00,3.640193117292794600e+00
1.311557788944723413e+00,3.728090534620772001e+00
1.341708542713567986e+00,3.696988803973636273e+00
1.371859296482411672e+00,3.626470612431757168e+00
1.402010050251256246e+00,3.537901955486274730e+00
1.432160804020099931e+00,3.454974180917690152e+00
1.462311557788944505e+00,3.399285597195331743e+00
1.492462311557789079e+00,3.379387182395381828e+00
1.522613065326632764e+00,3.383080993792183744e+00
1.552763819095477338e+00,3.378137424367267716e+00
1.582914572864321023e+00,3.336133651143874168e+00
1.613065326633165597e+00,3.256312169615357188e+00
1.643216080402010171e+00,3.154300863827797397e+00
1.673366834170853856e+00,3.050713335305915042e+00
1.703517587939698430e+00,2.957063710412162649e+00
1.733668341708542115e+00,2.847298351273170880e+00
1.763819095477386689e+00,2.727372692393192466e+00
1.793969849246231263e+00,2.664718003270652780e+00
1.824120603015074948e+00,2.472637442326557800e+00
1.854271356783919522e+00,2.242959913107487768e+00
1.884422110552763208e+00,2.473495302965986298e+00
1.914572864321607781e+00,2.566906138530118842e+00
1.944723618090452355e+00,2.594490392594757999e+00
1.974874371859296041e+00,2.550387165614958818e+00
2.005025125628140614e+00,2.460050874684839073e+00
2.035175879396984300e+00,2.374062568441320131e+00
2.065326633165828873e+00,2.336332288636230547e+00
2.095477386934673447e+00,2.369719036754104557e+00
2.125628140703517133e+00,2.475024039136951792e+00
2.155778894472361706e+00,2.622014806933456565e+00
2.185929648241205392e+00,2.734551832455232478e+00
2.216080402010049966e+00,2.735645921292944927e+00
2.246231155778894539e+00,2.654232199124742841e+00
2.276381909547738225e+00,2.465320243886100826e+00
2.306532663316582799e+00,1.996384480895246227e+00
2.336683417085426484e+00,1.668666324378399013e+00
2.366834170854271058e+00,1.929453196686318650e+00
2.396984924623115631e+00,1.946940751633477795e+00
2.427135678391959317e+00,1.939724134764515995e+00
2.457286432160803891e+00,1.910970077977492743e+00
2.487437185929647576e+00,1.874738241139055184e+00
2.517587939698492150e+00,1.839068092620739669e+00
2.547738693467336724e+00,1.789631007743123003e+00
2.577889447236180409e+00,1.695568917480927862e+00
2.608040201005024983e+00,1.542681870366262809e+00
2.638190954773868668e+00,1.369473751709477716e+00
2.668341708542713242e+00,1.204119108603284083e+00
2.698492462311557816e+00,9.597700548585200719e-01
2.728643216080401501e+00,9.513804744017348991e-01
2.758793969849246075e+00,9.270613850294782132e-01
2.788944723618090649e+00,8.969273455099066039e-01
2.819095477386934334e+00,8.038073835561757585e-01
2.849246231155778908e+00,5.667325538130967288e-01
2.879396984924622593e+00,3.970111716358717263e-02
2.909547738693467167e+00,7.222795024579029086e-04
2.939698492462311741e+00,1.417563906781737490e-12
2.969849246231155870e+00,9.108510035000898675e-15
3.000000000000000444e+00,2.453073548520919027e-16
