Energy(eV),Transmission
-3.000000000000000444e+00,8.992952626959253482e-12
-2.969849246231155870e+00,2.029338398640559056e-13
-2.939698492462311741e+00,7.109307459234015358e-12
-2.909547738693467167e+00,8.954715701585963398e-04
-2.879396984924623037e+00,1.251679350715898323e-02
-2.849246231155778908e+00,7.965571426413947664e-02
-2.819095477386934778e+00,1.925407929468913315e-01
-2.788944723618090649e+00,2.364611306427237269e-01
-2.758793969849246075e+00,2.545840865217079418e-01
-2.728643216080401945e+00,2.784603983337679556e-01
-2.698492462311557816e+00,2.074427966340553486e-01
-2.668341708542713686e+00,1.192879093955195424e+00
-2.638190954773869557e+00,1.268555517014496203e+00
-2.608040201005024983e+00,1.259441228535866264e+00
-2.577889447236180853e+00,1.217815176130610411e+00
-2.547738693467336724e+00,1.167333064096101714e+00
-2.517587939698492594e+00,1.114508662021631125e+00
-2.487437185929648464e+00,1.048105192518270723e+00
-2.457286432160803891e+00,9.962259396033821268e-01
-2.427135678391959761e+00,1.152313538103183932e+00
-2.396984924623115631e+00,1.585481819256702618e+00
-2.366834170854271502e+00,1.859037616897017742e+00
-2.336683417085427372e+00,1.618945018396515279e+00
-2.306532663316582799e+00,1.934426781032961395e+00
-2.276381909547738669e+00,2.178239595014886287e+00
-2.246231155778894539e+00,2.229770203656029182e+00
-2.216080402010050410e+00,2.225095574336845239e+00
-2.185929648241206280e+00,2.198593824305737243e+00
-2.155778894472361706e+00,2.165776940255911054e+00
-2.125628140703517577e+00,2.143492774112735422e+00
-2.095477386934673447e+00,2.145152983166969562e+00
-2.065326633165829318e+00,2.161477825789237084e+00
-2.035175879396985188e+00,2.162344401939505278e+00
-2.005025125628140614e+00,2.126123264091734910e+00
-1.974874371859296707e+00,2.054321884642994256e+00
-1.944723618090452355e+00,1.951943645245561409e+00
-1.914572864321608003e+00,1.803654820430397709e+00
-1.884422110552763874e+00,1.911959210358648908e+00
-1.854271356783919744e+00,1.924116638225694897e+00
-1.824120603015075615e+00,2.560957483134175039e+00
-1.793969849246231263e+00,2.814593353680988841e+00
-1.763819095477386911e+00,2.911728132865896601e+00
-1.733668341708542782e+00,2.987450986681092324e+00
-1.703517587939698874e+00,3.059137646590103454e+00
-1.673366834170854078e+00,3.155488732595857826e+00
-1.643216080402010171e+00,3.233166554487363342e+00
-1.613065326633166041e+00,3.253740623309651081e+00
-1.582914572864321689e+00,3.229943921554515374e+00
-1.552763819095477338e+00,3.196281644947346567e+00
-1.522613065326633208e+00,3.171193478189367365e+00
-1.492462311557789079e+00,3.150688243757003182e+00
-1.462311557788944727e+00,3.119830751568722249e+00
