Energy(eV),Transmission
-3.000000000000000444e+00,6.071937577484015391e-13
-2.969849246231155870e+00,3.031923006553440472e-13
-2.939698492462311741e+00,7.346931497647613181e-12
-2.909547738693467167e+00,8.931550985637516388e-04
-2.879396984924623037e+00,9.496544329492378686e-03
-2.849246231155778908e+00,4.660665610603411529e-02
-2.819095477386934778e+00,1.348515579100388329e-01
-2.788944723618090649e+00,1.793650854454426069e-01
-2.758793969849246075e+00,1.123581953802773731e-01
-2.728643216080401945e+00,3.575236990647932128e-02
-2.698492462311557816e+00,5.606107173787002740e-01
-2.668341708542713686e+00,1.154167156116060911e+00
-2.638190954773869557e+00,1.245248152887514781e+00
-2.608040201005024983e+00,1.272080083918755156e+00
-2.577889447236180853e+00,1.291449055450539340e+00
-2.547738693467336724e+00,1.310879637021348909e+00
-2.517587939698492594e+00,1.332548864092522045e+00
-2.487437185929648464e+00,1.358480198503959624e+00
-2.457286432160803891e+00,1.378890876021558798e+00
-2.427135678391959761e+00,1.370649593105434327e+00
-2.396984924623115631e+00,1.289752633848135543e+00
-2.366834170854271502e+00,1.091533658805974527e+00
-2.336683417085427372e+00,1.568232665286388050e+00
-2.306532663316582799e+00,1.637683365435866456e+00
-2.276381909547738669e+00,2.163689607001193949e+00
-2.246231155778894539e+00,2.153016612657056239e+00
-2.216080402010050410e+00,2.168536328208614972e+00
-2.185929648241206280e+00,2.151548953938688502e+00
-2.155778894472361706e+00,2.084764703760554561e+00
-2.125628140703517577e+00,2.011536395634794694e+00
-2.095477386934673447e+00,1.959363910044995105e+00
-2.065326633165829318e+00,1.921263765314863203e+00
-2.035175879396985188e+00,1.868735987989245562e+00
-2.005025125628140614e+00,1.807402752012147618e+00
-1.974874371859296707e+00,1.870871501143675397e+00
-1.944723618090452355e+00,2.129104239631140150e+00
-1.914572864321608003e+00,2.367195996498958621e+00
-1.884422110552763874e+00,2.432261606723933767e+00
-1.854271356783919744e+00,2.240551943008061819e+00
-1.824120603015075615e+00,2.439633166429638234e+00
-1.793969849246231263e+00,2.626215030739735834e+00
-1.763819095477386911e+00,2.848616413729051278e+00
-1.733668341708542782e+00,3.020931108989734604e+00
-1.703517587939698874e+00,3.094898568810792394e+00
-1.673366834170854078e+00,3.127580001768249574e+00
-1.643216080402010171e+00,3.150897693783107467e+00
-1.613065326633166041e+00,3.158338163642317120e+00
-1.582914572864321689e+00,3.143066555578751142e+00
-1.552763819095477338e+00,3.116841580876011264e+00
-1.522613065326633208e+00,3.100839297920928050e+00
-1.492462311557789079e+00,3.108174251041195824e+00
-1.462311557788944727e+00,3.137278019522554029e+00
-1.432160804020100597e+00,3.175059181497098759e+00
-1.402010050251256246e+00,3.202402148470607557e+00
-1.371859296482412116e+00,3.197886963874621014e+00
-1.341708542713567986e+00,3.132689664083557535e+00
-1.311557788944723635e+00,3.047960564640293857e+00
-1.281407035175879505e+00,3.569481599837008190e+00
-1.251256281407035154e+00,3.911289685018022766e+00
-1.221105527638191024e+00,3.991680773565394524e+00
-1.190954773869346894e+00,3.991373325348538614e+00
-1.160804020100502543e+00,3.998233324063783733e+00
-1.130653266331658413e+00,4.064779481044339171e+00
-1.100502512562814061e+00,4.126768912776952014e+00
-1.070351758793969932e+00,4.166210312776323477e+00
-1.040201005025125802e+00,4.177261341649781912e+00
-1.010050251256281451e+00,4.136942072384082181e+00
-9.798994974874370989e-01,4.087964231908156165e+00
-9.497487437185930803e-01,4.077366789576160500e+00
-9.195979899497487287e-01,3.487467422850682564e+00
-8.894472361809045990e-01,3.656616234633066398e+00
-8.592964824120605805e-01,3.576461872071754033e+00
-8.291457286432158957e-01,3.478079766555820296e+00
-7.989949748743718771e-01,3.452086440346164853e+00
-7.688442211055277475e-01,3.401643600754701069e+00
-7.386934673366836179e-01,3.206912361976523407e+00
-7.085427135678394883e-01,2.534105330518213961e+00
-6.783919597989949146e-01,1.890104973127430199e+00
-6.482412060301507850e-01,1.948532407353510187e+00
-6.180904522613066554e-01,1.942826621417933941e+00
-5.879396984924625258e-01,1.935772550676203352e+00
-5.577889447236183962e-01,1.928126536202808161e+00
-5.276381909547738225e-01,1.919119726391081970e+00
-4.974874371859297484e-01,1.908773393715610833e+00
-4.673366834170855078e-01,1.897946395133531361e+00
-4.371859296482414337e-01,1.888023855552934060e+00
-4.070351758793973040e-01,1.880072947175114528e+00
-3.768844221105527303e-01,1.873075108690902990e+00
-3.467336683417086007e-01,1.857748991729267329e+00
-3.165829145728644711e-01,1.716319715240005372e+00
-2.864321608040203415e-01,9.275622107357195389e-01
-2.562814070351762119e-01,9.303871416993785282e-01
-2.261306532663316660e-01,9.284206485818985444e-01
-1.959798994974875086e-01,9.111359412911359534e-01
-1.658291457286433790e-01,3.767996910710459104e-04
-1.356783919597992494e-01,1.811850545349290612e-08
-1.055276381909546757e-01,2.196785244845823495e-09
-7.537688442211054607e-02,7.132111329743167268e-10
-4.522613065326641646e-02,3.905163333854042647e-10
-1.507537688442228685e-02,3.123303646995047412e-10
1.507537688442184276e-02,3.494304115120035641e-10
4.522613065326641646e-02,5.564928760797340476e-10
7.537688442211054607e-02,1.383280623788912041e-09
1.055276381909546757e-01,7.057288708776345081e-09
1.356783919597988053e-01,3.555120218895508355e-07
1.658291457286429349e-01,5.342971704900826507e-06
1.959798994974875086e-01,6.005547443192826851e-01
2.261306532663316660e-01,7.679462154169379717e-01
2.562814070351757678e-01,8.283058349162810696e-01
2.864321608040198974e-01,8.426379234887731995e-01
3.165829145728640270e-01,1.592732654186384877e+00
3.467336683417086007e-01,1.791268579306904751e+00
3.768844221105527303e-01,1.805816451043736670e+00
4.070351758793969155e-01,1.797198961685966712e+00
4.371859296482409896e-01,1.778884869238691824e+00
4.673366834170851192e-01,1.753119520388390251e+00
4.974874371859297484e-01,1.719348558022798068e+00
5.276381909547738225e-01,1.674438478350413595e+00
5.577889447236179521e-01,1.608759279671727160e+00
5.879396984924620817e-01,1.493424494053670726e+00
6.180904522613062113e-01,1.254370681889429129e+00
6.482412060301507850e-01,1.425915258320612722e+00
6.783919597989949146e-01,1.494126688727740015e+00
7.085427135678390442e-01,2.380730598394705133e+00
7.386934673366831738e-01,3.085417562826173299e+00
7.688442211055274145e-01,3.130246868203234278e+00
7.989949748743718771e-01,3.133820187464227303e+00
8.291457286432158957e-01,3.082161702485501920e+00
8.592964824120602474e-01,2.958207597055936056e+00
8.894472361809043770e-01,3.407919296343309146e+00
9.195979899497483956e-01,3.549248428295776581e+00
9.497487437185930803e-01,4.115500282855121483e+00
9.798994974874370989e-01,4.129838872639616909e+00
1.010050251256281229e+00,4.151649460990899598e+00
1.040201005025125802e+00,4.167982642497974233e+00
1.070351758793969488e+00,4.169641465172521322e+00
1.100502512562814061e+00,4.172185022010151734e+00
1.130653266331657747e+00,4.156113906058971352e+00
1.160804020100502321e+00,4.068606960515245952e+00
1.190954773869346894e+00,3.993742849710971043e+00
1.221105527638190580e+00,3.975434398193260499e+00
1.251256281407035154e+00,3.883859838585731694e+00
1.281407035175878839e+00,3.627681660750821102e+00
1.311557788944723413e+00,3.700952881070045830e+00
1.341708542713567986e+00,3.643227929940699550e+00
1.371859296482411672e+00,3.582376118957169453e+00
1.402010050251256246e+00,3.512834595939862581e+00
1.432160804020099931e+00,3.445039819097141631e+00
1.462311557788944505e+00,3.393582926864787019e+00
1.492462311557789079e+00,3.367837585070495354e+00
1.522613065326632764e+00,3.366768818775060623e+00
1.552763819095477338e+00,3.375411402096556213e+00
1.582914572864321023e+00,3.367630196557266142e+00
1.613065326633165597e+00,3.321529385706472048e+00
1.643216080402010171e+00,3.237782943073264974e+00
1.673366834170853856e+00,3.143216203434106237e+00
1.703517587939698430e+00,3.075662946272582410e+00
1.733668341708542115e+00,3.049503249536264615e+00
1.763819095477386689e+00,3.002899592433246667e+00
1.793969849246231263e+00,2.824539590906028241e+00
1.824120603015074948e+00,2.442793851263195481e+00
1.854271356783919522e+00,2.052554571146719020e+00
1.884422110552763208e+00,2.433209940128706172e+00
1.914572864321607781e+00,2.517476924487630274e+00
1.944723618090452355e+00,2.583750592328569962e+00
1.974874371859296041e+00,2.615574781152723904e+00
2.005025125628140614e+00,2.610155787697095331e+00
2.035175879396984300e+00,2.591479555889365738e+00
2.065326633165828873e+00,2.589706191440924954e+00
2.095477386934673447e+00,2.622725820580744216e+00
2.125628140703517133e+00,2.686662728403267586e+00
2.155778894472361706e+00,2.752918155586630888e+00
2.185929648241205392e+00,2.778498153814974891e+00
2.216080402010049966e+00,2.733778142414769796e+00
2.246231155778894539e+00,2.656692548633749151e+00
2.276381909547738225e+00,2.616959351777365494e+00
2.306532663316582799e+00,1.998930298643403880e+00
2.336683417085426484e+00,1.759300229820041084e+00
2.366834170854271058e+00,1.846132113599006530e+00
2.396984924623115631e+00,1.847360781556063536e+00
2.427135678391959317e+00,1.857371973207371019e+00
2.457286432160803891e+00,1.857799787518450207e+00
2.487437185929647576e+00,1.847503668328623672e+00
2.517587939698492150e+00,1.827842054187450715e+00
2.547738693467336724e+00,1.793950748124449657e+00
2.577889447236180409e+00,1.738055454868752792e+00
2.608040201005024983e+00,1.664328508820622332e+00
2.638190954773868668e+00,1.602191363030805560e+00
2.668341708542713242e+00,1.533833187507106954e+00
2.698492462311557816e+00,9.319468096081208186e-01
2.728643216080401501e+00,8.696456518841370054e-01
2.758793969849246075e+00,8.363550455099890701e-01
2.788944723618090649e+00,8.702836273540589529e-01
2.819095477386934334e+00,8.695969625108850298e-01
2.849246231155778908e+00,5.819970593267999037e-01
2.879396984924622593e+00,3.962350072370071641e-02
2.909547738693467167e+00,7.761310666166782108e-04
2.939698492462311741e+00,1.467336507789240230e-12
2.969849246231155870e+00,9.318799695533904944e-15
3.000000000000000444e+00,2.495296754926797191e-16
