Energy(eV),Transmission
-3.000000000000000444e+00,9.223243292231379168e-17
-2.969849246231155870e+00,2.042916139964677942e-15
-2.939698492462311741e+00,1.743446067135257576e-13
-2.909547738693467167e+00,3.994325644997758016e-05
-2.879396984924623037e+00,6.446736860758018684e-04
-2.849246231155778908e+00,4.199252695758789664e-03
-2.819095477386934778e+00,1.289635721962330457e-02
-2.788944723618090649e+00,1.469387818318121201e-02
-2.758793969849246075e+00,7.445309061733992699e-03
-2.728643216080401945e+00,2.989878552161579547e-03
-2.698492462311557816e+00,6.457088387995918444e-02
-2.668341708542713686e+00,8.673111950280918414e-01
-2.638190954773869557e+00,9.286543703994916132e-01
-2.608040201005024983e+00,9.574625375296456076e-01
-2.577889447236180853e+00,9.823464825956886859e-01
-2.547738693467336724e+00,1.021015594365156876e+00
-2.517587939698492594e+00,1.089917963576138238e+00
-2.487437185929648464e+00,1.195925680412389669e+00
-2.457286432160803891e+00,1.348012144758860664e+00
-2.427135678391959761e+00,1.551640232382227591e+00
-2.396984924623115631e+00,1.771145023504668847e+00
-2.366834170854271502e+00,1.897805234369629002e+00
-2.336683417085427372e+00,1.612431351712969585e+00
-2.306532663316582799e+00,1.830788981581947805e+00
-2.276381909547738669e+00,1.962739955456256347e+00
-2.246231155778894539e+00,2.005360072257696302e+00
-2.216080402010050410e+00,2.038499172066455589e+00
-2.185929648241206280e+00,2.043479225923687359e+00
-2.155778894472361706e+00,2.021157829017719010e+00
-2.125628140703517577e+00,1.985064690745813598e+00
-2.095477386934673447e+00,1.942600457617148280e+00
-2.065326633165829318e+00,1.897390675276356298e+00
-2.035175879396985188e+00,1.854292103736600472e+00
-2.005025125628140614e+00,1.814404999504683591e+00
-1.974874371859296707e+00,1.768786933404736805e+00
-1.944723618090452355e+00,1.710237618075644894e+00
-1.914572864321608003e+00,1.683115831786907712e+00
-1.884422110552763874e+00,2.092984847779610469e+00
-1.854271356783919744e+00,1.905922240799132306e+00
-1.824120603015075615e+00,2.430555346429778663e+00
-1.793969849246231263e+00,2.484612892204886681e+00
-1.763819095477386911e+00,2.662742008124004300e+00
-1.733668341708542782e+00,2.800082904044524312e+00
-1.703517587939698874e+00,2.874158389146231229e+00
-1.673366834170854078e+00,2.950806733380084701e+00
-1.643216080402010171e+00,3.005608505235655148e+00
-1.613065326633166041e+00,2.992429475609623246e+00
-1.582914572864321689e+00,2.924915052724289311e+00
-1.552763819095477338e+00,2.852237797768121919e+00
-1.522613065326633208e+00,2.805488802732070130e+00
-1.492462311557789079e+00,2.791089754240799081e+00
-1.462311557788944727e+00,2.803775139829141949e+00
