Energy(eV),Transmission
-2.562814070351762119e-01,9.824175571352068426e-01
-2.261306532663316660e-01,9.566081929476242252e-01
-1.959798994974875086e-01,8.710983650968718850e-01
-1.658291457286433790e-01,4.045852469369763497e-03
-1.356783919597992494e-01,4.105953906886177388e-08
-1.055276381909546757e-01,3.468676145694599433e-09
-7.537688442211054607e-02,9.486753316876039140e-10
-4.522613065326641646e-02,4.590934497096297514e-10
-1.507537688442228685e-02,3.291930929522236744e-10
1.507537688442184276e-02,3.291930929522337040e-10
4.522613065326641646e-02,4.590934497096297514e-10
7.537688442211054607e-02,9.486753316876039140e-10
1.055276381909546757e-01,3.468676145694599433e-09
1.356783919597988053e-01,4.105953906887641829e-08
1.658291457286429349e-01,4.045852469394498920e-03
1.959798994974875086e-01,8.710983650968718850e-01
2.261306532663316660e-01,9.566081929476242252e-01
2.562814070351757678e-01,9.824175571352078418e-01
2.864321608040198974e-01,9.892776090498539565e-01
3.165829145728640270e-01,1.776486491717904848e+00
3.467336683417086007e-01,1.940216996185012199e+00
3.768844221105527303e-01,1.956675236377155569e+00
4.070351758793969155e-01,1.961338386787340848e+00
4.371859296482409896e-01,1.964683758500119337e+00
4.673366834170851192e-01,1.967937945920033904e+00
4.974874371859297484e-01,1.970458150997858704e+00
5.276381909547738225e-01,1.971681639343017878e+00
5.577889447236179521e-01,1.971688253219982423e+00
5.879396984924620817e-01,1.971015271857097240e+00
6.180904522613062113e-01,1.970090695403905023e+00
6.482412060301507850e-01,1.966831543362848045e+00
6.783919597989949146e-01,1.915594619384843655e+00
7.085427135678390442e-01,2.691910533812945427e+00
7.386934673366831738e-01,3.572365137358008091e+00
7.688442211055274145e-01,3.684594574219568042e+00
7.989949748743718771e-01,3.691268531422116084e+00
8.291457286432158957e-01,3.696098275698351365e+00
8.592964824120602474e-01,3.750789694929816953e+00
8.894472361809043770e-01,3.657949356458598977e+00
9.195979899497483956e-01,3.860285329463599258e+00
9.497487437185930803e-01,4.574213575304838741e+00
9.798994974874370989e-01,4.597996713483975206e+00
1.010050251256281229e+00,4.644007634174344368e+00
1.040201005025125802e+00,4.663105276794022203e+00
1.070351758793969488e+00,4.630745422591076910e+00
1.100502512562814061e+00,4.580199390097341450e+00
1.130653266331657747e+00,4.547779771984786557e+00
1.160804020100502321e+00,4.543506117058388583e+00
1.190954773869346894e+00,4.502475267364340894e+00
1.221105527638190580e+00,4.468130851160980299e+00
1.251256281407035154e+00,4.367783102816402696e+00
1.281407035175878839e+00,3.928583909010085140e+00
1.311557788944723413e+00,3.853397572687386585e+00
1.341708542713567986e+00,3.856350352912715884e+00
1.371859296482411672e+00,3.823059382723237309e+00
1.402010050251256246e+00,3.760008520916279018e+00
1.432160804020099931e+00,3.682244426111824342e+00
1.462311557788944505e+00,3.614304247992137231e+00
1.492462311557789079e+00,3.578682339337649232e+00
1.522613065326632764e+00,3.588461214328228177e+00
1.552763819095477338e+00,3.641977061683393302e+00
1.582914572864321023e+00,3.715768924082278879e+00
1.613065326633165597e+00,3.763020132590578992e+00
1.643216080402010171e+00,3.736422433694206902e+00
1.673366834170853856e+00,3.637444713108836325e+00
1.703517587939698430e+00,3.527601704027739871e+00
1.733668341708542115e+00,3.445183497917688076e+00
1.763819095477386689e+00,3.325143677185536717e+00
1.793969849246231263e+00,3.199289067962252986e+00
1.824120603015074948e+00,3.015366197843208251e+00
1.854271356783919522e+00,2.324800225244194163e+00
1.884422110552763208e+00,2.395253563225369753e+00
1.914572864321607781e+00,2.534228801048711066e+00
1.944723618090452355e+00,2.607155167475370572e+00
1.974874371859296041e+00,2.636663110015060596e+00
2.005025125628140614e+00,2.619255964099847844e+00
2.035175879396984300e+00,2.581245419849667933e+00
2.065326633165828873e+00,2.558348260331481328e+00
2.095477386934673447e+00,2.576853446233276834e+00
2.125628140703517133e+00,2.645275629351234947e+00
2.155778894472361706e+00,2.744427915075490443e+00
2.185929648241205392e+00,2.821706166548287431e+00
2.216080402010049966e+00,2.822404078137042305e+00
2.246231155778894539e+00,2.771591093798420502e+00
2.276381909547738225e+00,2.759113239492667180e+00
2.306532663316582799e+00,2.149061202144738392e+00
2.336683417085426484e+00,1.913088308832096907e+00
2.366834170854271058e+00,1.927893219495544708e+00
2.396984924623115631e+00,1.942767951516110259e+00
2.427135678391959317e+00,1.948981564346246920e+00
2.457286432160803891e+00,1.942602720010357276e+00
2.487437185929647576e+00,1.928276094678109231e+00
2.517587939698492150e+00,1.915515133325826902e+00
2.547738693467336724e+00,1.907558614134855945e+00
2.577889447236180409e+00,1.895805939134129314e+00
2.608040201005024983e+00,1.869359905292175439e+00
2.638190954773868668e+00,1.830603846754618846e+00
2.668341708542713242e+00,1.733197882233074472e+00
2.698492462311557816e+00,9.561311595513342088e-01
2.728643216080401501e+00,9.596262466152980508e-01
2.758793969849246075e+00,9.520812830392724191e-01
2.788944723618090649e+00,9.690789512052692123e-01
2.819095477386934334e+00,9.249647577803885579e-01
2.849246231155778908e+00,8.259802503352616787e-01
2.879396984924622593e+00,2.078169487164752693e-01
2.909547738693467167e+00,2.151668243777383072e-03
2.939698492462311741e+00,3.137071280542771697e-12
2.969849246231155870e+00,1.773396149277100850e-14
3.000000000000000444e+00,4.419658502005440407e-16
