Energy(eV),Transmission
-1.492462311557789079e+00,3.412513270279511790e+00
-1.462311557788944727e+00,3.465200132894293183e+00
-1.432160804020100597e+00,3.546961804713236521e+00
-1.402010050251256246e+00,3.635741110378398311e+00
-1.371859296482412116e+00,3.706579858469613242e+00
-1.341708542713567986e+00,3.743522445987681468e+00
-1.311557788944723635e+00,3.732410329098382995e+00
-1.281407035175879505e+00,3.815858971738120609e+00
-1.251256281407035154e+00,4.267779334892707332e+00
-1.221105527638191024e+00,4.350924162959826980e+00
-1.190954773869346894e+00,4.373869470578647167e+00
-1.160804020100502543e+00,4.397793332802039323e+00
-1.130653266331658413e+00,4.407956455940848173e+00
-1.100502512562814061e+00,4.458152482568561226e+00
-1.070351758793969932e+00,4.517090995127684749e+00
-1.040201005025125802e+00,4.550280954766432906e+00
-1.010050251256281451e+00,4.527583506117437651e+00
-9.798994974874370989e-01,4.477890766394549971e+00
-9.497487437185930803e-01,4.458157912866457018e+00
-9.195979899497487287e-01,3.749581249196854316e+00
-8.894472361809045990e-01,3.640742043793045113e+00
-8.592964824120605805e-01,3.661266318086382032e+00
-8.291457286432158957e-01,3.600514373039335858e+00
-7.989949748743718771e-01,3.589200202144616103e+00
-7.688442211055277475e-01,3.572987881738614924e+00
-7.386934673366836179e-01,3.421078804803240114e+00
-7.085427135678394883e-01,2.611983061002606021e+00
-6.783919597989949146e-01,1.799534101772053418e+00
-6.482412060301507850e-01,1.953591899889412176e+00
-6.180904522613066554e-01,1.948655824304593942e+00
-5.879396984924625258e-01,1.944607906809798337e+00
-5.577889447236183962e-01,1.940561056002011897e+00
-5.276381909547738225e-01,1.935748810774204243e+00
-4.974874371859297484e-01,1.929778416360074411e+00
-4.673366834170855078e-01,1.922861146411867450e+00
-4.371859296482414337e-01,1.915855062514420171e+00
-4.070351758793973040e-01,1.909759091962230482e+00
-3.768844221105527303e-01,1.904286215367981372e+00
-3.467336683417086007e-01,1.893229925094721322e+00
-3.165829145728644711e-01,1.794914239873845352e+00
-2.864321608040203415e-01,9.846072368059191060e-01
-2.562814070351762119e-01,9.820674765584684884e-01
-2.261306532663316660e-01,9.657758443812722859e-01
-1.959798994974875086e-01,9.058949125795833224e-01
