Energy(eV),Transmission
-3.000000000000000444e+00,4.248287311368050169e-17
-2.969849246231155870e+00,1.913979239274533664e-15
-2.939698492462311741e+00,3.403937995184499190e-13
-2.909547738693467167e+00,1.818707793285773849e-04
-2.879396984924623037e+00,8.581221722126920748e-03
-2.849246231155778908e+00,1.916885153971320810e-01
-2.819095477386934778e+00,6.247614629170901157e-01
-2.788944723618090649e+00,7.312947488269463392e-01
-2.758793969849246075e+00,7.691038464650244988e-01
-2.728643216080401945e+00,8.646571078759098805e-01
-2.698492462311557816e+00,9.531629819797353687e-01
-2.668341708542713686e+00,9.587297515970163442e-01
-2.638190954773869557e+00,9.572986596629058376e-01
-2.608040201005024983e+00,9.579082813318576806e-01
-2.577889447236180853e+00,9.677505846858893701e-01
-2.547738693467336724e+00,9.767467558422816554e-01
-2.517587939698492594e+00,9.900776669108519723e-01
-2.487437185929648464e+00,1.032139343897744865e+00
-2.457286432160803891e+00,1.134542338499956227e+00
-2.427135678391959761e+00,1.320838253077571967e+00
-2.396984924623115631e+00,1.576232448493744220e+00
-2.366834170854271502e+00,1.819790417408581273e+00
-2.336683417085427372e+00,1.646996639896288750e+00
-2.306532663316582799e+00,1.815789769156074485e+00
-2.276381909547738669e+00,1.953931039038771855e+00
-2.246231155778894539e+00,1.997011612394430813e+00
-2.216080402010050410e+00,2.036791228507426776e+00
-2.185929648241206280e+00,2.046222896269182634e+00
-2.155778894472361706e+00,2.006983339086895413e+00
-2.125628140703517577e+00,1.934096183029138771e+00
-2.095477386934673447e+00,1.860078921884206649e+00
-2.065326633165829318e+00,1.813894853537581175e+00
-2.035175879396985188e+00,1.805992375841258379e+00
-2.005025125628140614e+00,1.823888999586565696e+00
-1.974874371859296707e+00,1.837282343770752169e+00
-1.944723618090452355e+00,1.816810412086119264e+00
-1.914572864321608003e+00,1.778901689226993321e+00
-1.884422110552763874e+00,2.267271844270100978e+00
-1.854271356783919744e+00,1.886958138653528128e+00
-1.824120603015075615e+00,2.596918236582769879e+00
-1.793969849246231263e+00,2.667378912088728349e+00
-1.763819095477386911e+00,2.787161412348611034e+00
-1.733668341708542782e+00,2.902258523801610757e+00
-1.703517587939698874e+00,2.966940660939914487e+00
-1.673366834170854078e+00,3.021308246384608598e+00
-1.643216080402010171e+00,3.070642524620843528e+00
-1.613065326633166041e+00,3.096578687061669388e+00
-1.582914572864321689e+00,3.090619062785260773e+00
-1.552763819095477338e+00,3.066046344072634433e+00
-1.522613065326633208e+00,3.047563617150125470e+00
-1.492462311557789079e+00,3.055101093559090319e+00
