Energy(eV),Transmission
-8.894472361809045990e-01,3.616441627621941546e+00
-8.592964824120605805e-01,3.673804622995743063e+00
-8.291457286432158957e-01,3.595817020043722945e+00
-7.989949748743718771e-01,3.556859227707098725e+00
-7.688442211055277475e-01,3.564840396979791493e+00
-7.386934673366836179e-01,3.373873311053062096e+00
-7.085427135678394883e-01,2.605820505384170094e+00
-6.783919597989949146e-01,1.930170153198099703e+00
-6.482412060301507850e-01,1.944034553236068996e+00
-6.180904522613066554e-01,1.950133194860293129e+00
-5.879396984924625258e-01,1.946809049289940807e+00
-5.577889447236183962e-01,1.943808191342554004e+00
-5.276381909547738225e-01,1.940846226335399605e+00
-4.974874371859297484e-01,1.937591777166986606e+00
-4.673366834170855078e-01,1.934110187169649553e+00
-4.371859296482414337e-01,1.930979383800581317e+00
-4.070351758793973040e-01,1.928754369602712959e+00
-3.768844221105527303e-01,1.926187775177438777e+00
-3.467336683417086007e-01,1.913608375595300837e+00
-3.165829145728644711e-01,1.773832979311408709e+00
-2.864321608040203415e-01,9.893132727815060479e-01
-2.562814070351762119e-01,9.848580320002604527e-01
-2.261306532663316660e-01,9.635194115680498772e-01
-1.959798994974875086e-01,8.888608602426464333e-01
-1.658291457286433790e-01,5.100396351083117535e-03
-1.356783919597992494e-01,3.925016259589077149e-08
-1.055276381909546757e-01,3.340668638924611793e-09
-7.537688442211054607e-02,9.316841326725939091e-10
-4.522613065326641646e-02,4.583753705189445535e-10
-1.507537688442228685e-02,3.339050416030582620e-10
1.507537688442184276e-02,3.396007379473111234e-10
4.522613065326641646e-02,4.833536595174213408e-10
7.537688442211054607e-02,1.027628191810547710e-09
1.055276381909546757e-01,3.954360207916206188e-09
1.356783919597988053e-01,5.853784514189172806e-08
1.658291457286429349e-01,1.817362446884941696e-03
1.959798994974875086e-01,8.351598438047227457e-01
2.261306532663316660e-01,9.403277434451950967e-01
2.562814070351757678e-01,9.735690708028419404e-01
2.864321608040198974e-01,9.794620416197866719e-01
3.165829145728640270e-01,1.576814565916036637e+00
3.467336683417086007e-01,1.867584894955147679e+00
3.768844221105527303e-01,1.911912323552378501e+00
4.070351758793969155e-01,1.923645161926912150e+00
4.371859296482409896e-01,1.926023601216884540e+00
4.673366834170851192e-01,1.924414196907030528e+00
4.974874371859297484e-01,1.920189978698334299e+00
5.276381909547738225e-01,1.913807303242013758e+00
5.577889447236179521e-01,1.905350660616381475e+00
5.879396984924620817e-01,1.893590284945193547e+00
6.180904522613062113e-01,1.870962385749930457e+00
6.482412060301507850e-01,1.746222098582322024e+00
6.783919597989949146e-01,1.461647223070488444e+00
7.085427135678390442e-01,2.578512804666844183e+00
7.386934673366831738e-01,3.343887352609576702e+00
7.688442211055274145e-01,3.405922436443956425e+00
7.989949748743718771e-01,3.476791049619918361e+00
8.291457286432158957e-01,3.472364081248022760e+00
8.592964824120602474e-01,3.358925907308355274e+00
8.894472361809043770e-01,3.302728925704083718e+00
9.195979899497483956e-01,3.694192589699747398e+00
9.497487437185930803e-01,4.385403709777516923e+00
9.798994974874370989e-01,4.414449974439334845e+00
1.010050251256281229e+00,4.391287649379815861e+00
1.040201005025125802e+00,4.377245227819666518e+00
1.070351758793969488e+00,4.390590612700578710e+00
1.100502512562814061e+00,4.377109268929653574e+00
1.130653266331657747e+00,4.323567120935963182e+00
1.160804020100502321e+00,4.288308567952777040e+00
1.190954773869346894e+00,4.280885990625021620e+00
1.221105527638190580e+00,4.219104069858720329e+00
1.251256281407035154e+00,4.026789639583864044e+00
1.281407035175878839e+00,3.777428054681000180e+00
1.311557788944723413e+00,3.800870490334104179e+00
1.341708542713567986e+00,3.778522706188446101e+00
1.371859296482411672e+00,3.721792349259156030e+00
1.402010050251256246e+00,3.648604417217542029e+00
1.432160804020099931e+00,3.575649521275489295e+00
1.462311557788944505e+00,3.520785404383290462e+00
1.492462311557789079e+00,3.498143986871719235e+00
1.522613065326632764e+00,3.515535812347394540e+00
1.552763819095477338e+00,3.569630936912787433e+00
1.582914572864321023e+00,3.638024829079404832e+00
1.613065326633165597e+00,3.679269325268399893e+00
1.643216080402010171e+00,3.656625020037465035e+00
1.673366834170853856e+00,3.574785468697733393e+00
1.703517587939698430e+00,3.484158858817271387e+00
1.733668341708542115e+00,3.415423550531162533e+00
1.763819095477386689e+00,3.298696457141594873e+00
1.793969849246231263e+00,3.114895268918554283e+00
1.824120603015074948e+00,2.721378926299109935e+00
1.854271356783919522e+00,2.250614235724424095e+00
1.884422110552763208e+00,2.390693220585095258e+00
1.914572864321607781e+00,2.493160611826978901e+00
1.944723618090452355e+00,2.538392631436971136e+00
1.974874371859296041e+00,2.548182160455300327e+00
2.005025125628140614e+00,2.521277854360498782e+00
2.035175879396984300e+00,2.480095088346064180e+00
2.065326633165828873e+00,2.456761234909961455e+00
2.095477386934673447e+00,2.474414446372721343e+00
2.125628140703517133e+00,2.538028221632314008e+00
2.155778894472361706e+00,2.631788927107451936e+00
2.185929648241205392e+00,2.719570386834137210e+00
2.216080402010049966e+00,2.761342114485392241e+00
2.246231155778894539e+00,2.751078136077006242e+00
2.276381909547738225e+00,2.624276129231591703e+00
2.306532663316582799e+00,2.054905418890418112e+00
2.336683417085426484e+00,1.762327345561095493e+00
2.366834170854271058e+00,1.899903481105090552e+00
2.396984924623115631e+00,1.925973392673788309e+00
2.427135678391959317e+00,1.914899439498578992e+00
2.457286432160803891e+00,1.894375528973500922e+00
2.487437185929647576e+00,1.877505215447592635e+00
2.517587939698492150e+00,1.875889821904006105e+00
2.547738693467336724e+00,1.886976734148734458e+00
2.577889447236180409e+00,1.892871021454643810e+00
2.608040201005024983e+00,1.879149731932500567e+00
2.638190954773868668e+00,1.849883977236146615e+00
2.668341708542713242e+00,1.741417162573049904e+00
2.698492462311557816e+00,9.318767652219900333e-01
2.728643216080401501e+00,8.923180229502577498e-01
2.758793969849246075e+00,8.657376926819390084e-01
2.788944723618090649e+00,8.905440557914306998e-01
2.819095477386934334e+00,9.236851016851249652e-01
2.849246231155778908e+00,7.370641243155111599e-01
2.879396984924622593e+00,8.310190252193326577e-02
2.909547738693467167e+00,3.878569991657175760e-03
2.939698492462311741e+00,2.524136591744364531e-12
2.969849246231155870e+00,1.333508082151767410e-14
3.000000000000000444e+00,3.337764310403223234e-16
