Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.1650        -1533.063    -1535.636        2.574   207.4
0.1660        -1533.086    -1535.574        2.488   200.5
0.1670        -1533.082    -1535.579        2.497   201.2
0.1680        -1533.073    -1535.642        2.569   207.0
0.1690        -1533.175    -1535.737        2.562   206.4
0.1700        -1533.179    -1535.821        2.641   212.8
0.1710        -1533.237    -1535.862        2.625   211.5
0.1720        -1533.268    -1535.842        2.574   207.4
0.1730        -1533.275    -1535.790        2.516   202.7
0.1740        -1533.222    -1535.732        2.511   202.3
0.1750        -1533.233    -1535.713        2.480   199.9
0.1760        -1533.224    -1535.759        2.535   204.3
0.1770        -1533.182    -1535.861        2.680   215.9
0.1780        -1533.238    -1535.980        2.742   221.0
0.1790        -1533.173    -1536.057        2.884   232.4
0.1800        -1533.172    -1536.066        2.894   233.2
0.1810        -1533.207    -1536.000        2.793   225.1
0.1820        -1533.163    -1535.879        2.716   218.8
0.1830        -1533.091    -1535.718        2.628   211.7
0.1840        -1533.069    -1535.561        2.493   200.9
0.1850        -1533.075    -1535.462        2.387   192.4
0.1860        -1533.066    -1535.440        2.374   191.3
0.1870        -1533.101    -1535.486        2.384   192.1
0.1880        -1533.088    -1535.572        2.484   200.2
0.1890        -1533.069    -1535.679        2.610   210.4
0.1900        -1533.060    -1535.766        2.706   218.1
0.1910        -1533.137    -1535.799        2.662   214.5
0.1920        -1533.134    -1535.791        2.657   214.1
0.1930        -1533.147    -1535.757        2.611   210.4
0.1940        -1533.112    -1535.721        2.610   210.3
0.1950        -1533.082    -1535.696        2.613   210.6
0.1960        -1533.120    -1535.691        2.571   207.2
0.1970        -1533.181    -1535.700        2.519   203.0
0.1980        -1533.195    -1535.730        2.536   204.3
0.1990        -1533.184    -1535.751        2.567   206.9
0.2000        -1533.210    -1535.751        2.540   204.7
0.2010        -1533.179    -1535.743        2.564   206.6
0.2020        -1533.178    -1535.723        2.545   205.1
0.2030        -1533.193    -1535.708        2.515   202.7
0.2040        -1533.166    -1535.709        2.543   204.9
0.2050        -1533.166    -1535.708        2.542   204.8
0.2060        -1533.152    -1535.725        2.573   207.3
0.2070        -1533.220    -1535.745        2.525   203.5
0.2080        -1533.268    -1535.763        2.494   201.0
0.2090        -1533.280    -1535.780        2.499   201.4
0.2100        -1533.304    -1535.788        2.484   200.2
0.2110        -1533.230    -1535.794        2.564   206.6
0.2120        -1533.247    -1535.790        2.543   204.9
0.2130        -1533.244    -1535.765        2.521   203.1
0.2140        -1533.289    -1535.749        2.460   198.3
0.2150        -1533.287    -1535.740        2.453   197.7
0.2160        -1533.210    -1535.735        2.525   203.5
0.2170        -1533.204    -1535.713        2.509   202.2
0.2180        -1533.213    -1535.667        2.455   197.8
0.2190        -1533.312    -1535.616        2.303   185.6
0.2200        -1533.315    -1535.589        2.274   183.2
0.2210        -1533.355    -1535.599        2.244   180.9
0.2220        -1533.381    -1535.676        2.296   185.0
0.2230        -1533.437    -1535.797        2.359   190.1
0.2240        -1533.438    -1535.925        2.487   200.4
0.2250        -1533.476    -1536.028        2.552   205.7
0.2260        -1533.505    -1536.085        2.579   207.9
0.2270        -1533.501    -1536.079        2.578   207.8
0.2280        -1533.444    -1536.014        2.571   207.2
0.2290        -1533.491    -1535.922        2.431   195.9
0.2300        -1533.550    -1535.824        2.274   183.3
0.2310        -1533.587    -1535.752        2.166   174.5
0.2320        -1533.520    -1535.739        2.219   178.8
0.2330        -1533.530    -1535.785        2.256   181.8
0.2340        -1533.581    -1535.851        2.269   182.9
0.2350        -1533.571    -1535.930        2.359   190.1
0.2360        -1533.536    -1536.008        2.471   199.2
0.2370        -1533.575    -1536.080        2.505   201.9
0.2380        -1533.573    -1536.147        2.574   207.5
0.2390        -1533.613    -1536.206        2.593   209.0
0.2400        -1533.664    -1536.257        2.593   209.0
0.2410        -1533.647    -1536.286        2.639   212.7
0.2420        -1533.669    -1536.287        2.618   211.0
0.2430        -1533.633    -1536.241        2.608   210.1
0.2440        -1533.659    -1536.144        2.485   200.3
0.2450        -1533.659    -1536.011        2.352   189.5
0.2460        -1533.600    -1535.866        2.266   182.6
0.2470        -1533.587    -1535.752        2.165   174.4
0.2480        -1533.541    -1535.678        2.137   172.2
0.2490        -1533.511    -1535.657        2.146   172.9
0.2500        -1533.566    -1535.685        2.119   170.8
0.2510        -1533.527    -1535.737        2.210   178.1
0.2520        -1533.548    -1535.785        2.237   180.3
0.2530        -1533.566    -1535.811        2.245   180.9
0.2540        -1533.571    -1535.827        2.256   181.8
0.2550        -1533.623    -1535.844        2.221   179.0
0.2560        -1533.662    -1535.872        2.211   178.1
0.2570        -1533.719    -1535.929        2.209   178.1
0.2580        -1533.674    -1535.996        2.322   187.1
0.2590        -1533.664    -1536.081        2.418   194.8
0.2600        -1533.639    -1536.155        2.516   202.8
0.2610        -1533.705    -1536.183        2.478   199.7
0.2620        -1533.707    -1536.155        2.447   197.2
0.2630        -1533.672    -1536.075        2.403   193.6
0.2640        -1533.693    -1535.956        2.263   182.3
0.2650        -1533.684    -1535.840        2.156   173.7
0.2660        -1533.657    -1535.745        2.088   168.3
0.2670        -1533.619    -1535.697        2.078   167.4
0.2680        -1533.654    -1535.716        2.062   166.2
0.2690        -1533.649    -1535.798        2.149   173.2
0.2700        -1533.594    -1535.913        2.319   186.9
0.2710        -1533.619    -1536.036        2.417   194.8
0.2720        -1533.613    -1536.120        2.507   202.0
0.2730        -1533.595    -1536.154        2.559   206.2
0.2740        -1533.559    -1536.141        2.582   208.1
0.2750        -1533.573    -1536.069        2.496   201.2
0.2760        -1533.514    -1535.988        2.474   199.4
0.2770        -1533.435    -1535.902        2.467   198.8
0.2780        -1533.504    -1535.833        2.329   187.7
0.2790        -1533.502    -1535.783        2.281   183.8
0.2800        -1533.454    -1535.761        2.307   185.9
0.2810        -1533.506    -1535.755        2.250   181.3
0.2820        -1533.498    -1535.759        2.261   182.2
0.2830        -1533.466    -1535.779        2.313   186.4
0.2840        -1533.479    -1535.809        2.330   187.8
0.2850        -1533.447    -1535.853        2.406   193.9
0.2860        -1533.431    -1535.910        2.479   199.8
0.2870        -1533.366    -1535.963        2.598   209.4
0.2880        -1533.365    -1535.994        2.629   211.9
0.2890        -1533.342    -1536.003        2.661   214.4
0.2900        -1533.339    -1535.979        2.640   212.7
0.2910        -1533.337    -1535.934        2.597   209.3
0.2920        -1533.352    -1535.911        2.558   206.2
0.2930        -1533.304    -1535.911        2.607   210.1
0.2940        -1533.324    -1535.932        2.608   210.1
0.2950        -1533.357    -1535.959        2.602   209.7
0.2960        -1533.413    -1535.969        2.556   206.0
0.2970        -1533.488    -1535.966        2.478   199.7
0.2980        -1533.531    -1535.945        2.414   194.5
0.2990        -1533.550    -1535.895        2.345   189.0
0.3000        -1533.541    -1535.832        2.292   184.7
0.3010        -1533.563    -1535.784        2.221   179.0
0.3020        -1533.614    -1535.771        2.157   173.8
0.3030        -1533.581    -1535.805        2.224   179.2
0.3040        -1533.505    -1535.892        2.386   192.3
0.3050        -1533.441    -1535.983        2.542   204.9
0.3060        -1533.419    -1536.046        2.627   211.7
0.3070        -1533.422    -1536.048        2.626   211.6
0.3080        -1533.403    -1535.976        2.572   207.3
0.3090        -1533.311    -1535.850        2.539   204.6
0.3100        -1533.300    -1535.705        2.405   193.8
0.3110        -1533.307    -1535.597        2.291   184.6
0.3120        -1533.261    -1535.558        2.297   185.1
0.3130        -1533.260    -1535.601        2.342   188.7
0.3140        -1533.328    -1535.725        2.396   193.1
0.3150        -1533.393    -1535.886        2.493   200.9
0.3160        -1533.383    -1536.046        2.663   214.6
0.3170        -1533.387    -1536.152        2.765   222.8
0.3180        -1533.349    -1536.153        2.804   226.0
0.3190        -1533.348    -1536.050        2.701   217.7
0.3200        -1533.360    -1535.884        2.524   203.4
0.3210        -1533.410    -1535.718        2.309   186.0
0.3220        -1533.498    -1535.613        2.115   170.4
0.3230        -1533.444    -1535.581        2.137   172.3
0.3240        -1533.473    -1535.614        2.141   172.5
0.3250        -1533.496    -1535.690        2.194   176.8
0.3260        -1533.549    -1535.780        2.231   179.8
0.3270        -1533.515    -1535.860        2.346   189.0
0.3280        -1533.451    -1535.916        2.466   198.7
0.3290        -1533.396    -1535.940        2.545   205.1
0.3300        -1533.437    -1535.939        2.502   201.7
0.3310        -1533.401    -1535.935        2.534   204.2
0.3320        -1533.411    -1535.922        2.511   202.3
0.3330        -1533.409    -1535.910        2.501   201.5
0.3340        -1533.395    -1535.887        2.492   200.8
0.3350        -1533.386    -1535.834        2.448   197.3
0.3360        -1533.399    -1535.771        2.372   191.2
0.3370        -1533.359    -1535.698        2.339   188.5
0.3380        -1533.355    -1535.642        2.287   184.3
0.3390        -1533.336    -1535.611        2.274   183.3
0.3400        -1533.311    -1535.601        2.289   184.5
0.3410        -1533.303    -1535.612        2.309   186.1
0.3420        -1533.275    -1535.635        2.360   190.2
0.3430        -1533.296    -1535.667        2.371   191.1
0.3440        -1533.273    -1535.697        2.423   195.3
0.3450        -1533.244    -1535.721        2.477   199.6
0.3460        -1533.270    -1535.742        2.473   199.3
0.3470        -1533.239    -1535.760        2.521   203.2
0.3480        -1533.237    -1535.797        2.560   206.3
0.3490        -1533.229    -1535.823        2.594   209.0
0.3500        -1533.223    -1535.829        2.605   210.0
0.3510        -1533.191    -1535.812        2.621   211.2
0.3520        -1533.229    -1535.786        2.557   206.1
0.3530        -1533.206    -1535.738        2.532   204.1
0.3540        -1533.181    -1535.672        2.491   200.7
0.3550        -1533.167    -1535.610        2.443   196.8
0.3560        -1533.147    -1535.568        2.421   195.1
0.3570        -1533.175    -1535.576        2.401   193.5
0.3580        -1533.241    -1535.646        2.406   193.9
0.3590        -1533.199    -1535.773        2.573   207.4
0.3600        -1533.260    -1535.911        2.651   213.6
0.3610        -1533.273    -1536.020        2.747   221.4
0.3620        -1533.263    -1536.077        2.813   226.7
0.3630        -1533.248    -1536.066        2.818   227.1
0.3640        -1533.212    -1535.998        2.786   224.5
0.3650        -1533.182    -1535.887        2.705   218.0
0.3660        -1533.138    -1535.772        2.634   212.3
0.3670        -1533.144    -1535.696        2.552   205.6
0.3680        -1533.151    -1535.685        2.535   204.3
0.3690        -1533.079    -1535.745        2.666   214.8
0.3700        -1533.056    -1535.848        2.792   225.0
0.3710        -1533.032    -1535.951        2.919   235.2
0.3720        -1533.052    -1536.008        2.956   238.2
0.3730        -1533.066    -1536.003        2.937   236.7
0.3740        -1533.086    -1535.940        2.854   230.0
0.3750        -1533.063    -1535.834        2.771   223.3
0.3760        -1533.114    -1535.724        2.609   210.3
0.3770        -1533.222    -1535.627        2.405   193.8
0.3780        -1533.271    -1535.586        2.316   186.6
0.3790        -1533.267    -1535.609        2.343   188.8
0.3800        -1533.243    -1535.673        2.430   195.8
0.3810        -1533.220    -1535.745        2.526   203.5
0.3820        -1533.166    -1535.786        2.620   211.1
0.3830        -1533.182    -1535.776        2.594   209.1
0.3840        -1533.157    -1535.724        2.567   206.9
0.3850        -1533.152    -1535.658        2.506   201.9
0.3860        -1533.199    -1535.621        2.422   195.2
0.3870        -1533.169    -1535.638        2.469   199.0
0.3880        -1533.190    -1535.699        2.509   202.2
0.3890        -1533.265    -1535.771        2.506   201.9
0.3900        -1533.262    -1535.845        2.583   208.1
0.3910        -1533.287    -1535.882        2.595   209.1
0.3920        -1533.355    -1535.886        2.531   204.0
0.3930        -1533.373    -1535.863        2.490   200.7
0.3940        -1533.440    -1535.823        2.382   192.0
0.3950        -1533.393    -1535.773        2.380   191.8
0.3960        -1533.371    -1535.727        2.357   189.9
0.3970        -1533.309    -1535.694        2.384   192.1
0.3980        -1533.378    -1535.670        2.292   184.7
0.3990        -1533.337    -1535.653        2.316   186.6
0.4000        -1533.390    -1535.644        2.254   181.6
0.4010        -1533.364    -1535.653        2.289   184.5
0.4020        -1533.385    -1535.676        2.291   184.6
0.4030        -1533.339    -1535.725        2.386   192.3
0.4040        -1533.336    -1535.790        2.454   197.7
0.4050        -1533.347    -1535.855        2.508   202.1
0.4060        -1533.383    -1535.896        2.513   202.5
0.4070        -1533.405    -1535.895        2.490   200.7
0.4080        -1533.398    -1535.862        2.464   198.6
0.4090        -1533.417    -1535.815        2.397   193.2
0.4100        -1533.431    -1535.798        2.367   190.7
0.4110        -1533.417    -1535.844        2.427   195.6
0.4120        -1533.444    -1535.957        2.513   202.5
0.4130        -1533.454    -1536.111        2.657   214.1
0.4140        -1533.481    -1536.266        2.786   224.5
0.4150        -1533.476    -1536.378        2.903   233.9
0.4160        -1533.450    -1536.396        2.946   237.4
0.4170        -1533.430    -1536.310        2.880   232.1
0.4180        -1533.456    -1536.146        2.690   216.8
0.4190        -1533.480    -1535.946        2.466   198.7
0.4200        -1533.424    -1535.767        2.343   188.8
0.4210        -1533.448    -1535.643        2.195   176.9
0.4220        -1533.440    -1535.588        2.147   173.1
0.4230        -1533.465    -1535.611        2.147   173.0
0.4240        -1533.499    -1535.702        2.203   177.5
0.4250        -1533.538    -1535.824        2.286   184.2
0.4260        -1533.579    -1535.941        2.361   190.3
0.4270        -1533.531    -1536.032        2.500   201.5
0.4280        -1533.519    -1536.064        2.545   205.1
0.4290        -1533.460    -1536.032        2.572   207.3
0.4300        -1533.521    -1535.946        2.425   195.4
0.4310        -1533.564    -1535.840        2.276   183.4
0.4320        -1533.518    -1535.743        2.225   179.3
0.4330        -1533.449    -1535.669        2.220   178.9
0.4340        -1533.394    -1535.639        2.244   180.9
0.4350        -1533.425    -1535.659        2.233   180.0
0.4360        -1533.386    -1535.721        2.336   188.2
0.4370        -1533.350    -1535.794        2.445   197.0
0.4380        -1533.387    -1535.842        2.455   197.8
0.4390        -1533.374    -1535.862        2.488   200.5
0.4400        -1533.383    -1535.868        2.484   200.2
0.4410        -1533.438    -1535.865        2.428   195.6
0.4420        -1533.429    -1535.871        2.442   196.8
0.4430        -1533.410    -1535.891        2.481   200.0
0.4440        -1533.430    -1535.905        2.475   199.5
0.4450        -1533.448    -1535.924        2.475   199.5
0.4460        -1533.384    -1535.943        2.559   206.2
0.4470        -1533.303    -1535.950        2.647   213.3
0.4480        -1533.301    -1535.940        2.639   212.7
0.4490        -1533.361    -1535.917        2.556   206.0
0.4500        -1533.297    -1535.916        2.619   211.0
0.4510        -1533.277    -1535.924        2.647   213.3
0.4520        -1533.208    -1535.926        2.718   219.1
0.4530        -1533.181    -1535.922        2.740   220.8
0.4540        -1533.154    -1535.891        2.736   220.5
0.4550        -1533.166    -1535.816        2.650   213.6
0.4560        -1533.162    -1535.709        2.547   205.3
0.4570        -1533.188    -1535.577        2.388   192.5
0.4580        -1533.173    -1535.468        2.296   185.0
0.4590        -1533.187    -1535.418        2.231   179.8
0.4600        -1533.204    -1535.437        2.233   179.9
0.4610        -1533.195    -1535.521        2.325   187.4
0.4620        -1533.197    -1535.649        2.452   197.6
0.4630        -1533.212    -1535.768        2.556   206.0
0.4640        -1533.269    -1535.857        2.587   208.5
0.4650        -1533.294    -1535.902        2.608   210.1
0.4660        -1533.289    -1535.912        2.623   211.4
0.4670        -1533.228    -1535.895        2.667   214.9
0.4680        -1533.245    -1535.849        2.604   209.9
0.4690        -1533.268    -1535.818        2.550   205.5
0.4700        -1533.268    -1535.802        2.534   204.2
0.4710        -1533.210    -1535.784        2.574   207.4
0.4720        -1533.281    -1535.764        2.484   200.1
0.4730        -1533.303    -1535.757        2.454   197.8
0.4740        -1533.286    -1535.750        2.464   198.5
0.4750        -1533.302    -1535.737        2.435   196.2
0.4760        -1533.332    -1535.746        2.414   194.6
0.4770        -1533.310    -1535.773        2.464   198.6
0.4780        -1533.379    -1535.836        2.457   198.0
0.4790        -1533.401    -1535.930        2.529   203.8
0.4800        -1533.335    -1536.007        2.671   215.3
0.4810        -1533.336    -1536.045        2.709   218.3
0.4820        -1533.381    -1536.018        2.637   212.5
0.4830        -1533.404    -1535.943        2.539   204.6
0.4840        -1533.444    -1535.859        2.415   194.6
0.4850        -1533.480    -1535.798        2.318   186.8
0.4860        -1533.516    -1535.776        2.259   182.1
0.4870        -1533.535    -1535.813        2.278   183.5
0.4880        -1533.567    -1535.899        2.332   187.9
0.4890        -1533.594    -1536.000        2.406   193.9
0.4900        -1533.572    -1536.083        2.511   202.4
0.4910        -1533.586    -1536.123        2.537   204.5
0.4920        -1533.687    -1536.115        2.427   195.6
0.4930        -1533.674    -1536.065        2.392   192.7
0.4940        -1533.693    -1535.991        2.298   185.2
0.4950        -1533.627    -1535.916        2.289   184.5
0.4960        -1533.629    -1535.869        2.241   180.6
0.4970        -1533.649    -1535.856        2.207   177.8
0.4980        -1533.633    -1535.895        2.262   182.3
0.4990        -1533.623    -1535.963        2.340   188.6
0.5000        -1533.678    -1536.036        2.358   190.0
0.5010        -1533.638    -1536.092        2.455   197.8
0.5020        -1533.615    -1536.125        2.510   202.3
0.5030        -1533.672    -1536.119        2.447   197.2
0.5040        -1533.645    -1536.074        2.429   195.7
0.5050        -1533.658    -1536.003        2.345   189.0
0.5060        -1533.648    -1535.923        2.274   183.3
0.5070        -1533.726    -1535.847        2.121   171.0
0.5080        -1533.720    -1535.803        2.083   167.9
0.5090        -1533.729    -1535.807        2.078   167.5
0.5100        -1533.713    -1535.852        2.139   172.4
0.5110        -1533.751    -1535.912        2.161   174.1
0.5120        -1533.847    -1535.966        2.118   170.7
0.5130        -1533.850    -1536.002        2.152   173.4
0.5140        -1533.745    -1536.005        2.260   182.1
0.5150        -1533.806    -1535.974        2.168   174.7
0.5160        -1533.797    -1535.931        2.134   172.0
0.5170        -1533.765    -1535.883        2.118   170.7
0.5180        -1533.781    -1535.845        2.064   166.4
0.5190        -1533.808    -1535.840        2.032   163.8
0.5200        -1533.796    -1535.875        2.078   167.5
0.5210        -1533.778    -1535.943        2.165   174.5
0.5220        -1533.791    -1536.029        2.238   180.4
0.5230        -1533.786    -1536.094        2.308   186.0
0.5240        -1533.766    -1536.121        2.355   189.8
0.5250        -1533.797    -1536.107        2.310   186.2
0.5260        -1533.767    -1536.062        2.295   185.0
0.5270        -1533.787    -1536.009        2.222   179.1
0.5280        -1533.796    -1535.974        2.178   175.5
0.5290        -1533.702    -1535.985        2.283   184.0
0.5300        -1533.764    -1536.044        2.280   183.7
0.5310        -1533.714    -1536.116        2.403   193.6
0.5320        -1533.786    -1536.195        2.409   194.1
0.5330        -1533.811    -1536.237        2.426   195.5
0.5340        -1533.738    -1536.235        2.497   201.3
0.5350        -1533.708    -1536.185        2.477   199.6
0.5360        -1533.803    -1536.089        2.286   184.2
0.5370        -1533.813    -1535.969        2.156   173.8
0.5380        -1533.838    -1535.867        2.029   163.5
0.5390        -1533.855    -1535.831        1.976   159.2
0.5400        -1533.846    -1535.871        2.025   163.2
0.5410        -1533.860    -1535.971        2.110   170.1
0.5420        -1533.893    -1536.089        2.196   177.0
0.5430        -1533.924    -1536.202        2.278   183.6
0.5440        -1533.936    -1536.281        2.345   189.0
0.5450        -1533.996    -1536.304        2.308   186.0
0.5460        -1533.965    -1536.274        2.309   186.1
0.5470        -1533.965    -1536.212        2.247   181.1
0.5480        -1533.870    -1536.142        2.272   183.1
0.5490        -1533.819    -1536.061        2.243   180.7
0.5500        -1533.852    -1535.981        2.129   171.6
0.5510        -1533.857    -1535.919        2.062   166.1
0.5520        -1533.821    -1535.876        2.055   165.6
0.5530        -1533.771    -1535.856        2.085   168.0
0.5540        -1533.748    -1535.876        2.128   171.5
0.5550        -1533.689    -1535.921        2.232   179.9
0.5560        -1533.670    -1535.969        2.299   185.3
