Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.7600        -1531.109    -1534.505        3.396   273.7
0.7610        -1531.168    -1534.448        3.280   264.4
0.7620        -1531.172    -1534.415        3.244   261.4
0.7630        -1531.255    -1534.413        3.158   254.5
0.7640        -1531.283    -1534.454        3.171   255.5
0.7650        -1531.302    -1534.528        3.226   260.0
0.7660        -1531.343    -1534.589        3.246   261.6
0.7670        -1531.334    -1534.635        3.301   266.0
0.7680        -1531.314    -1534.651        3.337   268.9
0.7690        -1531.321    -1534.649        3.328   268.2
0.7700        -1531.399    -1534.628        3.229   260.2
0.7710        -1531.400    -1534.640        3.240   261.1
0.7720        -1531.403    -1534.717        3.314   267.0
0.7730        -1531.401    -1534.859        3.458   278.6
0.7740        -1531.421    -1535.039        3.619   291.6
0.7750        -1531.456    -1535.209        3.753   302.4
0.7760        -1531.497    -1535.292        3.795   305.8
0.7770        -1531.448    -1535.255        3.807   306.8
0.7780        -1531.445    -1535.114        3.670   295.7
0.7790        -1531.368    -1534.932        3.564   287.2
0.7800        -1531.321    -1534.769        3.448   277.9
0.7810        -1531.275    -1534.669        3.394   273.5
0.7820        -1531.253    -1534.647        3.394   273.5
0.7830        -1531.190    -1534.699        3.509   282.8
0.7840        -1531.193    -1534.779        3.586   289.0
0.7850        -1531.239    -1534.865        3.626   292.2
0.7860        -1531.199    -1534.923        3.724   300.1
0.7870        -1531.175    -1534.941        3.766   303.5
0.7880        -1531.217    -1534.951        3.733   300.9
0.7890        -1531.239    -1534.957        3.719   299.7
0.7900        -1531.219    -1534.963        3.744   301.7
0.7910        -1531.235    -1534.974        3.739   301.3
0.7920        -1531.266    -1534.979        3.713   299.2
0.7930        -1531.364    -1534.993        3.629   292.5
0.7940        -1531.368    -1535.010        3.643   293.6
0.7950        -1531.349    -1535.013        3.664   295.3
0.7960        -1531.383    -1534.996        3.613   291.2
0.7970        -1531.453    -1534.936        3.483   280.7
0.7980        -1531.449    -1534.863        3.414   275.2
0.7990        -1531.434    -1534.762        3.328   268.2
0.8000        -1531.470    -1534.646        3.176   255.9
0.8010        -1531.458    -1534.526        3.068   247.2
0.8020        -1531.467    -1534.422        2.955   238.2
0.8030        -1531.479    -1534.363        2.884   232.4
0.8040        -1531.462    -1534.357        2.895   233.3
0.8050        -1531.510    -1534.413        2.904   234.0
0.8060        -1531.504    -1534.516        3.011   242.7
0.8070        -1531.561    -1534.640        3.079   248.1
0.8080        -1531.527    -1534.779        3.253   262.1
0.8090        -1531.544    -1534.920        3.376   272.1
0.8100        -1531.473    -1535.034        3.561   287.0
0.8110        -1531.375    -1535.096        3.721   299.8
0.8120        -1531.307    -1535.080        3.773   304.1
0.8130        -1531.413    -1535.007        3.594   289.7
0.8140        -1531.489    -1534.917        3.428   276.3
0.8150        -1531.415    -1534.819        3.404   274.3
0.8160        -1531.378    -1534.767        3.389   273.1
0.8170        -1531.504    -1534.762        3.258   262.5
0.8180        -1531.478    -1534.813        3.335   268.8
0.8190        -1531.555    -1534.903        3.348   269.8
0.8200        -1531.580    -1534.999        3.419   275.5
0.8210        -1531.616    -1535.068        3.453   278.2
0.8220        -1531.598    -1535.081        3.483   280.7
0.8230        -1531.580    -1535.043        3.464   279.1
0.8240        -1531.494    -1534.958        3.463   279.1
0.8250        -1531.503    -1534.857        3.353   270.2
0.8260        -1531.456    -1534.793        3.337   268.9
0.8270        -1531.429    -1534.775        3.346   269.6
0.8280        -1531.455    -1534.773        3.318   267.4
0.8290        -1531.584    -1534.793        3.208   258.5
0.8300        -1531.556    -1534.835        3.278   264.2
0.8310        -1531.561    -1534.872        3.311   266.8
0.8320        -1531.620    -1534.909        3.289   265.1
0.8330        -1531.551    -1534.937        3.386   272.9
0.8340        -1531.416    -1534.949        3.533   284.7
0.8350        -1531.439    -1534.922        3.483   280.7
0.8360        -1531.492    -1534.859        3.368   271.4
0.8370        -1531.426    -1534.788        3.362   270.9
0.8380        -1531.415    -1534.720        3.305   266.4
0.8390        -1531.384    -1534.664        3.280   264.3
0.8400        -1531.420    -1534.646        3.225   259.9
0.8410        -1531.482    -1534.662        3.180   256.3
0.8420        -1531.479    -1534.735        3.256   262.4
0.8430        -1531.430    -1534.850        3.420   275.6
0.8440        -1531.314    -1534.963        3.649   294.1
0.8450        -1531.276    -1535.055        3.779   304.5
0.8460        -1531.265    -1535.111        3.845   309.9
0.8470        -1531.221    -1535.132        3.911   315.2
0.8480        -1531.223    -1535.082        3.859   311.0
0.8490        -1531.257    -1534.991        3.734   300.9
0.8500        -1531.248    -1534.894        3.646   293.8
0.8510        -1531.150    -1534.816        3.667   295.5
0.8520        -1531.181    -1534.796        3.615   291.3
0.8530        -1531.189    -1534.797        3.608   290.7
0.8540        -1531.238    -1534.792        3.555   286.5
0.8550        -1531.342    -1534.753        3.411   274.9
0.8560        -1531.362    -1534.709        3.348   269.8
0.8570        -1531.359    -1534.653        3.294   265.5
0.8580        -1531.347    -1534.589        3.242   261.3
0.8590        -1531.438    -1534.527        3.090   249.0
0.8600        -1531.347    -1534.508        3.161   254.7
0.8610        -1531.417    -1534.554        3.137   252.8
0.8620        -1531.492    -1534.658        3.166   255.2
0.8630        -1531.602    -1534.820        3.218   259.3
0.8640        -1531.660    -1535.001        3.340   269.2
0.8650        -1531.613    -1535.155        3.542   285.4
0.8660        -1531.501    -1535.221        3.720   299.8
0.8670        -1531.486    -1535.157        3.671   295.8
0.8680        -1531.455    -1534.983        3.528   284.3
0.8690        -1531.434    -1534.766        3.332   268.5
0.8700        -1531.392    -1534.575        3.184   256.6
0.8710        -1531.255    -1534.468        3.213   258.9
0.8720        -1531.332    -1534.466        3.134   252.6
0.8730        -1531.251    -1534.594        3.343   269.4
0.8740        -1531.181    -1534.798        3.617   291.5
0.8750        -1531.115    -1534.995        3.880   312.7
0.8760        -1531.038    -1535.114        4.076   328.5
0.8770        -1531.104    -1535.117        4.013   323.4
0.8780        -1531.069    -1535.004        3.935   317.1
0.8790        -1531.074    -1534.844        3.770   303.8
0.8800        -1530.999    -1534.719        3.720   299.8
0.8810        -1530.933    -1534.674        3.741   301.4
0.8820        -1531.039    -1534.730        3.691   297.5
0.8830        -1531.129    -1534.858        3.729   300.5
0.8840        -1531.146    -1534.992        3.846   309.9
0.8850        -1531.150    -1535.068        3.918   315.8
0.8860        -1531.298    -1535.048        3.750   302.2
0.8870        -1531.398    -1534.961        3.562   287.1
0.8880        -1531.380    -1534.842        3.462   279.0
0.8890        -1531.397    -1534.737        3.341   269.2
0.8900        -1531.292    -1534.682        3.390   273.2
0.8910        -1531.208    -1534.677        3.469   279.5
0.8920        -1531.221    -1534.688        3.467   279.4
0.8930        -1531.365    -1534.689        3.325   267.9
0.8940        -1531.300    -1534.705        3.405   274.4
0.8950        -1531.262    -1534.714        3.452   278.2
0.8960        -1531.161    -1534.707        3.545   285.7
0.8970        -1531.110    -1534.692        3.583   288.7
0.8980        -1531.187    -1534.673        3.486   280.9
0.8990        -1531.135    -1534.656        3.521   283.7
0.9000        -1531.127    -1534.650        3.523   283.9
0.9010        -1531.109    -1534.685        3.577   288.2
0.9020        -1531.162    -1534.733        3.570   287.7
0.9030        -1531.156    -1534.745        3.589   289.2
0.9040        -1531.143    -1534.714        3.571   287.8
0.9050        -1531.092    -1534.667        3.575   288.1
0.9060        -1531.121    -1534.630        3.509   282.8
0.9070        -1531.072    -1534.618        3.546   285.7
0.9080        -1531.126    -1534.649        3.523   283.9
0.9090        -1531.174    -1534.741        3.567   287.4
0.9100        -1531.147    -1534.859        3.712   299.1
0.9110        -1531.250    -1534.986        3.736   301.1
0.9120        -1531.219    -1535.090        3.871   312.0
0.9130        -1531.185    -1535.155        3.970   319.9
0.9140        -1531.131    -1535.148        4.017   323.7
0.9150        -1531.083    -1535.078        3.996   322.0
0.9160        -1531.083    -1534.949        3.867   311.6
0.9170        -1531.056    -1534.811        3.755   302.6
0.9180        -1531.034    -1534.686        3.653   294.3
0.9190        -1531.089    -1534.591        3.502   282.2
0.9200        -1530.966    -1534.541        3.575   288.1
0.9210        -1531.026    -1534.533        3.508   282.7
0.9220        -1530.976    -1534.559        3.583   288.7
0.9230        -1530.933    -1534.597        3.664   295.3
0.9240        -1530.995    -1534.644        3.649   294.1
0.9250        -1530.916    -1534.702        3.786   305.1
0.9260        -1530.853    -1534.739        3.886   313.1
0.9270        -1530.899    -1534.746        3.847   310.0
0.9280        -1530.925    -1534.703        3.778   304.5
0.9290        -1530.954    -1534.613        3.659   294.9
0.9300        -1530.928    -1534.496        3.568   287.5
0.9310        -1530.903    -1534.371        3.468   279.5
0.9320        -1530.816    -1534.266        3.450   278.0
0.9330        -1530.837    -1534.206        3.369   271.5
0.9340        -1530.844    -1534.218        3.374   271.9
0.9350        -1530.860    -1534.301        3.441   277.3
0.9360        -1530.900    -1534.460        3.560   286.9
0.9370        -1530.840    -1534.628        3.788   305.3
0.9380        -1530.855    -1534.753        3.898   314.2
0.9390        -1530.913    -1534.817        3.904   314.6
0.9400        -1530.922    -1534.791        3.870   311.8
0.9410        -1530.929    -1534.677        3.748   302.0
0.9420        -1530.917    -1534.534        3.618   291.5
0.9430        -1530.850    -1534.415        3.565   287.3
0.9440        -1530.791    -1534.359        3.568   287.5
0.9450        -1530.748    -1534.374        3.625   292.2
0.9460        -1530.727    -1534.453        3.726   300.3
0.9470        -1530.669    -1534.544        3.875   312.3
0.9480        -1530.675    -1534.609        3.934   317.0
0.9490        -1530.674    -1534.636        3.962   319.3
0.9500        -1530.666    -1534.581        3.915   315.5
0.9510        -1530.637    -1534.448        3.810   307.1
0.9520        -1530.666    -1534.291        3.625   292.1
0.9530        -1530.658    -1534.139        3.481   280.5
0.9540        -1530.658    -1534.046        3.388   273.0
0.9550        -1530.670    -1534.053        3.383   272.6
0.9560        -1530.694    -1534.172        3.477   280.2
0.9570        -1530.558    -1534.363        3.805   306.7
0.9580        -1530.538    -1534.555        4.017   323.7
0.9590        -1530.598    -1534.699        4.101   330.5
0.9600        -1530.634    -1534.743        4.109   331.1
0.9610        -1530.686    -1534.681        3.995   322.0
0.9620        -1530.826    -1534.556        3.730   300.6
0.9630        -1530.934    -1534.446        3.512   283.0
0.9640        -1531.053    -1534.418        3.365   271.2
0.9650        -1531.124    -1534.504        3.381   272.4
0.9660        -1531.106    -1534.675        3.569   287.6
0.9670        -1531.089    -1534.847        3.758   302.8
0.9680        -1531.067    -1534.961        3.894   313.8
0.9690        -1531.085    -1534.963        3.878   312.5
0.9700        -1531.136    -1534.872        3.736   301.1
0.9710        -1531.085    -1534.751        3.666   295.4
0.9720        -1531.047    -1534.634        3.587   289.1
0.9730        -1531.025    -1534.565        3.540   285.3
0.9740        -1530.966    -1534.525        3.559   286.8
0.9750        -1530.882    -1534.504        3.622   291.9
0.9760        -1530.909    -1534.501        3.592   289.5
0.9770        -1530.926    -1534.522        3.595   289.7
0.9780        -1530.853    -1534.555        3.702   298.3
0.9790        -1530.913    -1534.614        3.701   298.2
0.9800        -1530.844    -1534.713        3.868   311.7
0.9810        -1530.896    -1534.831        3.935   317.1
0.9820        -1531.040    -1534.945        3.906   314.7
0.9830        -1531.101    -1535.036        3.936   317.2
0.9840        -1531.171    -1535.068        3.897   314.0
0.9850        -1531.077    -1535.012        3.934   317.1
0.9860        -1531.108    -1534.874        3.766   303.5
0.9870        -1531.123    -1534.702        3.579   288.4
0.9880        -1531.082    -1534.546        3.464   279.2
0.9890        -1531.051    -1534.447        3.396   273.7
0.9900        -1531.070    -1534.433        3.363   271.0
0.9910        -1531.019    -1534.504        3.485   280.9
0.9920        -1531.026    -1534.624        3.598   290.0
0.9930        -1531.204    -1534.742        3.537   285.1
0.9940        -1531.227    -1534.836        3.609   290.9
0.9950        -1531.220    -1534.883        3.663   295.2
0.9960        -1531.181    -1534.895        3.714   299.3
0.9970        -1531.203    -1534.876        3.674   296.0
0.9980        -1531.238    -1534.852        3.614   291.2
0.9990        -1531.194    -1534.813        3.619   291.6
1.0000        -1531.315    -1534.792        3.477   280.2
