Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.7620        -1538.335    -1538.336        0.001     0.1
0.7630        -1538.335    -1538.336        0.001     0.1
0.7640        -1538.335    -1538.336        0.001     0.1
0.7650        -1538.335    -1538.336        0.001     0.1
0.7660        -1538.335    -1538.336        0.001     0.1
0.7670        -1538.335    -1538.336        0.001     0.1
0.7680        -1538.335    -1538.336        0.001     0.1
0.7690        -1538.335    -1538.336        0.001     0.1
0.7700        -1538.335    -1538.336        0.001     0.1
0.7710        -1538.335    -1538.336        0.001     0.1
0.7720        -1538.335    -1538.336        0.001     0.1
0.7730        -1538.335    -1538.336        0.001     0.1
0.7740        -1538.335    -1538.336        0.001     0.1
0.7750        -1538.335    -1538.336        0.001     0.1
0.7760        -1538.335    -1538.336        0.001     0.1
0.7770        -1538.335    -1538.336        0.001     0.1
0.7780        -1538.335    -1538.336        0.001     0.1
0.7790        -1538.335    -1538.336        0.001     0.1
0.7800        -1538.335    -1538.336        0.001     0.1
0.7810        -1538.335    -1538.336        0.001     0.1
0.7820        -1538.335    -1538.336        0.001     0.1
0.7830        -1538.335    -1538.336        0.001     0.1
0.7840        -1538.335    -1538.336        0.001     0.1
0.7850        -1538.335    -1538.336        0.001     0.1
0.7860        -1538.335    -1538.336        0.001     0.1
0.7870        -1538.335    -1538.336        0.001     0.1
0.7880        -1538.335    -1538.336        0.001     0.1
0.7890        -1538.335    -1538.336        0.001     0.1
0.7900        -1538.335    -1538.336        0.001     0.1
0.7910        -1538.335    -1538.336        0.001     0.1
0.7920        -1538.335    -1538.336        0.001     0.1
0.7930        -1538.335    -1538.336        0.001     0.1
0.7940        -1538.335    -1538.336        0.001     0.1
0.7950        -1538.335    -1538.336        0.001     0.0
0.7960        -1538.335    -1538.336        0.000     0.0
0.7970        -1538.335    -1538.336        0.000     0.0
0.7980        -1538.335    -1538.336        0.001     0.0
0.7990        -1538.335    -1538.336        0.001     0.0
0.8000        -1538.335    -1538.336        0.001     0.1
0.8010        -1538.335    -1538.336        0.001     0.1
0.8020        -1538.335    -1538.336        0.001     0.1
0.8030        -1538.335    -1538.336        0.001     0.1
0.8040        -1538.335    -1538.336        0.001     0.1
0.8050        -1538.335    -1538.336        0.001     0.1
0.8060        -1538.335    -1538.336        0.001     0.0
0.8070        -1538.335    -1538.336        0.001     0.0
0.8080        -1538.335    -1538.336        0.001     0.0
0.8090        -1538.335    -1538.336        0.001     0.0
0.8100        -1538.335    -1538.336        0.001     0.1
0.8110        -1538.335    -1538.336        0.001     0.1
0.8120        -1538.335    -1538.336        0.001     0.1
0.8130        -1538.336    -1538.336        0.001     0.1
0.8140        -1538.336    -1538.336        0.001     0.1
0.8150        -1538.336    -1538.336        0.001     0.1
0.8160        -1538.336    -1538.336        0.001     0.1
0.8170        -1538.336    -1538.336        0.001     0.1
0.8180        -1538.336    -1538.336        0.001     0.1
0.8190        -1538.336    -1538.336        0.001     0.1
0.8200        -1538.336    -1538.336        0.001     0.1
0.8210        -1538.336    -1538.336        0.001     0.1
0.8220        -1538.336    -1538.336        0.001     0.1
0.8230        -1538.336    -1538.336        0.001     0.0
0.8240        -1538.336    -1538.336        0.000     0.0
0.8250        -1538.336    -1538.336        0.000     0.0
0.8260        -1538.336    -1538.336        0.000     0.0
0.8270        -1538.336    -1538.336        0.000     0.0
0.8280        -1538.336    -1538.336        0.000     0.0
0.8290        -1538.336    -1538.336        0.000     0.0
0.8300        -1538.336    -1538.336        0.000     0.0
0.8310        -1538.336    -1538.336        0.000     0.0
0.8320        -1538.336    -1538.336        0.000     0.0
0.8330        -1538.336    -1538.336        0.000     0.0
0.8340        -1538.336    -1538.336        0.001     0.0
0.8350        -1538.336    -1538.336        0.001     0.0
0.8360        -1538.336    -1538.336        0.001     0.1
0.8370        -1538.336    -1538.336        0.001     0.1
0.8380        -1538.336    -1538.336        0.001     0.1
0.8390        -1538.336    -1538.336        0.001     0.1
0.8400        -1538.336    -1538.336        0.001     0.0
0.8410        -1538.336    -1538.336        0.001     0.0
0.8420        -1538.336    -1538.336        0.001     0.0
0.8430        -1538.336    -1538.336        0.001     0.0
0.8440        -1538.336    -1538.336        0.001     0.0
0.8450        -1538.336    -1538.336        0.001     0.0
0.8460        -1538.336    -1538.336        0.001     0.0
0.8470        -1538.336    -1538.337        0.001     0.1
0.8480        -1538.336    -1538.337        0.001     0.1
0.8490        -1538.336    -1538.337        0.001     0.0
0.8500        -1538.336    -1538.336        0.001     0.0
0.8510        -1538.336    -1538.336        0.000     0.0
0.8520        -1538.336    -1538.336        0.000     0.0
0.8530        -1538.336    -1538.336        0.000     0.0
0.8540        -1538.336    -1538.336        0.000     0.0
0.8550        -1538.336    -1538.336        0.000     0.0
0.8560        -1538.336    -1538.336        0.000     0.0
0.8570        -1538.336    -1538.336        0.000     0.0
0.8580        -1538.336    -1538.336        0.000     0.0
0.8590        -1538.336    -1538.336        0.000     0.0
0.8600        -1538.336    -1538.336        0.000     0.0
0.8610        -1538.336    -1538.336        0.000     0.0
0.8620        -1538.336    -1538.336        0.000     0.0
0.8630        -1538.336    -1538.336        0.000     0.0
0.8640        -1538.336    -1538.336        0.000     0.0
0.8650        -1538.336    -1538.336        0.000     0.0
0.8660        -1538.336    -1538.337        0.000     0.0
0.8670        -1538.336    -1538.337        0.000     0.0
0.8680        -1538.336    -1538.337        0.000     0.0
0.8690        -1538.336    -1538.337        0.000     0.0
0.8700        -1538.336    -1538.337        0.001     0.0
0.8710        -1538.336    -1538.337        0.001     0.0
0.8720        -1538.336    -1538.337        0.001     0.0
0.8730        -1538.336    -1538.337        0.001     0.0
0.8740        -1538.336    -1538.337        0.000     0.0
0.8750        -1538.336    -1538.337        0.000     0.0
0.8760        -1538.336    -1538.337        0.000     0.0
0.8770        -1538.336    -1538.337        0.000     0.0
0.8780        -1538.336    -1538.336        0.000     0.0
0.8790        -1538.336    -1538.336        0.000     0.0
0.8800        -1538.336    -1538.336        0.000     0.0
0.8810        -1538.336    -1538.336        0.000     0.0
0.8820        -1538.336    -1538.336        0.000     0.0
0.8830        -1538.336    -1538.336        0.000     0.0
0.8840        -1538.336    -1538.336        0.000     0.0
0.8850        -1538.336    -1538.336        0.000     0.0
0.8860        -1538.336    -1538.336        0.000     0.0
0.8870        -1538.336    -1538.336        0.000     0.0
0.8880        -1538.336    -1538.336        0.000     0.0
0.8890        -1538.336    -1538.336        0.000     0.0
0.8900        -1538.336    -1538.336        0.000     0.0
0.8910        -1538.336    -1538.336        0.000     0.0
0.8920        -1538.336    -1538.337        0.000     0.0
0.8930        -1538.336    -1538.337        0.000     0.0
0.8940        -1538.336    -1538.337        0.000     0.0
0.8950        -1538.336    -1538.337        0.000     0.0
0.8960        -1538.336    -1538.337        0.000     0.0
0.8970        -1538.336    -1538.337        0.000     0.0
0.8980        -1538.336    -1538.337        0.000     0.0
0.8990        -1538.336    -1538.337        0.000     0.0
0.9000        -1538.336    -1538.337        0.000     0.0
0.9010        -1538.336    -1538.337        0.000     0.0
0.9020        -1538.336    -1538.337        0.000     0.0
0.9030        -1538.336    -1538.337        0.000     0.0
0.9040        -1538.336    -1538.337        0.000     0.0
0.9050        -1538.336    -1538.337        0.000     0.0
0.9060        -1538.336    -1538.337        0.000     0.0
0.9070        -1538.336    -1538.337        0.000     0.0
0.9080        -1538.336    -1538.337        0.000     0.0
0.9090        -1538.336    -1538.337        0.000     0.0
0.9100        -1538.336    -1538.337        0.000     0.0
0.9110        -1538.336    -1538.337        0.000     0.0
0.9120        -1538.336    -1538.336        0.000     0.0
0.9130        -1538.336    -1538.336        0.000     0.0
0.9140        -1538.336    -1538.336        0.000     0.0
0.9150        -1538.336    -1538.336        0.000     0.0
0.9160        -1538.336    -1538.337        0.000     0.0
0.9170        -1538.336    -1538.337        0.000     0.0
0.9180        -1538.336    -1538.337        0.000     0.0
0.9190        -1538.336    -1538.337        0.000     0.0
0.9200        -1538.336    -1538.337        0.000     0.0
0.9210        -1538.336    -1538.337        0.000     0.0
0.9220        -1538.336    -1538.337        0.000     0.0
0.9230        -1538.336    -1538.337        0.000     0.0
0.9240        -1538.336    -1538.337        0.000     0.0
0.9250        -1538.336    -1538.337        0.000     0.0
0.9260        -1538.336    -1538.337        0.000     0.0
0.9270        -1538.336    -1538.337        0.000     0.0
0.9280        -1538.336    -1538.337        0.000     0.0
0.9290        -1538.336    -1538.337        0.000     0.0
0.9300        -1538.336    -1538.337        0.000     0.0
0.9310        -1538.336    -1538.337        0.000     0.0
0.9320        -1538.336    -1538.337        0.000     0.0
0.9330        -1538.336    -1538.337        0.000     0.0
0.9340        -1538.336    -1538.337        0.000     0.0
0.9350        -1538.336    -1538.337        0.000     0.0
0.9360        -1538.336    -1538.337        0.000     0.0
0.9370        -1538.336    -1538.337        0.000     0.0
0.9380        -1538.336    -1538.337        0.000     0.0
0.9390        -1538.336    -1538.337        0.000     0.0
0.9400        -1538.336    -1538.337        0.000     0.0
0.9410        -1538.336    -1538.337        0.000     0.0
0.9420        -1538.336    -1538.337        0.000     0.0
0.9430        -1538.336    -1538.337        0.000     0.0
0.9440        -1538.336    -1538.337        0.000     0.0
0.9450        -1538.336    -1538.337        0.000     0.0
0.9460        -1538.336    -1538.337        0.000     0.0
0.9470        -1538.336    -1538.337        0.000     0.0
0.9480        -1538.337    -1538.337        0.000     0.0
0.9490        -1538.337    -1538.337        0.000     0.0
0.9500        -1538.337    -1538.337        0.000     0.0
0.9510        -1538.337    -1538.337        0.000     0.0
0.9520        -1538.337    -1538.337        0.000     0.0
0.9530        -1538.337    -1538.337        0.000     0.0
0.9540        -1538.337    -1538.337        0.000     0.0
0.9550        -1538.337    -1538.337        0.000     0.0
0.9560        -1538.337    -1538.337        0.000     0.0
0.9570        -1538.337    -1538.337        0.000     0.0
0.9580        -1538.337    -1538.337        0.000     0.0
0.9590        -1538.337    -1538.337        0.000     0.0
0.9600        -1538.337    -1538.337        0.000     0.0
0.9610        -1538.337    -1538.337        0.000     0.0
0.9620        -1538.337    -1538.337        0.000     0.0
0.9630        -1538.337    -1538.337        0.000     0.0
0.9640        -1538.337    -1538.337        0.000     0.0
0.9650        -1538.337    -1538.337        0.000     0.0
0.9660        -1538.337    -1538.337        0.000     0.0
0.9670        -1538.337    -1538.337        0.000     0.0
0.9680        -1538.337    -1538.337        0.000     0.0
0.9690        -1538.337    -1538.337        0.000     0.0
0.9700        -1538.337    -1538.337        0.000     0.0
0.9710        -1538.337    -1538.337        0.000     0.0
0.9720        -1538.337    -1538.337        0.000     0.0
0.9730        -1538.337    -1538.337        0.000     0.0
0.9740        -1538.337    -1538.337        0.000     0.0
0.9750        -1538.337    -1538.337        0.000     0.0
0.9760        -1538.337    -1538.337        0.000     0.0
0.9770        -1538.337    -1538.337        0.000     0.0
0.9780        -1538.337    -1538.337        0.000     0.0
0.9790        -1538.337    -1538.337        0.000     0.0
0.9800        -1538.337    -1538.337        0.000     0.0
0.9810        -1538.337    -1538.337        0.000     0.0
0.9820        -1538.337    -1538.337        0.000     0.0
0.9830        -1538.337    -1538.337        0.000     0.0
0.9840        -1538.337    -1538.337        0.000     0.0
0.9850        -1538.337    -1538.337        0.000     0.0
0.9860        -1538.337    -1538.337        0.000     0.0
0.9870        -1538.337    -1538.337        0.000     0.0
0.9880        -1538.337    -1538.337        0.000     0.0
0.9890        -1538.337    -1538.337        0.000     0.0
0.9900        -1538.337    -1538.337        0.000     0.0
0.9910        -1538.337    -1538.337        0.000     0.0
0.9920        -1538.337    -1538.337        0.000     0.0
0.9930        -1538.337    -1538.337        0.000     0.0
0.9940        -1538.337    -1538.337        0.000     0.0
0.9950        -1538.337    -1538.337        0.000     0.0
0.9960        -1538.337    -1538.337        0.000     0.0
0.9970        -1538.337    -1538.337        0.000     0.0
0.9980        -1538.337    -1538.337        0.000     0.0
0.9990        -1538.337    -1538.337        0.000     0.0
1.0000        -1538.337    -1538.337        0.000     0.0
