Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.1830        -1535.357    -1536.794        1.437   115.8
0.1840        -1535.364    -1536.713        1.349   108.7
0.1850        -1535.348    -1536.672        1.325   106.7
0.1860        -1535.362    -1536.682        1.320   106.4
0.1870        -1535.364    -1536.739        1.375   110.8
0.1880        -1535.369    -1536.820        1.450   116.9
0.1890        -1535.315    -1536.896        1.580   127.4
0.1900        -1535.350    -1536.948        1.598   128.8
0.1910        -1535.378    -1536.972        1.594   128.4
0.1920        -1535.383    -1536.979        1.597   128.7
0.1930        -1535.357    -1536.975        1.618   130.4
0.1940        -1535.365    -1536.961        1.596   128.7
0.1950        -1535.364    -1536.940        1.577   127.1
0.1960        -1535.389    -1536.913        1.524   122.8
0.1970        -1535.372    -1536.867        1.496   120.5
0.1980        -1535.363    -1536.804        1.441   116.1
0.1990        -1535.359    -1536.731        1.372   110.6
0.2000        -1535.356    -1536.659        1.303   105.0
0.2010        -1535.389    -1536.617        1.228    99.0
0.2020        -1535.405    -1536.610        1.205    97.1
0.2030        -1535.411    -1536.642        1.230    99.1
0.2040        -1535.438    -1536.706        1.268   102.2
0.2050        -1535.454    -1536.786        1.332   107.4
0.2060        -1535.473    -1536.860        1.387   111.8
0.2070        -1535.492    -1536.911        1.419   114.3
0.2080        -1535.486    -1536.930        1.445   116.4
0.2090        -1535.475    -1536.929        1.454   117.1
0.2100        -1535.485    -1536.922        1.438   115.9
0.2110        -1535.455    -1536.916        1.461   117.7
0.2120        -1535.451    -1536.918        1.467   118.2
0.2130        -1535.448    -1536.926        1.477   119.0
0.2140        -1535.437    -1536.927        1.490   120.1
0.2150        -1535.390    -1536.918        1.528   123.1
0.2160        -1535.416    -1536.896        1.480   119.3
0.2170        -1535.425    -1536.862        1.437   115.8
0.2180        -1535.437    -1536.822        1.384   111.6
0.2190        -1535.464    -1536.786        1.322   106.5
0.2200        -1535.468    -1536.765        1.297   104.5
0.2210        -1535.443    -1536.765        1.322   106.6
0.2220        -1535.456    -1536.784        1.328   107.1
0.2230        -1535.475    -1536.815        1.340   108.0
0.2240        -1535.453    -1536.853        1.400   112.8
0.2250        -1535.431    -1536.886        1.455   117.3
0.2260        -1535.453    -1536.904        1.451   117.0
0.2270        -1535.455    -1536.903        1.448   116.7
0.2280        -1535.483    -1536.891        1.408   113.5
0.2290        -1535.472    -1536.877        1.405   113.2
0.2300        -1535.508    -1536.861        1.353   109.1
0.2310        -1535.458    -1536.849        1.391   112.1
0.2320        -1535.440    -1536.838        1.399   112.7
0.2330        -1535.443    -1536.824        1.381   111.3
0.2340        -1535.397    -1536.804        1.406   113.3
0.2350        -1535.386    -1536.780        1.394   112.4
0.2360        -1535.409    -1536.758        1.349   108.7
0.2370        -1535.406    -1536.750        1.344   108.3
0.2380        -1535.405    -1536.770        1.365   110.0
0.2390        -1535.386    -1536.823        1.437   115.8
0.2400        -1535.400    -1536.907        1.507   121.4
0.2410        -1535.405    -1537.004        1.599   128.8
0.2420        -1535.405    -1537.085        1.680   135.4
0.2430        -1535.419    -1537.132        1.714   138.1
0.2440        -1535.443    -1537.146        1.703   137.2
0.2450        -1535.436    -1537.131        1.695   136.6
0.2460        -1535.451    -1537.092        1.641   132.3
0.2470        -1535.462    -1537.043        1.581   127.4
0.2480        -1535.434    -1537.003        1.569   126.5
0.2490        -1535.435    -1536.970        1.535   123.7
0.2500        -1535.400    -1536.950        1.551   125.0
0.2510        -1535.401    -1536.941        1.539   124.0
0.2520        -1535.389    -1536.931        1.542   124.2
0.2530        -1535.418    -1536.905        1.487   119.9
0.2540        -1535.423    -1536.871        1.447   116.6
0.2550        -1535.444    -1536.840        1.396   112.5
0.2560        -1535.430    -1536.832        1.401   112.9
0.2570        -1535.451    -1536.847        1.397   112.6
0.2580        -1535.460    -1536.887        1.427   115.0
0.2590        -1535.467    -1536.949        1.482   119.4
0.2600        -1535.461    -1537.010        1.550   124.9
0.2610        -1535.471    -1537.037        1.566   126.2
0.2620        -1535.448    -1537.021        1.574   126.8
0.2630        -1535.417    -1536.963        1.546   124.6
0.2640        -1535.404    -1536.872        1.468   118.3
0.2650        -1535.419    -1536.771        1.352   109.0
0.2660        -1535.434    -1536.694        1.260   101.5
0.2670        -1535.447    -1536.667        1.221    98.4
0.2680        -1535.389    -1536.697        1.308   105.4
0.2690        -1535.390    -1536.768        1.378   111.0
0.2700        -1535.404    -1536.849        1.445   116.4
0.2710        -1535.402    -1536.926        1.524   122.8
0.2720        -1535.410    -1536.978        1.568   126.4
0.2730        -1535.417    -1536.993        1.576   127.0
0.2740        -1535.421    -1536.987        1.566   126.2
0.2750        -1535.462    -1536.966        1.505   121.3
0.2760        -1535.470    -1536.950        1.480   119.3
0.2770        -1535.475    -1536.952        1.477   119.0
0.2780        -1535.457    -1536.973        1.517   122.2
0.2790        -1535.460    -1537.007        1.547   124.7
0.2800        -1535.454    -1537.039        1.585   127.7
0.2810        -1535.456    -1537.057        1.602   129.1
0.2820        -1535.486    -1537.051        1.565   126.1
0.2830        -1535.485    -1537.018        1.533   123.6
0.2840        -1535.528    -1536.957        1.430   115.2
0.2850        -1535.544    -1536.886        1.342   108.1
0.2860        -1535.565    -1536.819        1.254   101.1
0.2870        -1535.608    -1536.769        1.160    93.5
0.2880        -1535.643    -1536.755        1.112    89.6
0.2890        -1535.647    -1536.765        1.119    90.1
0.2900        -1535.668    -1536.796        1.128    90.9
0.2910        -1535.679    -1536.843        1.164    93.8
0.2920        -1535.664    -1536.890        1.226    98.8
0.2930        -1535.681    -1536.937        1.257   101.3
0.2940        -1535.673    -1536.986        1.313   105.8
0.2950        -1535.710    -1537.030        1.319   106.3
0.2960        -1535.713    -1537.069        1.357   109.3
0.2970        -1535.750    -1537.108        1.358   109.5
0.2980        -1535.758    -1537.138        1.380   111.2
0.2990        -1535.760    -1537.158        1.398   112.7
0.3000        -1535.755    -1537.153        1.399   112.7
0.3010        -1535.756    -1537.127        1.371   110.5
0.3020        -1535.745    -1537.087        1.342   108.1
0.3030        -1535.744    -1537.040        1.296   104.4
0.3040        -1535.743    -1536.990        1.246   100.4
0.3050        -1535.736    -1536.951        1.215    97.9
0.3060        -1535.761    -1536.918        1.157    93.3
0.3070        -1535.753    -1536.896        1.143    92.1
0.3080        -1535.742    -1536.894        1.152    92.8
0.3090        -1535.735    -1536.906        1.171    94.4
0.3100        -1535.691    -1536.928        1.237    99.7
0.3110        -1535.670    -1536.958        1.288   103.8
0.3120        -1535.680    -1537.001        1.321   106.5
0.3130        -1535.702    -1537.049        1.347   108.6
0.3140        -1535.697    -1537.089        1.392   112.2
0.3150        -1535.707    -1537.111        1.404   113.1
0.3160        -1535.716    -1537.107        1.391   112.1
0.3170        -1535.733    -1537.071        1.337   107.8
0.3180        -1535.735    -1537.006        1.271   102.4
0.3190        -1535.717    -1536.924        1.207    97.3
0.3200        -1535.717    -1536.840        1.124    90.6
0.3210        -1535.711    -1536.782        1.071    86.3
0.3220        -1535.721    -1536.778        1.057    85.2
0.3230        -1535.755    -1536.833        1.078    86.9
0.3240        -1535.755    -1536.923        1.168    94.2
0.3250        -1535.754    -1537.013        1.260   101.5
0.3260        -1535.747    -1537.075        1.328   107.0
0.3270        -1535.772    -1537.102        1.331   107.2
0.3280        -1535.750    -1537.102        1.352   109.0
0.3290        -1535.732    -1537.080        1.348   108.6
0.3300        -1535.742    -1537.057        1.316   106.0
0.3310        -1535.757    -1537.059        1.301   104.9
0.3320        -1535.778    -1537.087        1.309   105.5
0.3330        -1535.765    -1537.130        1.365   110.0
0.3340        -1535.760    -1537.172        1.412   113.8
0.3350        -1535.758    -1537.191        1.433   115.5
0.3360        -1535.789    -1537.172        1.384   111.5
0.3370        -1535.801    -1537.114        1.313   105.8
0.3380        -1535.780    -1537.022        1.242   100.1
0.3390        -1535.793    -1536.928        1.135    91.5
0.3400        -1535.807    -1536.872        1.065    85.8
0.3410        -1535.774    -1536.865        1.091    87.9
0.3420        -1535.758    -1536.908        1.151    92.7
0.3430        -1535.723    -1536.980        1.257   101.3
0.3440        -1535.707    -1537.052        1.345   108.4
0.3450        -1535.699    -1537.097        1.398   112.7
0.3460        -1535.675    -1537.104        1.429   115.2
0.3470        -1535.657    -1537.072        1.415   114.0
0.3480        -1535.652    -1537.015        1.363   109.8
0.3490        -1535.646    -1536.951        1.305   105.1
0.3500        -1535.665    -1536.900        1.235    99.5
0.3510        -1535.679    -1536.880        1.201    96.8
0.3520        -1535.679    -1536.896        1.216    98.0
0.3530        -1535.651    -1536.940        1.289   103.9
0.3540        -1535.671    -1536.989        1.318   106.2
0.3550        -1535.652    -1537.031        1.379   111.2
0.3560        -1535.684    -1537.056        1.372   110.6
0.3570        -1535.702    -1537.061        1.359   109.5
0.3580        -1535.729    -1537.054        1.325   106.8
0.3590        -1535.737    -1537.041        1.304   105.1
0.3600        -1535.718    -1537.043        1.325   106.8
0.3610        -1535.711    -1537.068        1.357   109.4
0.3620        -1535.713    -1537.106        1.394   112.3
0.3630        -1535.741    -1537.146        1.405   113.2
0.3640        -1535.772    -1537.171        1.399   112.7
0.3650        -1535.764    -1537.179        1.415   114.0
0.3660        -1535.757    -1537.157        1.400   112.8
0.3670        -1535.737    -1537.113        1.375   110.8
0.3680        -1535.706    -1537.049        1.343   108.2
0.3690        -1535.702    -1536.988        1.287   103.7
0.3700        -1535.691    -1536.942        1.251   100.8
0.3710        -1535.652    -1536.920        1.268   102.2
0.3720        -1535.644    -1536.920        1.277   102.9
0.3730        -1535.665    -1536.927        1.262   101.7
0.3740        -1535.674    -1536.934        1.261   101.6
0.3750        -1535.670    -1536.935        1.265   101.9
0.3760        -1535.662    -1536.933        1.272   102.5
0.3770        -1535.673    -1536.945        1.271   102.5
0.3780        -1535.660    -1536.977        1.317   106.2
0.3790        -1535.704    -1537.022        1.318   106.2
0.3800        -1535.720    -1537.070        1.350   108.8
0.3810        -1535.721    -1537.098        1.377   111.0
0.3820        -1535.696    -1537.093        1.397   112.6
0.3830        -1535.692    -1537.054        1.363   109.8
0.3840        -1535.747    -1537.001        1.254   101.0
0.3850        -1535.737    -1536.961        1.225    98.7
0.3860        -1535.749    -1536.951        1.202    96.9
0.3870        -1535.741    -1536.971        1.230    99.1
0.3880        -1535.758    -1537.022        1.265   101.9
0.3890        -1535.764    -1537.082        1.318   106.2
0.3900        -1535.735    -1537.122        1.387   111.7
0.3910        -1535.744    -1537.120        1.376   110.9
0.3920        -1535.728    -1537.080        1.352   109.0
0.3930        -1535.700    -1537.010        1.310   105.6
0.3940        -1535.729    -1536.937        1.208    97.3
0.3950        -1535.682    -1536.882        1.201    96.8
0.3960        -1535.674    -1536.868        1.194    96.2
0.3970        -1535.678    -1536.893        1.215    97.9
0.3980        -1535.687    -1536.945        1.258   101.4
0.3990        -1535.719    -1537.002        1.282   103.4
0.4000        -1535.701    -1537.047        1.345   108.4
0.4010        -1535.691    -1537.061        1.370   110.4
0.4020        -1535.690    -1537.045        1.355   109.2
0.4030        -1535.711    -1537.010        1.300   104.7
0.4040        -1535.711    -1536.981        1.270   102.4
0.4050        -1535.723    -1536.974        1.251   100.8
0.4060        -1535.731    -1536.993        1.262   101.7
0.4070        -1535.700    -1537.031        1.332   107.3
0.4080        -1535.724    -1537.072        1.348   108.6
0.4090        -1535.714    -1537.089        1.375   110.8
0.4100        -1535.707    -1537.075        1.367   110.2
0.4110        -1535.722    -1537.039        1.317   106.1
0.4120        -1535.714    -1536.997        1.283   103.4
0.4130        -1535.723    -1536.967        1.245   100.3
0.4140        -1535.713    -1536.964        1.251   100.8
0.4150        -1535.683    -1536.997        1.314   105.9
0.4160        -1535.713    -1537.065        1.352   108.9
0.4170        -1535.692    -1537.151        1.459   117.6
0.4180        -1535.698    -1537.220        1.522   122.7
0.4190        -1535.739    -1537.247        1.508   121.5
0.4200        -1535.759    -1537.221        1.461   117.8
0.4210        -1535.747    -1537.151        1.404   113.2
0.4220        -1535.726    -1537.060        1.334   107.5
0.4230        -1535.744    -1536.974        1.230    99.1
0.4240        -1535.725    -1536.901        1.176    94.8
0.4250        -1535.741    -1536.856        1.115    89.9
0.4260        -1535.763    -1536.852        1.089    87.8
0.4270        -1535.771    -1536.884        1.113    89.7
0.4280        -1535.782    -1536.943        1.161    93.6
0.4290        -1535.761    -1537.015        1.253   101.0
0.4300        -1535.766    -1537.084        1.318   106.2
0.4310        -1535.796    -1537.138        1.342   108.1
0.4320        -1535.828    -1537.168        1.339   107.9
0.4330        -1535.838    -1537.184        1.346   108.5
0.4340        -1535.857    -1537.192        1.335   107.6
0.4350        -1535.850    -1537.193        1.343   108.3
0.4360        -1535.856    -1537.186        1.330   107.2
0.4370        -1535.854    -1537.166        1.313   105.8
0.4380        -1535.819    -1537.137        1.318   106.2
0.4390        -1535.817    -1537.101        1.285   103.5
0.4400        -1535.811    -1537.077        1.266   102.1
0.4410        -1535.799    -1537.075        1.276   102.8
0.4420        -1535.779    -1537.084        1.304   105.1
0.4430        -1535.818    -1537.103        1.285   103.5
0.4440        -1535.846    -1537.126        1.280   103.2
0.4450        -1535.835    -1537.138        1.303   105.0
0.4460        -1535.838    -1537.136        1.298   104.6
0.4470        -1535.870    -1537.116        1.245   100.3
0.4480        -1535.873    -1537.082        1.209    97.4
0.4490        -1535.827    -1537.050        1.223    98.5
0.4500        -1535.837    -1537.031        1.193    96.2
0.4510        -1535.824    -1537.026        1.202    96.9
0.4520        -1535.813    -1537.033        1.220    98.3
0.4530        -1535.831    -1537.054        1.223    98.6
0.4540        -1535.790    -1537.068        1.279   103.1
0.4550        -1535.796    -1537.070        1.274   102.7
0.4560        -1535.762    -1537.057        1.295   104.3
0.4570        -1535.780    -1537.024        1.244   100.3
0.4580        -1535.787    -1536.985        1.198    96.6
0.4590        -1535.805    -1536.967        1.162    93.7
0.4600        -1535.795    -1536.980        1.185    95.5
0.4610        -1535.779    -1537.026        1.247   100.5
0.4620        -1535.789    -1537.095        1.307   105.3
0.4630        -1535.794    -1537.160        1.366   110.1
0.4640        -1535.822    -1537.202        1.380   111.2
0.4650        -1535.842    -1537.209        1.366   110.1
0.4660        -1535.857    -1537.185        1.328   107.0
0.4670        -1535.827    -1537.142        1.314   105.9
0.4680        -1535.858    -1537.085        1.228    98.9
0.4690        -1535.884    -1537.046        1.162    93.7
0.4700        -1535.897    -1537.043        1.145    92.3
0.4710        -1535.889    -1537.071        1.182    95.3
0.4720        -1535.886    -1537.123        1.237    99.7
0.4730        -1535.886    -1537.184        1.298   104.6
0.4740        -1535.866    -1537.228        1.362   109.7
0.4750        -1535.858    -1537.233        1.375   110.8
0.4760        -1535.781    -1537.194        1.413   113.9
0.4770        -1535.810    -1537.120        1.309   105.5
0.4780        -1535.835    -1537.031        1.196    96.4
0.4790        -1535.827    -1536.965        1.138    91.7
0.4800        -1535.830    -1536.932        1.102    88.8
0.4810        -1535.826    -1536.946        1.121    90.3
0.4820        -1535.802    -1537.007        1.205    97.1
0.4830        -1535.775    -1537.092        1.317   106.1
0.4840        -1535.743    -1537.166        1.423   114.6
0.4850        -1535.708    -1537.208        1.500   120.9
0.4860        -1535.683    -1537.201        1.519   122.4
0.4870        -1535.669    -1537.146        1.478   119.1
0.4880        -1535.688    -1537.055        1.367   110.2
0.4890        -1535.700    -1536.953        1.253   101.0
0.4900        -1535.676    -1536.872        1.197    96.4
0.4910        -1535.666    -1536.837        1.171    94.4
0.4920        -1535.643    -1536.850        1.206    97.2
0.4930        -1535.647    -1536.904        1.257   101.3
0.4940        -1535.632    -1536.979        1.347   108.5
0.4950        -1535.584    -1537.045        1.461   117.7
0.4960        -1535.586    -1537.084        1.498   120.7
0.4970        -1535.595    -1537.085        1.490   120.1
0.4980        -1535.631    -1537.055        1.424   114.8
0.4990        -1535.624    -1537.018        1.394   112.4
0.5000        -1535.641    -1536.993        1.352   109.0
0.5010        -1535.641    -1536.981        1.339   107.9
0.5020        -1535.635    -1536.980        1.344   108.3
0.5030        -1535.648    -1536.978        1.330   107.2
0.5040        -1535.673    -1536.969        1.296   104.5
0.5050        -1535.661    -1536.959        1.298   104.6
0.5060        -1535.663    -1536.952        1.289   103.9
0.5070        -1535.682    -1536.948        1.267   102.1
0.5080        -1535.686    -1536.953        1.267   102.1
0.5090        -1535.681    -1536.971        1.290   104.0
0.5100        -1535.688    -1536.989        1.302   104.9
0.5110        -1535.640    -1536.992        1.352   108.9
0.5120        -1535.644    -1536.976        1.332   107.3
0.5130        -1535.684    -1536.941        1.258   101.4
0.5140        -1535.688    -1536.906        1.218    98.2
0.5150        -1535.719    -1536.880        1.162    93.6
0.5160        -1535.703    -1536.880        1.177    94.9
0.5170        -1535.755    -1536.902        1.147    92.5
0.5180        -1535.751    -1536.948        1.197    96.4
0.5190        -1535.753    -1537.005        1.252   100.9
0.5200        -1535.776    -1537.054        1.277   102.9
0.5210        -1535.765    -1537.082        1.317   106.1
0.5220        -1535.789    -1537.087        1.297   104.5
0.5230        -1535.817    -1537.078        1.261   101.6
0.5240        -1535.789    -1537.059        1.270   102.3
0.5250        -1535.811    -1537.043        1.232    99.3
0.5260        -1535.829    -1537.043        1.214    97.8
0.5270        -1535.866    -1537.059        1.193    96.1
0.5280        -1535.882    -1537.093        1.211    97.6
0.5290        -1535.873    -1537.139        1.266   102.0
0.5300        -1535.849    -1537.175        1.326   106.8
0.5310        -1535.859    -1537.190        1.332   107.3
0.5320        -1535.898    -1537.194        1.295   104.4
0.5330        -1535.929    -1537.189        1.260   101.6
0.5340        -1535.938    -1537.183        1.245   100.3
0.5350        -1535.942    -1537.174        1.233    99.3
0.5360        -1535.941    -1537.168        1.228    98.9
0.5370        -1535.962    -1537.171        1.209    97.4
0.5380        -1535.948    -1537.177        1.230    99.1
0.5390        -1535.926    -1537.179        1.253   101.0
0.5400        -1535.972    -1537.173        1.201    96.8
0.5410        -1535.981    -1537.154        1.173    94.5
0.5420        -1535.996    -1537.127        1.131    91.2
0.5430        -1536.039    -1537.095        1.056    85.1
0.5440        -1536.018    -1537.067        1.049    84.5
0.5450        -1536.018    -1537.048        1.030    83.0
0.5460        -1535.990    -1537.051        1.061    85.5
0.5470        -1535.985    -1537.063        1.078    86.9
0.5480        -1535.994    -1537.083        1.088    87.7
0.5490        -1535.989    -1537.109        1.119    90.2
0.5500        -1535.998    -1537.135        1.137    91.7
0.5510        -1536.027    -1537.162        1.134    91.4
0.5520        -1536.035    -1537.187        1.152    92.9
0.5530        -1536.016    -1537.214        1.197    96.5
0.5540        -1536.056    -1537.235        1.179    95.0
0.5550        -1536.032    -1537.249        1.217    98.1
0.5560        -1536.032    -1537.252        1.220    98.3
