Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.1260        -1538.337    -1538.337        0.000     0.0
0.1270        -1538.337    -1538.337        0.000     0.0
0.1280        -1538.337    -1538.337        0.000     0.0
0.1290        -1538.337    -1538.337        0.000     0.0
0.1300        -1538.337    -1538.337        0.000     0.0
0.1310        -1538.337    -1538.337        0.000     0.0
0.1320        -1538.337    -1538.337        0.000     0.0
0.1330        -1538.337    -1538.337        0.000     0.0
0.1340        -1538.337    -1538.337        0.000     0.0
0.1350        -1538.337    -1538.337        0.000     0.0
0.1360        -1538.337    -1538.337        0.000     0.0
0.1370        -1538.337    -1538.337        0.000     0.0
0.1380        -1538.337    -1538.337        0.000     0.0
0.1390        -1538.337    -1538.337        0.000     0.0
0.1400        -1538.337    -1538.337        0.000     0.0
0.1410        -1538.337    -1538.337        0.000     0.0
0.1420        -1538.337    -1538.337        0.000     0.0
0.1430        -1538.337    -1538.337        0.000     0.0
0.1440        -1538.337    -1538.337        0.000     0.0
0.1450        -1538.337    -1538.337        0.000     0.0
0.1460        -1538.337    -1538.337        0.000     0.0
0.1470        -1538.337    -1538.337        0.000     0.0
0.1480        -1538.337    -1538.337        0.000     0.0
0.1490        -1538.337    -1538.337        0.000     0.0
0.1500        -1538.337    -1538.337        0.000     0.0
0.1510        -1538.337    -1538.337        0.000     0.0
0.1520        -1538.337    -1538.337        0.000     0.0
0.1530        -1538.337    -1538.337        0.000     0.0
0.1540        -1538.337    -1538.337        0.000     0.0
0.1550        -1538.337    -1538.337        0.000     0.0
0.1560        -1538.337    -1538.337        0.000     0.0
0.1570        -1538.337    -1538.337        0.000     0.0
0.1580        -1538.337    -1538.337        0.000     0.0
0.1590        -1538.337    -1538.337        0.000     0.0
0.1600        -1538.337    -1538.337        0.000     0.0
0.1610        -1538.337    -1538.337        0.000     0.0
0.1620        -1538.337    -1538.337        0.000     0.0
0.1630        -1538.337    -1538.337        0.000     0.0
0.1640        -1538.337    -1538.337        0.000     0.0
0.1650        -1538.337    -1538.337        0.000     0.0
0.1660        -1538.337    -1538.337        0.000     0.0
0.1670        -1538.337    -1538.337        0.000     0.0
0.1680        -1538.337    -1538.337        0.000     0.0
0.1690        -1538.337    -1538.337        0.000     0.0
0.1700        -1538.337    -1538.337        0.000     0.0
0.1710        -1538.337    -1538.337        0.000     0.0
0.1720        -1538.337    -1538.337        0.000     0.0
0.1730        -1538.337    -1538.337        0.000     0.0
0.1740        -1538.337    -1538.337        0.000     0.0
0.1750        -1538.337    -1538.337        0.000     0.0
0.1760        -1538.337    -1538.337        0.000     0.0
0.1770        -1538.337    -1538.337        0.000     0.0
0.1780        -1538.337    -1538.337        0.000     0.0
0.1790        -1538.337    -1538.337        0.000     0.0
0.1800        -1538.337    -1538.337        0.000     0.0
0.1810        -1538.337    -1538.337        0.000     0.0
0.1820        -1538.337    -1538.337        0.000     0.0
0.1830        -1538.337    -1538.337        0.000     0.0
0.1840        -1538.337    -1538.337        0.000     0.0
0.1850        -1538.337    -1538.337        0.000     0.0
0.1860        -1538.337    -1538.337        0.000     0.0
0.1870        -1538.337    -1538.337        0.000     0.0
0.1880        -1538.337    -1538.337        0.000     0.0
0.1890        -1538.337    -1538.337        0.000     0.0
0.1900        -1538.337    -1538.337        0.000     0.0
0.1910        -1538.337    -1538.337        0.000     0.0
0.1920        -1538.337    -1538.337        0.000     0.0
0.1930        -1538.337    -1538.337        0.000     0.0
0.1940        -1538.337    -1538.337        0.000     0.0
0.1950        -1538.337    -1538.337        0.000     0.0
0.1960        -1538.337    -1538.337        0.000     0.0
0.1970        -1538.337    -1538.337        0.000     0.0
0.1980        -1538.337    -1538.337        0.000     0.0
0.1990        -1538.337    -1538.337        0.000     0.0
0.2000        -1538.337    -1538.337        0.000     0.0
0.2010        -1538.337    -1538.337        0.000     0.0
0.2020        -1538.337    -1538.337        0.000     0.0
0.2030        -1538.337    -1538.337        0.000     0.0
0.2040        -1538.337    -1538.337        0.000     0.0
0.2050        -1538.337    -1538.337        0.000     0.0
0.2060        -1538.337    -1538.337        0.000     0.0
0.2070        -1538.337    -1538.337        0.000     0.0
0.2080        -1538.337    -1538.337        0.000     0.0
0.2090        -1538.337    -1538.337        0.000     0.0
0.2100        -1538.337    -1538.337        0.000     0.0
0.2110        -1538.337    -1538.337        0.000     0.0
0.2120        -1538.337    -1538.337        0.000     0.0
0.2130        -1538.337    -1538.337        0.000     0.0
0.2140        -1538.337    -1538.337        0.000     0.0
0.2150        -1538.337    -1538.337        0.000     0.0
