Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.9090        -1530.789    -1534.571        3.782   304.8
0.9100        -1530.919    -1534.524        3.605   290.5
0.9110        -1530.964    -1534.457        3.494   281.6
0.9120        -1530.875    -1534.397        3.522   283.8
0.9130        -1530.808    -1534.338        3.530   284.4
0.9140        -1530.866    -1534.311        3.445   277.7
0.9150        -1530.855    -1534.335        3.480   280.5
0.9160        -1530.862    -1534.414        3.552   286.3
0.9170        -1530.937    -1534.509        3.571   287.8
0.9180        -1530.919    -1534.602        3.683   296.8
0.9190        -1530.770    -1534.672        3.902   314.4
0.9200        -1530.801    -1534.668        3.867   311.6
0.9210        -1530.957    -1534.584        3.627   292.2
0.9220        -1530.950    -1534.444        3.494   281.6
0.9230        -1531.054    -1534.293        3.239   261.0
0.9240        -1531.035    -1534.163        3.128   252.1
0.9250        -1530.914    -1534.085        3.171   255.6
0.9260        -1530.949    -1534.071        3.122   251.6
0.9270        -1530.826    -1534.153        3.327   268.1
0.9280        -1530.799    -1534.294        3.495   281.6
0.9290        -1530.780    -1534.443        3.663   295.2
0.9300        -1530.825    -1534.564        3.739   301.4
0.9310        -1530.837    -1534.618        3.780   304.7
0.9320        -1530.959    -1534.613        3.654   294.4
0.9330        -1530.984    -1534.566        3.582   288.7
0.9340        -1531.061    -1534.516        3.456   278.5
0.9350        -1531.010    -1534.496        3.486   281.0
0.9360        -1530.972    -1534.522        3.549   286.0
0.9370        -1531.071    -1534.597        3.525   284.1
0.9380        -1531.066    -1534.688        3.622   291.9
0.9390        -1531.003    -1534.797        3.793   305.7
0.9400        -1531.078    -1534.870        3.792   305.6
0.9410        -1531.064    -1534.878        3.815   307.4
0.9420        -1531.128    -1534.817        3.689   297.3
0.9430        -1531.124    -1534.698        3.574   288.0
0.9440        -1531.065    -1534.566        3.502   282.2
0.9450        -1530.914    -1534.461        3.547   285.8
0.9460        -1530.950    -1534.424        3.474   279.9
0.9470        -1530.973    -1534.488        3.515   283.3
0.9480        -1530.939    -1534.645        3.706   298.6
0.9490        -1531.001    -1534.839        3.838   309.3
0.9500        -1531.026    -1535.006        3.980   320.7
0.9510        -1531.009    -1535.090        4.081   328.9
0.9520        -1531.127    -1535.087        3.960   319.1
0.9530        -1531.125    -1535.012        3.887   313.3
0.9540        -1531.178    -1534.895        3.717   299.5
0.9550        -1531.278    -1534.783        3.505   282.4
0.9560        -1531.215    -1534.728        3.513   283.1
0.9570        -1531.145    -1534.748        3.603   290.4
0.9580        -1531.248    -1534.834        3.586   289.0
0.9590        -1531.293    -1534.948        3.655   294.5
0.9600        -1531.279    -1535.039        3.760   303.0
0.9610        -1531.310    -1535.076        3.766   303.5
0.9620        -1531.291    -1535.074        3.782   304.8
0.9630        -1531.368    -1535.021        3.653   294.4
0.9640        -1531.381    -1534.934        3.554   286.4
0.9650        -1531.513    -1534.847        3.334   268.7
0.9660        -1531.438    -1534.784        3.346   269.6
0.9670        -1531.441    -1534.759        3.317   267.3
0.9680        -1531.495    -1534.769        3.274   263.8
0.9690        -1531.469    -1534.794        3.324   267.9
0.9700        -1531.427    -1534.820        3.393   273.4
0.9710        -1531.437    -1534.820        3.384   272.7
0.9720        -1531.347    -1534.846        3.500   282.0
0.9730        -1531.373    -1534.897        3.524   284.0
0.9740        -1531.271    -1534.950        3.679   296.5
0.9750        -1531.317    -1534.991        3.674   296.1
0.9760        -1531.335    -1534.999        3.664   295.3
0.9770        -1531.338    -1534.963        3.625   292.1
0.9780        -1531.255    -1534.887        3.632   292.7
0.9790        -1531.167    -1534.797        3.630   292.6
0.9800        -1531.123    -1534.700        3.577   288.3
0.9810        -1531.122    -1534.599        3.476   280.1
0.9820        -1531.123    -1534.483        3.359   270.7
0.9830        -1531.166    -1534.385        3.219   259.4
0.9840        -1531.218    -1534.321        3.103   250.0
0.9850        -1531.234    -1534.280        3.047   245.5
0.9860        -1531.352    -1534.266        2.914   234.8
0.9870        -1531.377    -1534.293        2.916   235.0
0.9880        -1531.375    -1534.385        3.010   242.6
0.9890        -1531.371    -1534.518        3.147   253.6
0.9900        -1531.396    -1534.680        3.284   264.6
0.9910        -1531.411    -1534.878        3.467   279.4
0.9920        -1531.469    -1535.090        3.621   291.8
0.9930        -1531.478    -1535.287        3.808   306.9
0.9940        -1531.457    -1535.431        3.974   320.2
0.9950        -1531.370    -1535.481        4.111   331.3
0.9960        -1531.304    -1535.421        4.117   331.8
0.9970        -1531.318    -1535.260        3.942   317.6
0.9980        -1531.305    -1535.029        3.725   300.2
0.9990        -1531.351    -1534.781        3.430   276.4
1.0000        -1531.383    -1534.572        3.189   257.0
