Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.2620        -1530.691    -1534.272        3.581   288.6
0.2630        -1530.696    -1534.370        3.674   296.1
0.2640        -1530.733    -1534.486        3.753   302.5
0.2650        -1530.681    -1534.598        3.917   315.6
0.2660        -1530.614    -1534.688        4.074   328.3
0.2670        -1530.577    -1534.703        4.127   332.5
0.2680        -1530.556    -1534.638        4.083   329.0
0.2690        -1530.563    -1534.515        3.953   318.5
0.2700        -1530.641    -1534.378        3.737   301.2
0.2710        -1530.671    -1534.269        3.598   290.0
0.2720        -1530.601    -1534.235        3.634   292.9
0.2730        -1530.531    -1534.289        3.758   302.8
0.2740        -1530.450    -1534.381        3.931   316.8
0.2750        -1530.425    -1534.479        4.054   326.7
0.2760        -1530.389    -1534.543        4.154   334.7
0.2770        -1530.510    -1534.548        4.038   325.4
0.2780        -1530.472    -1534.502        4.030   324.8
0.2790        -1530.463    -1534.421        3.958   319.0
0.2800        -1530.479    -1534.323        3.845   309.8
0.2810        -1530.512    -1534.239        3.726   300.3
0.2820        -1530.598    -1534.194        3.596   289.8
0.2830        -1530.573    -1534.184        3.611   291.0
0.2840        -1530.549    -1534.201        3.653   294.4
0.2850        -1530.541    -1534.227        3.686   297.0
0.2860        -1530.521    -1534.228        3.706   298.7
0.2870        -1530.499    -1534.240        3.741   301.5
0.2880        -1530.506    -1534.247        3.742   301.5
0.2890        -1530.592    -1534.276        3.684   296.9
0.2900        -1530.629    -1534.318        3.689   297.3
0.2910        -1530.676    -1534.356        3.680   296.6
0.2920        -1530.664    -1534.414        3.750   302.2
0.2930        -1530.612    -1534.463        3.851   310.3
0.2940        -1530.592    -1534.532        3.940   317.5
0.2950        -1530.606    -1534.603        3.997   322.1
0.2960        -1530.537    -1534.680        4.143   333.9
0.2970        -1530.611    -1534.747        4.136   333.3
0.2980        -1530.700    -1534.782        4.082   329.0
0.2990        -1530.811    -1534.766        3.955   318.7
0.3000        -1530.794    -1534.700        3.906   314.8
0.3010        -1530.787    -1534.594        3.807   306.8
0.3020        -1530.828    -1534.494        3.665   295.4
0.3030        -1530.816    -1534.414        3.598   289.9
0.3040        -1530.793    -1534.383        3.590   289.3
0.3050        -1530.725    -1534.386        3.661   295.0
0.3060        -1530.798    -1534.425        3.627   292.3
0.3070        -1530.889    -1534.477        3.588   289.1
0.3080        -1530.880    -1534.504        3.624   292.1
0.3090        -1530.898    -1534.509        3.612   291.0
0.3100        -1530.870    -1534.505        3.635   292.9
0.3110        -1530.866    -1534.485        3.618   291.6
0.3120        -1530.887    -1534.471        3.583   288.8
0.3130        -1530.950    -1534.461        3.511   282.9
0.3140        -1530.869    -1534.486        3.618   291.5
0.3150        -1530.856    -1534.544        3.688   297.2
0.3160        -1530.833    -1534.600        3.767   303.6
0.3170        -1530.850    -1534.620        3.770   303.8
0.3180        -1530.749    -1534.589        3.840   309.5
0.3190        -1530.683    -1534.525        3.842   309.6
0.3200        -1530.761    -1534.458        3.697   298.0
0.3210        -1530.673    -1534.402        3.730   300.6
0.3220        -1530.758    -1534.373        3.615   291.3
0.3230        -1530.789    -1534.366        3.576   288.2
0.3240        -1530.920    -1534.360        3.440   277.2
0.3250        -1530.883    -1534.371        3.488   281.1
0.3260        -1530.813    -1534.410        3.597   289.9
0.3270        -1530.831    -1534.460        3.629   292.4
0.3280        -1530.783    -1534.515        3.732   300.7
0.3290        -1530.776    -1534.546        3.770   303.9
0.3300        -1530.751    -1534.531        3.780   304.6
0.3310        -1530.598    -1534.502        3.903   314.5
0.3320        -1530.632    -1534.476        3.843   309.7
0.3330        -1530.612    -1534.445        3.833   308.9
0.3340        -1530.623    -1534.418        3.795   305.8
0.3350        -1530.727    -1534.396        3.669   295.7
0.3360        -1530.720    -1534.402        3.682   296.7
0.3370        -1530.733    -1534.400        3.667   295.5
0.3380        -1530.708    -1534.390        3.683   296.8
0.3390        -1530.657    -1534.360        3.703   298.4
0.3400        -1530.773    -1534.336        3.563   287.1
0.3410        -1530.788    -1534.334        3.546   285.8
0.3420        -1530.774    -1534.370        3.596   289.8
0.3430        -1530.708    -1534.429        3.721   299.8
0.3440        -1530.678    -1534.512        3.834   308.9
0.3450        -1530.640    -1534.604        3.964   319.4
0.3460        -1530.583    -1534.667        4.085   329.2
0.3470        -1530.590    -1534.660        4.070   328.0
0.3480        -1530.717    -1534.601        3.884   313.0
0.3490        -1530.720    -1534.505        3.786   305.1
0.3500        -1530.728    -1534.423        3.695   297.8
0.3510        -1530.725    -1534.396        3.671   295.8
0.3520        -1530.814    -1534.420        3.605   290.5
0.3530        -1530.785    -1534.492        3.707   298.7
0.3540        -1530.710    -1534.619        3.909   315.0
0.3550        -1530.780    -1534.758        3.978   320.6
0.3560        -1530.727    -1534.846        4.118   331.9
0.3570        -1530.713    -1534.847        4.134   333.1
0.3580        -1530.732    -1534.747        4.015   323.6
0.3590        -1530.742    -1534.565        3.823   308.1
0.3600        -1530.714    -1534.355        3.641   293.4
0.3610        -1530.707    -1534.181        3.475   280.0
0.3620        -1530.698    -1534.082        3.384   272.7
0.3630        -1530.660    -1534.054        3.393   273.5
0.3640        -1530.643    -1534.077        3.435   276.8
0.3650        -1530.576    -1534.152        3.575   288.1
0.3660        -1530.580    -1534.223        3.643   293.6
0.3670        -1530.620    -1534.281        3.661   295.0
0.3680        -1530.660    -1534.315        3.655   294.6
0.3690        -1530.591    -1534.329        3.738   301.2
0.3700        -1530.663    -1534.332        3.669   295.7
0.3710        -1530.752    -1534.347        3.595   289.7
0.3720        -1530.796    -1534.380        3.583   288.7
0.3730        -1530.791    -1534.422        3.631   292.6
0.3740        -1530.721    -1534.464        3.743   301.7
0.3750        -1530.682    -1534.483        3.802   306.4
0.3760        -1530.586    -1534.450        3.864   311.4
0.3770        -1530.570    -1534.378        3.807   306.8
0.3780        -1530.598    -1534.303        3.704   298.5
0.3790        -1530.630    -1534.241        3.611   291.0
0.3800        -1530.708    -1534.233        3.525   284.1
0.3810        -1530.670    -1534.301        3.630   292.6
0.3820        -1530.617    -1534.418        3.801   306.3
0.3830        -1530.579    -1534.516        3.937   317.3
0.3840        -1530.631    -1534.557        3.926   316.4
0.3850        -1530.549    -1534.529        3.980   320.7
0.3860        -1530.620    -1534.442        3.822   308.0
0.3870        -1530.773    -1534.335        3.562   287.1
0.3880        -1530.802    -1534.235        3.433   276.7
0.3890        -1530.815    -1534.186        3.371   271.6
0.3900        -1530.767    -1534.210        3.443   277.5
0.3910        -1530.747    -1534.306        3.559   286.8
0.3920        -1530.772    -1534.425        3.653   294.4
0.3930        -1530.663    -1534.547        3.884   313.0
0.3940        -1530.697    -1534.621        3.924   316.2
0.3950        -1530.743    -1534.635        3.892   313.7
0.3960        -1530.810    -1534.578        3.768   303.7
0.3970        -1530.775    -1534.473        3.698   298.0
0.3980        -1530.807    -1534.365        3.558   286.7
0.3990        -1530.842    -1534.275        3.433   276.6
0.4000        -1530.926    -1534.219        3.294   265.4
0.4010        -1530.886    -1534.212        3.326   268.0
0.4020        -1530.946    -1534.240        3.294   265.5
0.4030        -1530.880    -1534.308        3.429   276.3
0.4040        -1530.861    -1534.390        3.529   284.4
0.4050        -1530.772    -1534.454        3.682   296.7
0.4060        -1530.721    -1534.500        3.779   304.6
0.4070        -1530.798    -1534.537        3.739   301.3
0.4080        -1530.863    -1534.580        3.717   299.6
0.4090        -1530.941    -1534.638        3.698   298.0
0.4100        -1531.008    -1534.728        3.720   299.8
0.4110        -1530.994    -1534.802        3.807   306.8
0.4120        -1531.125    -1534.820        3.694   297.7
0.4130        -1531.182    -1534.789        3.607   290.7
0.4140        -1531.121    -1534.688        3.567   287.4
0.4150        -1531.160    -1534.550        3.390   273.2
0.4160        -1531.166    -1534.410        3.244   261.4
0.4170        -1531.156    -1534.306        3.150   253.9
0.4180        -1531.183    -1534.269        3.086   248.7
0.4190        -1531.091    -1534.321        3.230   260.3
0.4200        -1531.118    -1534.474        3.356   270.4
0.4210        -1531.180    -1534.724        3.544   285.6
0.4220        -1531.147    -1535.003        3.856   310.7
0.4230        -1531.199    -1535.247        4.047   326.2
0.4240        -1531.225    -1535.399        4.175   336.4
0.4250        -1531.152    -1535.436        4.284   345.3
0.4260        -1531.125    -1535.341        4.216   339.8
0.4270        -1531.188    -1535.136        3.948   318.1
0.4280        -1531.154    -1534.891        3.737   301.1
0.4290        -1531.235    -1534.654        3.419   275.5
0.4300        -1531.213    -1534.513        3.300   265.9
0.4310        -1531.136    -1534.467        3.331   268.4
0.4320        -1531.188    -1534.492        3.304   266.3
0.4330        -1531.161    -1534.582        3.421   275.7
0.4340        -1531.150    -1534.688        3.539   285.2
0.4350        -1531.113    -1534.765        3.651   294.3
0.4360        -1531.117    -1534.779        3.662   295.1
0.4370        -1531.046    -1534.716        3.669   295.7
0.4380        -1530.982    -1534.602        3.620   291.7
0.4390        -1530.913    -1534.482        3.569   287.6
0.4400        -1530.961    -1534.374        3.413   275.1
0.4410        -1530.924    -1534.324        3.401   274.0
0.4420        -1530.955    -1534.361        3.406   274.4
0.4430        -1531.035    -1534.487        3.452   278.2
0.4440        -1531.022    -1534.654        3.632   292.7
0.4450        -1531.099    -1534.834        3.735   301.0
0.4460        -1530.943    -1534.963        4.020   324.0
0.4470        -1530.952    -1535.001        4.050   326.3
0.4480        -1530.983    -1534.957        3.973   320.2
0.4490        -1530.980    -1534.847        3.866   311.6
0.4500        -1531.029    -1534.687        3.658   294.8
0.4510        -1531.146    -1534.524        3.378   272.3
0.4520        -1531.177    -1534.428        3.251   262.0
0.4530        -1531.281    -1534.452        3.170   255.5
0.4540        -1531.332    -1534.583        3.251   262.0
0.4550        -1531.371    -1534.762        3.390   273.2
0.4560        -1531.436    -1534.935        3.499   282.0
0.4570        -1531.498    -1535.049        3.551   286.2
0.4580        -1531.465    -1535.067        3.602   290.2
0.4590        -1531.445    -1534.994        3.550   286.1
0.4600        -1531.345    -1534.861        3.516   283.3
0.4610        -1531.297    -1534.689        3.392   273.3
0.4620        -1531.275    -1534.549        3.274   263.8
0.4630        -1531.286    -1534.492        3.206   258.4
0.4640        -1531.185    -1534.564        3.379   272.3
0.4650        -1531.241    -1534.755        3.514   283.2
0.4660        -1531.235    -1535.004        3.768   303.7
0.4670        -1531.282    -1535.240        3.958   319.0
0.4680        -1531.288    -1535.382        4.094   329.9
0.4690        -1531.275    -1535.377        4.102   330.5
0.4700        -1531.241    -1535.222        3.982   320.9
0.4710        -1531.138    -1534.939        3.801   306.3
0.4720        -1531.221    -1534.593        3.373   271.8
0.4730        -1531.298    -1534.281        2.983   240.4
0.4740        -1531.337    -1534.077        2.740   220.8
0.4750        -1531.302    -1534.025        2.723   219.5
0.4760        -1531.283    -1534.142        2.859   230.4
0.4770        -1531.213    -1534.384        3.171   255.6
0.4780        -1531.151    -1534.706        3.555   286.5
0.4790        -1531.205    -1535.023        3.817   307.6
0.4800        -1531.151    -1535.237        4.086   329.3
0.4810        -1531.184    -1535.296        4.112   331.4
0.4820        -1531.186    -1535.219        4.033   325.0
0.4830        -1531.211    -1535.057        3.847   310.0
0.4840        -1531.218    -1534.873        3.655   294.5
0.4850        -1531.229    -1534.739        3.510   282.9
0.4860        -1531.258    -1534.684        3.426   276.1
0.4870        -1531.285    -1534.709        3.424   275.9
0.4880        -1531.214    -1534.765        3.551   286.2
0.4890        -1531.251    -1534.806        3.554   286.4
0.4900        -1531.258    -1534.788        3.530   284.5
0.4910        -1531.165    -1534.719        3.554   286.4
0.4920        -1531.101    -1534.603        3.502   282.2
0.4930        -1531.130    -1534.461        3.331   268.5
0.4940        -1531.130    -1534.391        3.262   262.8
0.4950        -1531.140    -1534.418        3.278   264.2
0.4960        -1531.135    -1534.549        3.414   275.1
0.4970        -1531.144    -1534.747        3.603   290.4
0.4980        -1531.148    -1534.966        3.819   307.7
0.4990        -1531.166    -1535.166        4.000   322.3
0.5000        -1531.077    -1535.296        4.219   340.0
0.5010        -1531.068    -1535.310        4.242   341.8
0.5020        -1531.192    -1535.220        4.028   324.6
0.5030        -1531.132    -1535.019        3.887   313.3
0.5040        -1531.097    -1534.752        3.655   294.5
0.5050        -1531.157    -1534.471        3.314   267.1
0.5060        -1531.153    -1534.241        3.088   248.9
0.5070        -1531.112    -1534.109        2.997   241.5
0.5080        -1531.082    -1534.104        3.022   243.5
0.5090        -1531.158    -1534.212        3.054   246.1
0.5100        -1531.235    -1534.376        3.141   253.1
0.5110        -1531.140    -1534.534        3.395   273.6
0.5120        -1531.196    -1534.645        3.448   277.9
0.5130        -1531.140    -1534.682        3.541   285.4
0.5140        -1531.113    -1534.634        3.520   283.7
0.5150        -1531.105    -1534.521        3.416   275.3
0.5160        -1531.202    -1534.398        3.197   257.6
0.5170        -1531.185    -1534.291        3.106   250.3
0.5180        -1531.105    -1534.254        3.149   253.7
0.5190        -1531.052    -1534.293        3.241   261.2
0.5200        -1530.965    -1534.386        3.421   275.7
0.5210        -1530.995    -1534.498        3.502   282.2
0.5220        -1531.059    -1534.599        3.540   285.3
0.5230        -1530.967    -1534.656        3.689   297.3
0.5240        -1530.961    -1534.633        3.673   296.0
0.5250        -1531.049    -1534.548        3.499   282.0
0.5260        -1531.116    -1534.452        3.336   268.9
0.5270        -1531.147    -1534.390        3.243   261.3
0.5280        -1531.187    -1534.382        3.194   257.4
0.5290        -1531.190    -1534.443        3.253   262.1
0.5300        -1531.172    -1534.573        3.402   274.1
0.5310        -1531.303    -1534.728        3.425   276.0
0.5320        -1531.363    -1534.885        3.522   283.8
0.5330        -1531.343    -1535.034        3.691   297.4
0.5340        -1531.259    -1535.122        3.863   311.3
0.5350        -1531.255    -1535.124        3.869   311.8
0.5360        -1531.228    -1535.041        3.812   307.2
0.5370        -1531.334    -1534.938        3.604   290.5
0.5380        -1531.347    -1534.854        3.507   282.6
0.5390        -1531.286    -1534.811        3.525   284.1
0.5400        -1531.218    -1534.803        3.585   288.9
0.5410        -1531.210    -1534.815        3.605   290.5
0.5420        -1531.182    -1534.802        3.620   291.8
0.5430        -1531.059    -1534.760        3.701   298.2
0.5440        -1531.035    -1534.682        3.647   293.9
0.5450        -1531.020    -1534.581        3.561   286.9
0.5460        -1531.070    -1534.478        3.408   274.6
0.5470        -1531.036    -1534.416        3.380   272.4
0.5480        -1531.051    -1534.442        3.390   273.2
0.5490        -1531.055    -1534.529        3.474   280.0
0.5500        -1531.076    -1534.666        3.590   289.3
0.5510        -1531.006    -1534.816        3.810   307.0
0.5520        -1531.048    -1534.929        3.881   312.8
0.5530        -1531.052    -1534.966        3.914   315.4
0.5540        -1531.136    -1534.918        3.782   304.8
0.5550        -1531.105    -1534.784        3.679   296.5
0.5560        -1531.182    -1534.591        3.409   274.7
