Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.1530        -3042.311    -3060.280       17.969   543.0
0.1540        -3042.034    -3060.410       18.376   555.3
0.1550        -3041.930    -3060.734       18.804   568.3
0.1560        -3042.221    -3061.083       18.862   570.0
0.1570        -3042.141    -3061.378       19.237   581.3
0.1580        -3042.235    -3061.447       19.212   580.6
0.1590        -3042.141    -3061.238       19.097   577.1
0.1600        -3042.034    -3060.775       18.741   566.4
0.1610        -3042.092    -3060.289       18.197   549.9
0.1620        -3042.333    -3059.916       17.582   531.3
0.1630        -3042.205    -3059.781       17.576   531.1
0.1640        -3042.213    -3060.059       17.846   539.3
0.1650        -3042.274    -3060.647       18.374   555.3
0.1660        -3041.937    -3061.286       19.349   584.7
0.1670        -3042.047    -3061.800       19.753   596.9
0.1680        -3042.078    -3062.035       19.957   603.1
0.1690        -3042.502    -3061.961       19.459   588.1
0.1700        -3042.340    -3061.628       19.289   582.9
0.1710        -3042.443    -3061.134       18.691   564.8
0.1720        -3042.453    -3060.620       18.167   549.0
0.1730        -3042.311    -3060.296       17.985   543.5
0.1740        -3042.347    -3060.227       17.880   540.3
0.1750        -3041.905    -3060.425       18.521   559.7
0.1760        -3041.892    -3060.760       18.867   570.2
0.1770        -3041.658    -3061.104       19.446   587.7
0.1780        -3041.672    -3061.450       19.778   597.7
0.1790        -3041.542    -3061.598       20.056   606.1
0.1800        -3041.882    -3061.507       19.625   593.1
0.1810        -3042.266    -3061.271       19.005   574.3
0.1820        -3042.745    -3061.025       18.280   552.4
0.1830        -3042.972    -3060.846       17.874   540.2
0.1840        -3043.174    -3060.703       17.529   529.7
0.1850        -3043.220    -3060.575       17.355   524.5
0.1860        -3043.473    -3060.512       17.039   514.9
0.1870        -3043.479    -3060.520       17.041   515.0
0.1880        -3043.215    -3060.566       17.351   524.3
0.1890        -3043.458    -3060.649       17.191   519.5
0.1900        -3043.377    -3060.845       17.468   527.9
0.1910        -3043.345    -3061.192       17.847   539.4
0.1920        -3043.162    -3061.581       18.419   556.6
0.1930        -3043.247    -3061.931       18.684   564.6
0.1940        -3042.703    -3062.230       19.527   590.1
0.1950        -3042.549    -3062.357       19.808   598.6
0.1960        -3042.121    -3062.270       20.148   608.9
0.1970        -3042.037    -3061.890       19.852   599.9
0.1980        -3042.036    -3061.244       19.208   580.5
0.1990        -3041.894    -3060.493       18.599   562.1
0.2000        -3041.850    -3059.826       17.975   543.2
0.2010        -3042.083    -3059.369       17.286   522.4
0.2020        -3041.770    -3059.211       17.441   527.1
0.2030        -3041.967    -3059.279       17.312   523.2
0.2040        -3041.867    -3059.463       17.597   531.8
0.2050        -3041.893    -3059.707       17.814   538.3
0.2060        -3041.432    -3059.926       18.494   558.9
0.2070        -3041.378    -3060.105       18.726   565.9
0.2080        -3041.546    -3060.257       18.712   565.5
0.2090        -3041.543    -3060.386       18.842   569.4
0.2100        -3041.695    -3060.502       18.808   568.4
0.2110        -3041.758    -3060.659       18.901   571.2
0.2120        -3041.644    -3060.792       19.148   578.7
0.2130        -3041.682    -3060.850       19.168   579.3
0.2140        -3041.929    -3060.837       18.908   571.4
0.2150        -3042.382    -3060.715       18.334   554.0
0.2160        -3042.155    -3060.641       18.486   558.6
0.2170        -3042.087    -3060.597       18.510   559.4
0.2180        -3042.008    -3060.626       18.618   562.6
0.2190        -3041.676    -3060.731       19.055   575.8
0.2200        -3041.782    -3060.777       18.995   574.0
0.2210        -3041.661    -3060.712       19.051   575.7
0.2220        -3041.418    -3060.628       19.210   580.5
0.2230        -3041.665    -3060.543       18.878   570.5
0.2240        -3041.678    -3060.611       18.933   572.2
0.2250        -3041.660    -3060.841       19.180   579.6
0.2260        -3041.578    -3061.124       19.546   590.7
0.2270        -3041.635    -3061.426       19.791   598.1
0.2280        -3041.507    -3061.622       20.115   607.9
0.2290        -3041.675    -3061.688       20.014   604.8
0.2300        -3041.575    -3061.625       20.050   605.9
0.2310        -3041.399    -3061.491       20.092   607.2
0.2320        -3041.553    -3061.334       19.781   597.8
0.2330        -3041.852    -3061.222       19.369   585.3
0.2340        -3041.467    -3061.081       19.614   592.7
0.2350        -3041.426    -3060.906       19.480   588.7
0.2360        -3041.394    -3060.798       19.404   586.4
0.2370        -3041.315    -3060.713       19.398   586.2
0.2380        -3041.121    -3060.589       19.468   588.3
0.2390        -3041.187    -3060.391       19.203   580.3
0.2400        -3041.148    -3060.161       19.013   574.6
0.2410        -3041.284    -3059.927       18.643   563.4
0.2420        -3041.613    -3059.709       18.096   546.9
0.2430        -3041.427    -3059.556       18.130   547.9
0.2440        -3041.081    -3059.520       18.440   557.2
0.2450        -3041.054    -3059.508       18.454   557.7
0.2460        -3041.299    -3059.555       18.255   551.7
0.2470        -3041.209    -3059.716       18.507   559.3
0.2480        -3041.048    -3059.990       18.942   572.4
0.2490        -3041.044    -3060.254       19.210   580.5
0.2500        -3041.144    -3060.400       19.256   581.9
0.2510        -3041.106    -3060.370       19.264   582.2
0.2520        -3041.419    -3060.147       18.728   566.0
0.2530        -3041.210    -3059.814       18.604   562.2
0.2540        -3041.242    -3059.401       18.159   548.8
0.2550        -3041.400    -3059.068       17.668   533.9
0.2560        -3041.156    -3058.933       17.777   537.2
0.2570        -3041.293    -3059.057       17.764   536.8
0.2580        -3041.521    -3059.413       17.892   540.7
0.2590        -3041.548    -3059.959       18.411   556.4
0.2600        -3041.381    -3060.574       19.193   580.0
0.2610        -3041.357    -3061.162       19.805   598.5
0.2620        -3041.620    -3061.526       19.907   601.6
0.2630        -3041.582    -3061.623       20.041   605.6
0.2640        -3041.631    -3061.442       19.811   598.7
0.2650        -3041.434    -3061.150       19.716   595.8
0.2660        -3041.287    -3060.879       19.592   592.1
0.2670        -3041.648    -3060.656       19.008   574.4
0.2680        -3042.078    -3060.586       18.508   559.3
0.2690        -3042.106    -3060.711       18.605   562.3
0.2700        -3042.058    -3060.898       18.840   569.3
0.2710        -3042.185    -3061.080       18.895   571.0
0.2720        -3042.219    -3061.184       18.965   573.1
0.2730        -3042.494    -3061.134       18.640   563.3
0.2740        -3042.636    -3060.975       18.339   554.2
0.2750        -3042.997    -3060.777       17.780   537.3
0.2760        -3042.811    -3060.579       17.769   537.0
0.2770        -3042.303    -3060.447       18.144   548.3
0.2780        -3042.230    -3060.345       18.115   547.4
0.2790        -3042.231    -3060.335       18.104   547.1
0.2800        -3042.357    -3060.419       18.062   545.8
0.2810        -3042.352    -3060.554       18.202   550.1
0.2820        -3042.304    -3060.600       18.296   552.9
0.2830        -3042.353    -3060.586       18.233   551.0
0.2840        -3042.141    -3060.523       18.382   555.5
0.2850        -3042.271    -3060.513       18.242   551.3
0.2860        -3041.961    -3060.607       18.646   563.5
0.2870        -3041.814    -3060.820       19.006   574.4
0.2880        -3041.791    -3061.001       19.210   580.5
0.2890        -3041.727    -3061.187       19.459   588.1
0.2900        -3041.553    -3061.371       19.819   598.9
0.2910        -3042.137    -3061.457       19.320   583.8
0.2920        -3041.860    -3061.530       19.670   594.4
0.2930        -3041.830    -3061.579       19.750   596.8
0.2940        -3042.600    -3061.589       18.988   573.8
0.2950        -3042.614    -3061.581       18.967   573.2
0.2960        -3042.433    -3061.631       19.198   580.2
0.2970        -3042.476    -3061.722       19.246   581.6
0.2980        -3042.229    -3061.866       19.636   593.4
0.2990        -3042.467    -3061.977       19.510   589.6
0.3000        -3042.235    -3062.039       19.804   598.5
0.3010        -3042.379    -3061.917       19.538   590.4
0.3020        -3042.280    -3061.625       19.345   584.6
0.3030        -3042.402    -3061.205       18.803   568.2
0.3040        -3041.958    -3060.725       18.767   567.1
0.3050        -3041.782    -3060.263       18.482   558.5
0.3060        -3041.368    -3059.968       18.600   562.1
0.3070        -3041.338    -3059.935       18.596   562.0
0.3080        -3041.259    -3060.123       18.864   570.1
0.3090        -3041.083    -3060.431       19.348   584.7
0.3100        -3040.787    -3060.701       19.914   601.8
0.3110        -3040.861    -3060.776       19.915   601.8
0.3120        -3040.601    -3060.648       20.047   605.8
0.3130        -3040.734    -3060.419       19.686   594.9
0.3140        -3040.475    -3060.194       19.719   595.9
0.3150        -3040.733    -3059.930       19.197   580.1
0.3160        -3040.896    -3059.825       18.929   572.0
0.3170        -3040.817    -3059.908       19.091   576.9
0.3180        -3040.843    -3060.092       19.250   581.7
0.3190        -3040.889    -3060.199       19.311   583.6
0.3200        -3040.878    -3060.128       19.250   581.7
0.3210        -3040.768    -3059.866       19.098   577.1
0.3220        -3041.080    -3059.443       18.363   554.9
0.3230        -3041.218    -3058.981       17.763   536.8
0.3240        -3041.024    -3058.668       17.644   533.2
0.3250        -3040.834    -3058.544       17.710   535.2
0.3260        -3040.830    -3058.625       17.795   537.8
0.3270        -3040.657    -3058.864       18.206   550.2
0.3280        -3040.742    -3059.220       18.478   558.4
0.3290        -3040.555    -3059.652       19.098   577.1
0.3300        -3040.529    -3060.048       19.518   589.8
0.3310        -3040.401    -3060.325       19.924   602.1
0.3320        -3040.404    -3060.492       20.088   607.1
0.3330        -3040.304    -3060.606       20.302   613.5
0.3340        -3040.196    -3060.699       20.503   619.6
0.3350        -3040.346    -3060.659       20.313   613.9
0.3360        -3040.254    -3060.452       20.198   610.4
0.3370        -3040.649    -3060.167       19.517   589.8
0.3380        -3040.652    -3059.895       19.243   581.5
0.3390        -3040.336    -3059.616       19.281   582.7
0.3400        -3040.569    -3059.419       18.850   569.6
0.3410        -3040.586    -3059.449       18.863   570.0
0.3420        -3040.463    -3059.614       19.151   578.7
0.3430        -3040.260    -3059.801       19.542   590.5
0.3440        -3040.075    -3059.870       19.795   598.2
0.3450        -3039.808    -3059.806       19.998   604.3
0.3460        -3039.756    -3059.540       19.784   597.9
0.3470        -3039.735    -3059.191       19.456   588.0
0.3480        -3039.437    -3058.851       19.415   586.7
0.3490        -3039.322    -3058.640       19.319   583.8
0.3500        -3039.348    -3058.633       19.285   582.8
0.3510        -3039.246    -3058.841       19.595   592.2
0.3520        -3038.963    -3059.214       20.251   612.0
0.3530        -3038.923    -3059.694       20.771   627.7
0.3540        -3038.939    -3060.082       21.142   638.9
0.3550        -3039.423    -3060.280       20.857   630.3
0.3560        -3039.506    -3060.402       20.896   631.5
0.3570        -3039.623    -3060.420       20.797   628.5
0.3580        -3039.487    -3060.335       20.848   630.0
0.3590        -3039.810    -3060.142       20.331   614.4
0.3600        -3039.965    -3059.815       19.850   599.9
0.3610        -3039.660    -3059.459       19.799   598.3
0.3620        -3039.607    -3058.998       19.391   586.0
0.3630        -3039.575    -3058.569       18.994   574.0
0.3640        -3039.685    -3058.317       18.631   563.0
0.3650        -3039.732    -3058.313       18.581   561.5
0.3660        -3039.665    -3058.469       18.804   568.3
0.3670        -3039.642    -3058.656       19.015   574.6
0.3680        -3039.797    -3058.793       18.995   574.0
0.3690        -3039.876    -3058.840       18.964   573.1
0.3700        -3039.760    -3058.777       19.017   574.7
0.3710        -3039.855    -3058.640       18.785   567.7
0.3720        -3039.761    -3058.510       18.749   566.6
0.3730        -3039.841    -3058.404       18.564   561.0
0.3740        -3040.014    -3058.393       18.379   555.4
0.3750        -3040.269    -3058.527       18.258   551.8
0.3760        -3040.378    -3058.891       18.513   559.5
0.3770        -3040.269    -3059.443       19.174   579.4
0.3780        -3040.036    -3060.159       20.123   608.1
0.3790        -3039.985    -3060.810       20.825   629.3
0.3800        -3039.904    -3061.168       21.264   642.6
0.3810        -3040.187    -3061.112       20.925   632.3
0.3820        -3040.356    -3060.694       20.338   614.6
0.3830        -3040.249    -3060.106       19.856   600.1
0.3840        -3040.220    -3059.450       19.230   581.1
0.3850        -3040.196    -3058.947       18.751   566.6
0.3860        -3040.366    -3058.742       18.376   555.3
0.3870        -3040.018    -3058.909       18.891   570.9
0.3880        -3039.799    -3059.281       19.483   588.8
0.3890        -3039.872    -3059.763       19.891   601.1
0.3900        -3040.239    -3060.157       19.918   601.9
0.3910        -3040.212    -3060.422       20.210   610.7
0.3920        -3040.162    -3060.560       20.398   616.4
0.3930        -3040.005    -3060.521       20.516   620.0
0.3940        -3040.016    -3060.330       20.314   613.9
0.3950        -3040.205    -3060.111       19.906   601.5
0.3960        -3040.107    -3059.911       19.804   598.5
0.3970        -3040.249    -3059.717       19.467   588.3
0.3980        -3040.256    -3059.691       19.435   587.3
0.3990        -3040.262    -3059.864       19.602   592.4
0.4000        -3040.308    -3060.186       19.878   600.7
0.4010        -3039.987    -3060.596       20.609   622.8
0.4020        -3040.269    -3060.851       20.583   622.0
0.4030        -3040.137    -3060.776       20.639   623.7
0.4040        -3040.362    -3060.364       20.002   604.5
0.4050        -3040.743    -3059.747       19.003   574.3
0.4060        -3041.008    -3059.147       18.139   548.2
0.4070        -3041.026    -3058.740       17.714   535.3
0.4080        -3040.859    -3058.656       17.797   537.8
0.4090        -3040.467    -3058.967       18.499   559.1
0.4100        -3040.607    -3059.579       18.971   573.3
0.4110        -3040.853    -3060.317       19.464   588.2
0.4120        -3040.753    -3060.995       20.242   611.7
0.4130        -3040.926    -3061.466       20.540   620.7
0.4140        -3040.905    -3061.622       20.717   626.1
0.4150        -3040.848    -3061.540       20.692   625.3
0.4160        -3040.809    -3061.350       20.541   620.8
0.4170        -3041.039    -3061.183       20.144   608.7
0.4180        -3041.151    -3061.060       19.909   601.6
0.4190        -3041.139    -3060.978       19.839   599.5
0.4200        -3041.335    -3060.887       19.552   590.9
0.4210        -3041.518    -3060.796       19.278   582.6
0.4220        -3041.605    -3060.759       19.154   578.8
0.4230        -3041.601    -3060.714       19.113   577.6
0.4240        -3041.808    -3060.576       18.768   567.2
0.4250        -3041.898    -3060.396       18.498   559.0
0.4260        -3041.898    -3060.331       18.433   557.1
0.4270        -3042.079    -3060.414       18.336   554.1
0.4280        -3041.913    -3060.561       18.648   563.5
0.4290        -3042.345    -3060.743       18.399   556.0
0.4300        -3042.467    -3060.895       18.428   556.9
0.4310        -3042.280    -3060.947       18.666   564.1
0.4320        -3042.543    -3060.909       18.366   555.0
0.4330        -3042.780    -3060.853       18.073   546.2
0.4340        -3042.675    -3060.802       18.127   547.8
0.4350        -3042.554    -3060.711       18.157   548.7
0.4360        -3042.761    -3060.544       17.784   537.4
0.4370        -3042.548    -3060.393       17.845   539.3
0.4380        -3042.400    -3060.186       17.786   537.5
0.4390        -3042.295    -3059.992       17.697   534.8
0.4400        -3042.309    -3059.856       17.547   530.3
0.4410        -3042.183    -3059.862       17.679   534.3
0.4420        -3042.215    -3060.044       17.829   538.8
0.4430        -3042.382    -3060.421       18.039   545.1
0.4440        -3042.483    -3060.912       18.429   556.9
0.4450        -3042.235    -3061.395       19.159   579.0
0.4460        -3042.155    -3061.693       19.537   590.4
0.4470        -3042.323    -3061.727       19.404   586.4
0.4480        -3042.464    -3061.494       19.030   575.1
0.4490        -3042.516    -3061.096       18.580   561.5
0.4500        -3042.463    -3060.742       18.280   552.4
0.4510        -3042.458    -3060.529       18.071   546.1
0.4520        -3042.820    -3060.544       17.724   535.6
0.4530        -3043.102    -3060.812       17.710   535.2
0.4540        -3042.888    -3061.197       18.309   553.3
0.4550        -3042.861    -3061.542       18.682   564.6
0.4560        -3042.808    -3061.804       18.995   574.0
0.4570        -3042.753    -3061.849       19.096   577.1
0.4580        -3042.618    -3061.611       18.994   574.0
0.4590        -3042.369    -3061.080       18.710   565.4
0.4600        -3042.255    -3060.334       18.079   546.3
0.4610        -3042.165    -3059.586       17.421   526.5
0.4620        -3042.012    -3059.011       16.999   513.7
0.4630        -3042.134    -3058.884       16.751   506.2
0.4640        -3042.084    -3059.302       17.217   520.3
0.4650        -3042.141    -3060.169       18.028   544.8
0.4660        -3042.062    -3061.234       19.173   579.4
0.4670        -3041.848    -3062.167       20.320   614.1
0.4680        -3041.614    -3062.662       21.048   636.1
0.4690        -3041.670    -3062.536       20.866   630.6
0.4700        -3041.493    -3061.875       20.382   615.9
0.4710        -3041.816    -3060.977       19.161   579.0
0.4720        -3041.637    -3060.100       18.462   557.9
0.4730        -3041.664    -3059.533       17.868   540.0
0.4740        -3041.329    -3059.296       17.967   543.0
0.4750        -3041.338    -3059.382       18.044   545.3
0.4760        -3041.402    -3059.672       18.270   552.1
0.4770        -3041.481    -3059.999       18.518   559.6
0.4780        -3041.730    -3060.220       18.490   558.8
0.4790        -3041.630    -3060.266       18.635   563.2
0.4800        -3041.363    -3060.212       18.849   569.6
0.4810        -3041.413    -3060.148       18.735   566.2
0.4820        -3041.445    -3060.238       18.794   567.9
0.4830        -3041.350    -3060.561       19.211   580.5
0.4840        -3041.184    -3060.939       19.755   597.0
0.4850        -3041.140    -3061.250       20.110   607.7
0.4860        -3041.229    -3061.336       20.106   607.6
0.4870        -3041.328    -3061.066       19.738   596.5
0.4880        -3041.501    -3060.531       19.030   575.1
0.4890        -3041.606    -3059.902       18.296   552.9
0.4900        -3041.734    -3059.387       17.654   533.5
0.4910        -3041.605    -3059.142       17.537   530.0
0.4920        -3041.649    -3059.112       17.463   527.7
0.4930        -3041.873    -3059.304       17.430   526.7
0.4940        -3042.039    -3059.676       17.637   533.0
0.4950        -3042.042    -3060.121       18.079   546.4
0.4960        -3042.104    -3060.563       18.460   557.9
0.4970        -3042.410    -3060.984       18.574   561.3
0.4980        -3042.412    -3061.331       18.919   571.7
0.4990        -3042.227    -3061.577       19.349   584.7
0.5000        -3042.084    -3061.688       19.603   592.4
0.5010        -3042.073    -3061.653       19.580   591.7
0.5020        -3042.091    -3061.522       19.431   587.2
0.5030        -3042.075    -3061.312       19.237   581.3
0.5040        -3042.095    -3061.031       18.936   572.2
0.5050        -3042.251    -3060.756       18.505   559.2
0.5060        -3041.992    -3060.600       18.608   562.3
0.5070        -3042.047    -3060.511       18.464   558.0
0.5080        -3042.154    -3060.537       18.383   555.5
0.5090        -3042.048    -3060.584       18.537   560.2
0.5100        -3041.763    -3060.590       18.827   568.9
0.5110        -3041.828    -3060.544       18.717   565.6
0.5120        -3041.872    -3060.472       18.600   562.1
0.5130        -3041.872    -3060.446       18.574   561.3
0.5140        -3042.070    -3060.453       18.383   555.5
0.5150        -3042.048    -3060.593       18.546   560.5
0.5160        -3042.129    -3060.865       18.736   566.2
0.5170        -3042.091    -3061.148       19.058   575.9
0.5180        -3042.189    -3061.454       19.265   582.2
0.5190        -3042.530    -3061.796       19.266   582.2
0.5200        -3042.490    -3062.020       19.530   590.2
0.5210        -3042.343    -3062.034       19.691   595.1
0.5220        -3042.425    -3061.743       19.318   583.8
0.5230        -3042.241    -3061.186       18.945   572.5
0.5240        -3042.096    -3060.456       18.360   554.8
0.5250        -3042.161    -3059.773       17.611   532.2
0.5260        -3042.218    -3059.369       17.151   518.3
0.5270        -3041.912    -3059.389       17.476   528.1
0.5280        -3042.122    -3059.741       17.619   532.4
0.5290        -3042.238    -3060.278       18.040   545.2
0.5300        -3042.083    -3060.858       18.775   567.4
0.5310        -3042.255    -3061.274       19.018   574.7
0.5320        -3042.758    -3061.523       18.765   567.1
0.5330        -3042.724    -3061.552       18.828   569.0
0.5340        -3042.408    -3061.441       19.032   575.2
0.5350        -3042.367    -3061.272       18.905   571.3
0.5360        -3042.106    -3061.057       18.950   572.7
0.5370        -3042.357    -3060.922       18.565   561.0
0.5380        -3042.346    -3060.931       18.585   561.6
0.5390        -3042.132    -3061.069       18.937   572.3
0.5400        -3042.109    -3061.249       19.141   578.4
0.5410        -3042.159    -3061.432       19.274   582.4
0.5420        -3042.102    -3061.570       19.468   588.3
0.5430        -3042.172    -3061.615       19.443   587.6
0.5440        -3042.450    -3061.570       19.120   577.8
0.5450        -3042.586    -3061.544       18.959   572.9
0.5460        -3042.666    -3061.577       18.911   571.5
0.5470        -3042.899    -3061.751       18.852   569.7
0.5480        -3042.809    -3062.063       19.254   581.9
0.5490        -3042.500    -3062.321       19.821   599.0
0.5500        -3042.536    -3062.332       19.796   598.2
0.5510        -3043.130    -3062.006       18.876   570.4
0.5520        -3043.145    -3061.390       18.246   551.4
0.5530        -3042.952    -3060.601       17.649   533.3
0.5540        -3042.834    -3059.879       17.045   515.1
0.5550        -3042.670    -3059.427       16.756   506.4
0.5560        -3042.675    -3059.325       16.650   503.2
