Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0990        -3075.326    -3078.045        2.719    82.2
0.1000        -3075.373    -3077.796        2.423    73.2
0.1010        -3075.417    -3077.633        2.217    67.0
0.1020        -3075.461    -3077.592        2.131    64.4
0.1030        -3075.506    -3077.664        2.157    65.2
0.1040        -3075.554    -3077.805        2.251    68.0
0.1050        -3075.603    -3077.963        2.359    71.3
0.1060        -3075.653    -3078.089        2.435    73.6
0.1070        -3075.703    -3078.157        2.454    74.2
0.1080        -3075.751    -3078.164        2.413    72.9
0.1090        -3075.798    -3078.121        2.324    70.2
0.1100        -3075.842    -3078.048        2.206    66.7
0.1110        -3075.885    -3077.957        2.072    62.6
0.1120        -3075.926    -3077.850        1.924    58.1
0.1130        -3075.964    -3077.716        1.752    52.9
0.1140        -3075.998    -3077.539        1.542    46.6
0.1150        -3076.025    -3077.319        1.294    39.1
0.1160        -3076.045    -3077.080        1.035    31.3
0.1170        -3076.059    -3076.878        0.819    24.8
0.1180        -3076.070    -3076.785        0.715    21.6
0.1190        -3076.084    -3076.861        0.778    23.5
0.1200        -3076.104    -3077.127        1.024    30.9
0.1210        -3076.134    -3077.544        1.411    42.6
0.1220        -3076.173    -3078.025        1.852    56.0
0.1230        -3076.220    -3078.465        2.245    67.9
0.1240        -3076.270    -3078.780        2.509    75.8
0.1250        -3076.321    -3078.932        2.611    78.9
0.1260        -3076.369    -3078.939        2.569    77.6
0.1270        -3076.415    -3078.858        2.443    73.8
0.1280        -3076.459    -3078.760        2.301    69.5
0.1290        -3076.503    -3078.700        2.197    66.4
0.1300        -3076.548    -3078.698        2.151    65.0
0.1310        -3076.594    -3078.736        2.143    64.8
0.1320        -3076.640    -3078.770        2.130    64.4
0.1330        -3076.684    -3078.750        2.066    62.4
0.1340        -3076.724    -3078.644        1.920    58.0
0.1350        -3076.759    -3078.455        1.697    51.3
0.1360        -3076.787    -3078.217        1.431    43.2
0.1370        -3076.809    -3077.985        1.176    35.5
0.1380        -3076.829    -3077.812        0.983    29.7
0.1390        -3076.847    -3077.731        0.884    26.7
0.1400        -3076.866    -3077.744        0.878    26.5
0.1410        -3076.887    -3077.831        0.944    28.5
0.1420        -3076.909    -3077.956        1.047    31.6
0.1430        -3076.932    -3078.088        1.156    34.9
0.1440        -3076.957    -3078.207        1.250    37.8
0.1450        -3076.983    -3078.304        1.321    39.9
0.1460        -3077.010    -3078.379        1.369    41.4
0.1470        -3077.038    -3078.435        1.397    42.2
0.1480        -3077.066    -3078.470        1.403    42.4
0.1490        -3077.095    -3078.479        1.384    41.8
0.1500        -3077.122    -3078.456        1.334    40.3
0.1510        -3077.147    -3078.403        1.255    37.9
0.1520        -3077.169    -3078.336        1.167    35.3
0.1530        -3077.189    -3078.289        1.100    33.2
0.1540        -3077.209    -3078.305        1.095    33.1
0.1550        -3077.232    -3078.414        1.183    35.7
0.1560        -3077.259    -3078.624        1.365    41.3
0.1570        -3077.293    -3078.902        1.610    48.6
0.1580        -3077.332    -3079.187        1.855    56.1
0.1590        -3077.375    -3079.407        2.032    61.4
0.1600        -3077.418    -3079.508        2.090    63.2
0.1610        -3077.458    -3079.469        2.012    60.8
0.1620        -3077.493    -3079.314        1.821    55.0
0.1630        -3077.523    -3079.091        1.568    47.4
0.1640        -3077.549    -3078.862        1.312    39.7
0.1650        -3077.572    -3078.673        1.101    33.3
0.1660        -3077.593    -3078.545        0.952    28.8
0.1670        -3077.613    -3078.472        0.859    26.0
0.1680        -3077.632    -3078.424        0.792    23.9
0.1690        -3077.648    -3078.370        0.722    21.8
0.1700        -3077.661    -3078.293        0.632    19.1
0.1710        -3077.671    -3078.200        0.529    16.0
0.1720        -3077.678    -3078.121        0.443    13.4
0.1730        -3077.685    -3078.097        0.413    12.5
0.1740        -3077.693    -3078.162        0.470    14.2
0.1750        -3077.705    -3078.328        0.623    18.8
0.1760        -3077.722    -3078.572        0.849    25.7
0.1770        -3077.746    -3078.845        1.099    33.2
0.1780        -3077.774    -3079.088        1.314    39.7
0.1790        -3077.803    -3079.249        1.445    43.7
0.1800        -3077.832    -3079.303        1.471    44.4
0.1810        -3077.859    -3079.258        1.399    42.3
0.1820        -3077.883    -3079.150        1.268    38.3
0.1830        -3077.904    -3079.029        1.125    34.0
0.1840        -3077.923    -3078.939        1.016    30.7
0.1850        -3077.943    -3078.907        0.964    29.1
0.1860        -3077.964    -3078.932        0.969    29.3
0.1870        -3077.985    -3078.995        1.010    30.5
0.1880        -3078.008    -3079.066        1.058    32.0
0.1890        -3078.030    -3079.122        1.092    33.0
0.1900        -3078.052    -3079.155        1.103    33.3
0.1910        -3078.073    -3079.171        1.098    33.2
0.1920        -3078.094    -3079.183        1.088    32.9
0.1930        -3078.116    -3079.198        1.082    32.7
0.1940        -3078.139    -3079.212        1.073    32.4
0.1950        -3078.162    -3079.206        1.044    31.6
0.1960        -3078.183    -3079.162        0.979    29.6
0.1970        -3078.201    -3079.069        0.868    26.2
0.1980        -3078.216    -3078.935        0.720    21.8
0.1990        -3078.226    -3078.785        0.559    16.9
0.2000        -3078.234    -3078.653        0.419    12.7
0.2010        -3078.240    -3078.570        0.330    10.0
0.2020        -3078.246    -3078.555        0.309     9.3
0.2030        -3078.254    -3078.608        0.354    10.7
0.2040        -3078.264    -3078.710        0.445    13.5
0.2050        -3078.276    -3078.831        0.555    16.8
0.2060        -3078.289    -3078.942        0.653    19.7
0.2070        -3078.303    -3079.026        0.723    21.8
0.2080        -3078.318    -3079.081        0.763    23.1
0.2090        -3078.332    -3079.121        0.789    23.8
0.2100        -3078.347    -3079.167        0.821    24.8
0.2110        -3078.364    -3079.237        0.873    26.4
0.2120        -3078.383    -3079.331        0.948    28.7
0.2130        -3078.404    -3079.435        1.031    31.2
0.2140        -3078.427    -3079.524        1.097    33.2
0.2150        -3078.451    -3079.573        1.122    33.9
0.2160        -3078.473    -3079.566        1.093    33.0
0.2170        -3078.493    -3079.506        1.013    30.6
0.2180        -3078.511    -3079.411        0.900    27.2
0.2190        -3078.526    -3079.305        0.779    23.6
0.2200        -3078.540    -3079.215        0.675    20.4
0.2210        -3078.552    -3079.153        0.600    18.1
0.2220        -3078.564    -3079.121        0.557    16.8
0.2230        -3078.576    -3079.112        0.536    16.2
0.2240        -3078.588    -3079.111        0.523    15.8
0.2250        -3078.598    -3079.109        0.511    15.4
0.2260        -3078.608    -3079.103        0.495    15.0
0.2270        -3078.617    -3079.098        0.481    14.5
0.2280        -3078.626    -3079.104        0.478    14.4
0.2290        -3078.636    -3079.127        0.491    14.8
0.2300        -3078.647    -3079.165        0.518    15.7
0.2310        -3078.659    -3079.207        0.548    16.6
0.2320        -3078.671    -3079.238        0.567    17.1
0.2330        -3078.682    -3079.246        0.563    17.0
0.2340        -3078.693    -3079.226        0.533    16.1
0.2350        -3078.702    -3079.188        0.486    14.7
0.2360        -3078.710    -3079.148        0.438    13.2
0.2370        -3078.718    -3079.127        0.409    12.4
0.2380        -3078.725    -3079.140        0.414    12.5
0.2390        -3078.735    -3079.192        0.458    13.8
0.2400        -3078.746    -3079.278        0.532    16.1
0.2410        -3078.758    -3079.378        0.620    18.7
0.2420        -3078.773    -3079.474        0.701    21.2
0.2430        -3078.788    -3079.547        0.759    22.9
0.2440        -3078.804    -3079.589        0.785    23.7
0.2450        -3078.819    -3079.602        0.783    23.7
0.2460        -3078.833    -3079.596        0.763    23.1
0.2470        -3078.848    -3079.585        0.737    22.3
0.2480        -3078.863    -3079.576        0.714    21.6
0.2490        -3078.877    -3079.568        0.691    20.9
0.2500        -3078.892    -3079.552        0.661    20.0
0.2510        -3078.905    -3079.515        0.610    18.4
0.2520        -3078.917    -3079.449        0.532    16.1
0.2530        -3078.925    -3079.354        0.429    13.0
0.2540        -3078.931    -3079.245        0.314     9.5
0.2550        -3078.935    -3079.144        0.209     6.3
0.2560        -3078.937    -3079.076        0.139     4.2
0.2570        -3078.940    -3079.058        0.119     3.6
0.2580        -3078.943    -3079.095        0.153     4.6
0.2590        -3078.948    -3079.177        0.229     6.9
0.2600        -3078.955    -3079.282        0.327     9.9
0.2610        -3078.964    -3079.386        0.422    12.7
0.2620        -3078.974    -3079.467        0.493    14.9
0.2630        -3078.984    -3079.516        0.532    16.1
0.2640        -3078.995    -3079.533        0.539    16.3
0.2650        -3079.004    -3079.528        0.524    15.8
0.2660        -3079.014    -3079.513        0.499    15.1
0.2670        -3079.024    -3079.497        0.473    14.3
0.2680        -3079.033    -3079.485        0.452    13.7
0.2690        -3079.042    -3079.479        0.437    13.2
0.2700        -3079.051    -3079.476        0.425    12.8
0.2710        -3079.059    -3079.476        0.418    12.6
0.2720        -3079.067    -3079.483        0.416    12.6
0.2730        -3079.075    -3079.497        0.422    12.8
0.2740        -3079.084    -3079.523        0.439    13.3
0.2750        -3079.093    -3079.558        0.464    14.0
0.2760        -3079.103    -3079.597        0.494    14.9
0.2770        -3079.114    -3079.633        0.519    15.7
0.2780        -3079.125    -3079.655        0.529    16.0
0.2790        -3079.136    -3079.654        0.518    15.6
0.2800        -3079.146    -3079.628        0.482    14.6
0.2810        -3079.155    -3079.581        0.427    12.9
0.2820        -3079.162    -3079.523        0.361    10.9
0.2830        -3079.168    -3079.466        0.298     9.0
0.2840        -3079.173    -3079.421        0.249     7.5
0.2850        -3079.177    -3079.396        0.219     6.6
0.2860        -3079.182    -3079.389        0.207     6.3
0.2870        -3079.187    -3079.394        0.207     6.3
0.2880        -3079.191    -3079.401        0.210     6.3
0.2890        -3079.196    -3079.407        0.211     6.4
0.2900        -3079.200    -3079.409        0.209     6.3
0.2910        -3079.203    -3079.412        0.209     6.3
0.2920        -3079.207    -3079.426        0.219     6.6
0.2930        -3079.212    -3079.455        0.244     7.4
0.2940        -3079.217    -3079.502        0.285     8.6
0.2950        -3079.224    -3079.562        0.338    10.2
0.2960        -3079.232    -3079.625        0.393    11.9
0.2970        -3079.241    -3079.679        0.438    13.2
0.2980        -3079.251    -3079.713        0.462    14.0
0.2990        -3079.260    -3079.723        0.463    14.0
0.3000        -3079.268    -3079.712        0.444    13.4
0.3010        -3079.276    -3079.689        0.413    12.5
0.3020        -3079.284    -3079.663        0.380    11.5
0.3030        -3079.291    -3079.643        0.352    10.6
0.3040        -3079.298    -3079.631        0.333    10.1
0.3050        -3079.305    -3079.625        0.320     9.7
0.3060        -3079.311    -3079.621        0.309     9.4
0.3070        -3079.318    -3079.613        0.296     8.9
0.3080        -3079.323    -3079.600        0.277     8.4
0.3090        -3079.328    -3079.584        0.256     7.7
0.3100        -3079.333    -3079.570        0.237     7.2
0.3110        -3079.337    -3079.561        0.223     6.7
0.3120        -3079.342    -3079.560        0.218     6.6
0.3130        -3079.347    -3079.568        0.221     6.7
0.3140        -3079.351    -3079.579        0.227     6.9
0.3150        -3079.356    -3079.588        0.231     7.0
0.3160        -3079.361    -3079.589        0.228     6.9
0.3170        -3079.366    -3079.583        0.217     6.6
0.3180        -3079.369    -3079.569        0.200     6.0
0.3190        -3079.373    -3079.556        0.183     5.5
0.3200        -3079.376    -3079.549        0.173     5.2
0.3210        -3079.379    -3079.554        0.174     5.3
0.3220        -3079.383    -3079.571        0.187     5.7
0.3230        -3079.388    -3079.596        0.208     6.3
0.3240        -3079.393    -3079.623        0.230     7.0
0.3250        -3079.397    -3079.644        0.247     7.5
0.3260        -3079.402    -3079.658        0.256     7.7
0.3270        -3079.407    -3079.666        0.259     7.8
0.3280        -3079.412    -3079.674        0.262     7.9
0.3290        -3079.417    -3079.689        0.272     8.2
0.3300        -3079.423    -3079.713        0.290     8.8
0.3310        -3079.429    -3079.745        0.315     9.5
0.3320        -3079.437    -3079.778        0.341    10.3
0.3330        -3079.444    -3079.802        0.358    10.8
0.3340        -3079.452    -3079.807        0.356    10.7
0.3350        -3079.459    -3079.789        0.330    10.0
0.3360        -3079.464    -3079.748        0.284     8.6
0.3370        -3079.469    -3079.693        0.224     6.8
0.3380        -3079.472    -3079.635        0.164     4.9
0.3390        -3079.474    -3079.588        0.114     3.4
0.3400        -3079.476    -3079.560        0.084     2.5
0.3410        -3079.478    -3079.555        0.077     2.3
0.3420        -3079.480    -3079.568        0.088     2.7
0.3430        -3079.482    -3079.593        0.111     3.4
0.3440        -3079.485    -3079.622        0.136     4.1
0.3450        -3079.488    -3079.646        0.157     4.8
0.3460        -3079.492    -3079.663        0.171     5.2
0.3470        -3079.495    -3079.672        0.177     5.4
0.3480        -3079.498    -3079.678        0.180     5.4
0.3490        -3079.502    -3079.683        0.181     5.5
0.3500        -3079.506    -3079.690        0.184     5.6
0.3510        -3079.509    -3079.697        0.188     5.7
0.3520        -3079.513    -3079.704        0.191     5.8
0.3530        -3079.517    -3079.708        0.191     5.8
0.3540        -3079.521    -3079.709        0.188     5.7
0.3550        -3079.525    -3079.709        0.184     5.6
0.3560        -3079.528    -3079.709        0.181     5.5
0.3570        -3079.532    -3079.714        0.183     5.5
0.3580        -3079.535    -3079.725        0.190     5.7
0.3590        -3079.539    -3079.741        0.201     6.1
0.3600        -3079.544    -3079.758        0.214     6.5
0.3610        -3079.549    -3079.772        0.224     6.8
0.3620        -3079.553    -3079.780        0.227     6.9
0.3630        -3079.558    -3079.780        0.222     6.7
0.3640        -3079.562    -3079.773        0.211     6.4
0.3650        -3079.566    -3079.762        0.196     5.9
0.3660        -3079.569    -3079.750        0.181     5.5
0.3670        -3079.573    -3079.740        0.167     5.0
0.3680        -3079.576    -3079.730        0.154     4.7
0.3690        -3079.579    -3079.720        0.141     4.3
0.3700        -3079.582    -3079.707        0.125     3.8
0.3710        -3079.584    -3079.691        0.107     3.2
0.3720        -3079.586    -3079.673        0.087     2.6
0.3730        -3079.587    -3079.656        0.069     2.1
0.3740        -3079.588    -3079.646        0.058     1.7
0.3750        -3079.589    -3079.646        0.057     1.7
0.3760        -3079.591    -3079.659        0.068     2.1
0.3770        -3079.593    -3079.682        0.089     2.7
0.3780        -3079.595    -3079.711        0.116     3.5
0.3790        -3079.598    -3079.739        0.141     4.3
0.3800        -3079.601    -3079.761        0.160     4.8
0.3810        -3079.604    -3079.775        0.170     5.1
0.3820        -3079.608    -3079.779        0.171     5.2
0.3830        -3079.611    -3079.778        0.167     5.0
0.3840        -3079.614    -3079.775        0.162     4.9
0.3850        -3079.617    -3079.776        0.159     4.8
0.3860        -3079.620    -3079.780        0.160     4.8
0.3870        -3079.624    -3079.787        0.164     4.9
0.3880        -3079.627    -3079.795        0.167     5.1
0.3890        -3079.631    -3079.798        0.168     5.1
0.3900        -3079.634    -3079.796        0.162     4.9
0.3910        -3079.637    -3079.787        0.150     4.5
0.3920        -3079.640    -3079.775        0.136     4.1
0.3930        -3079.642    -3079.764        0.122     3.7
0.3940        -3079.644    -3079.756        0.111     3.4
0.3950        -3079.647    -3079.752        0.106     3.2
0.3960        -3079.649    -3079.754        0.105     3.2
0.3970        -3079.651    -3079.756        0.105     3.2
0.3980        -3079.653    -3079.758        0.105     3.2
0.3990        -3079.655    -3079.757        0.102     3.1
0.4000        -3079.657    -3079.753        0.095     2.9
0.4010        -3079.659    -3079.747        0.088     2.6
0.4020        -3079.661    -3079.742        0.081     2.4
0.4030        -3079.662    -3079.740        0.078     2.3
0.4040        -3079.664    -3079.742        0.078     2.4
0.4050        -3079.665    -3079.747        0.082     2.5
0.4060        -3079.667    -3079.753        0.086     2.6
0.4070        -3079.669    -3079.757        0.088     2.7
0.4080        -3079.671    -3079.758        0.087     2.6
0.4090        -3079.672    -3079.757        0.084     2.6
0.4100        -3079.674    -3079.755        0.081     2.5
0.4110        -3079.675    -3079.757        0.082     2.5
0.4120        -3079.677    -3079.765        0.088     2.7
0.4130        -3079.679    -3079.780        0.101     3.1
0.4140        -3079.681    -3079.801        0.119     3.6
0.4150        -3079.684    -3079.823        0.139     4.2
0.4160        -3079.688    -3079.842        0.155     4.7
0.4170        -3079.691    -3079.853        0.162     4.9
0.4180        -3079.694    -3079.854        0.160     4.8
0.4190        -3079.697    -3079.845        0.147     4.5
0.4200        -3079.700    -3079.828        0.128     3.9
0.4210        -3079.702    -3079.809        0.107     3.2
0.4220        -3079.703    -3079.791        0.088     2.6
0.4230        -3079.705    -3079.778        0.073     2.2
0.4240        -3079.706    -3079.770        0.064     1.9
0.4250        -3079.708    -3079.767        0.059     1.8
0.4260        -3079.709    -3079.766        0.057     1.7
0.4270        -3079.710    -3079.766        0.056     1.7
0.4280        -3079.711    -3079.767        0.056     1.7
0.4290        -3079.712    -3079.768        0.056     1.7
0.4300        -3079.714    -3079.771        0.058     1.7
0.4310        -3079.715    -3079.776        0.061     1.8
0.4320        -3079.716    -3079.782        0.066     2.0
0.4330        -3079.718    -3079.790        0.072     2.2
0.4340        -3079.719    -3079.796        0.077     2.3
0.4350        -3079.721    -3079.801        0.080     2.4
0.4360        -3079.722    -3079.802        0.080     2.4
0.4370        -3079.724    -3079.802        0.078     2.4
0.4380        -3079.725    -3079.800        0.075     2.3
0.4390        -3079.727    -3079.800        0.073     2.2
0.4400        -3079.728    -3079.801        0.073     2.2
0.4410        -3079.730    -3079.804        0.074     2.2
0.4420        -3079.731    -3079.808        0.077     2.3
0.4430        -3079.733    -3079.814        0.081     2.4
0.4440        -3079.735    -3079.818        0.084     2.5
0.4450        -3079.736    -3079.822        0.086     2.6
0.4460        -3079.738    -3079.825        0.087     2.6
0.4470        -3079.740    -3079.828        0.089     2.7
0.4480        -3079.741    -3079.832        0.091     2.7
0.4490        -3079.743    -3079.837        0.093     2.8
0.4500        -3079.745    -3079.841        0.095     2.9
0.4510        -3079.747    -3079.842        0.095     2.9
0.4520        -3079.749    -3079.840        0.091     2.8
0.4530        -3079.751    -3079.833        0.082     2.5
0.4540        -3079.753    -3079.821        0.069     2.1
0.4550        -3079.754    -3079.806        0.053     1.6
0.4560        -3079.754    -3079.792        0.037     1.1
0.4570        -3079.755    -3079.781        0.026     0.8
0.4580        -3079.755    -3079.776        0.021     0.6
0.4590        -3079.756    -3079.778        0.022     0.7
0.4600        -3079.756    -3079.786        0.030     0.9
0.4610        -3079.757    -3079.797        0.040     1.2
0.4620        -3079.758    -3079.808        0.050     1.5
0.4630        -3079.759    -3079.816        0.057     1.7
0.4640        -3079.761    -3079.821        0.060     1.8
0.4650        -3079.762    -3079.822        0.060     1.8
0.4660        -3079.763    -3079.821        0.058     1.8
0.4670        -3079.764    -3079.821        0.057     1.7
0.4680        -3079.765    -3079.824        0.059     1.8
0.4690        -3079.766    -3079.828        0.062     1.9
0.4700        -3079.768    -3079.835        0.067     2.0
0.4710        -3079.769    -3079.841        0.072     2.2
0.4720        -3079.771    -3079.846        0.075     2.3
0.4730        -3079.772    -3079.847        0.075     2.3
0.4740        -3079.774    -3079.845        0.072     2.2
0.4750        -3079.775    -3079.842        0.067     2.0
0.4760        -3079.776    -3079.838        0.062     1.9
0.4770        -3079.777    -3079.835        0.057     1.7
0.4780        -3079.778    -3079.833        0.055     1.6
0.4790        -3079.779    -3079.833        0.053     1.6
0.4800        -3079.781    -3079.833        0.052     1.6
0.4810        -3079.782    -3079.833        0.051     1.6
0.4820        -3079.783    -3079.832        0.049     1.5
0.4830        -3079.784    -3079.830        0.047     1.4
0.4840        -3079.784    -3079.828        0.043     1.3
0.4850        -3079.785    -3079.826        0.040     1.2
0.4860        -3079.786    -3079.825        0.039     1.2
0.4870        -3079.787    -3079.825        0.038     1.1
0.4880        -3079.788    -3079.825        0.038     1.1
0.4890        -3079.789    -3079.826        0.037     1.1
0.4900        -3079.789    -3079.825        0.036     1.1
0.4910        -3079.790    -3079.823        0.033     1.0
0.4920        -3079.790    -3079.820        0.030     0.9
0.4930        -3079.791    -3079.818        0.027     0.8
0.4940        -3079.791    -3079.819        0.027     0.8
0.4950        -3079.792    -3079.822        0.030     0.9
0.4960        -3079.793    -3079.827        0.035     1.1
0.4970        -3079.794    -3079.835        0.042     1.3
0.4980        -3079.795    -3079.844        0.049     1.5
0.4990        -3079.796    -3079.851        0.056     1.7
0.5000        -3079.797    -3079.857        0.060     1.8
0.5010        -3079.798    -3079.859        0.061     1.8
0.5020        -3079.799    -3079.859        0.060     1.8
0.5030        -3079.800    -3079.858        0.058     1.7
0.5040        -3079.801    -3079.857        0.055     1.7
0.5050        -3079.803    -3079.855        0.052     1.6
0.5060        -3079.804    -3079.853        0.050     1.5
0.5070        -3079.805    -3079.851        0.047     1.4
0.5080        -3079.806    -3079.849        0.043     1.3
0.5090        -3079.806    -3079.845        0.038     1.2
0.5100        -3079.807    -3079.840        0.033     1.0
0.5110        -3079.808    -3079.835        0.028     0.8
0.5120        -3079.808    -3079.832        0.024     0.7
0.5130        -3079.808    -3079.830        0.022     0.7
0.5140        -3079.809    -3079.831        0.022     0.7
0.5150        -3079.809    -3079.833        0.024     0.7
0.5160        -3079.810    -3079.836        0.026     0.8
0.5170        -3079.811    -3079.840        0.029     0.9
0.5180        -3079.811    -3079.843        0.031     0.9
0.5190        -3079.812    -3079.844        0.032     1.0
0.5200        -3079.812    -3079.844        0.032     1.0
0.5210        -3079.813    -3079.844        0.031     0.9
0.5220        -3079.814    -3079.843        0.030     0.9
0.5230        -3079.814    -3079.843        0.029     0.9
0.5240        -3079.815    -3079.844        0.029     0.9
0.5250        -3079.815    -3079.845        0.030     0.9
0.5260        -3079.816    -3079.847        0.031     0.9
0.5270        -3079.817    -3079.848        0.031     0.9
0.5280        -3079.817    -3079.849        0.031     1.0
0.5290        -3079.818    -3079.850        0.032     1.0
0.5300        -3079.819    -3079.852        0.034     1.0
0.5310        -3079.819    -3079.856        0.036     1.1
0.5320        -3079.820    -3079.860        0.040     1.2
0.5330        -3079.821    -3079.864        0.043     1.3
0.5340        -3079.822    -3079.868        0.046     1.4
0.5350        -3079.823    -3079.869        0.046     1.4
0.5360        -3079.824    -3079.868        0.044     1.3
0.5370        -3079.825    -3079.864        0.039     1.2
0.5380        -3079.825    -3079.858        0.032     1.0
0.5390        -3079.826    -3079.851        0.025     0.8
0.5400        -3079.826    -3079.846        0.020     0.6
0.5410        -3079.826    -3079.842        0.016     0.5
0.5420        -3079.827    -3079.841        0.015     0.4
0.5430        -3079.827    -3079.843        0.015     0.5
0.5440        -3079.828    -3079.845        0.017     0.5
0.5450        -3079.828    -3079.847        0.019     0.6
0.5460        -3079.828    -3079.848        0.020     0.6
0.5470        -3079.829    -3079.848        0.020     0.6
0.5480        -3079.829    -3079.848        0.019     0.6
0.5490        -3079.829    -3079.848        0.019     0.6
0.5500        -3079.830    -3079.849        0.019     0.6
0.5510        -3079.830    -3079.850        0.020     0.6
0.5520        -3079.831    -3079.853        0.023     0.7
0.5530        -3079.831    -3079.856        0.025     0.8
0.5540        -3079.832    -3079.859        0.028     0.8
0.5550        -3079.832    -3079.862        0.029     0.9
0.5560        -3079.833    -3079.863        0.030     0.9
