Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0500        -3058.514    -3068.687       10.173   307.4
0.0510        -3058.416    -3068.383        9.967   301.2
0.0520        -3058.360    -3068.055        9.694   293.0
0.0530        -3058.264    -3067.743        9.480   286.5
0.0540        -3058.286    -3067.485        9.198   278.0
0.0550        -3058.273    -3067.294        9.021   272.6
0.0560        -3058.269    -3067.195        8.926   269.8
0.0570        -3058.268    -3067.187        8.919   269.5
0.0580        -3058.220    -3067.299        9.079   274.4
0.0590        -3058.031    -3067.560        9.529   288.0
0.0600        -3058.000    -3067.892        9.892   298.9
0.0610        -3057.944    -3068.285       10.341   312.5
0.0620        -3058.082    -3068.686       10.604   320.5
0.0630        -3058.026    -3069.014       10.988   332.1
0.0640        -3057.962    -3069.221       11.259   340.3
0.0650        -3058.146    -3069.288       11.143   336.7
0.0660        -3058.154    -3069.232       11.078   334.8
0.0670        -3057.997    -3069.090       11.093   335.2
0.0680        -3057.962    -3068.894       10.933   330.4
0.0690        -3058.019    -3068.717       10.697   323.3
0.0700        -3058.228    -3068.679       10.451   315.8
0.0710        -3058.217    -3068.859       10.641   321.6
0.0720        -3058.261    -3069.214       10.953   331.0
0.0730        -3058.206    -3069.713       11.506   347.7
0.0740        -3058.160    -3070.264       12.104   365.8
0.0750        -3058.056    -3070.703       12.647   382.2
0.0760        -3058.050    -3070.872       12.822   387.5
0.0770        -3058.185    -3070.719       12.534   378.8
0.0780        -3058.016    -3070.219       12.203   368.8
0.0790        -3058.028    -3069.498       11.470   346.6
0.0800        -3058.134    -3068.675       10.541   318.5
0.0810        -3058.102    -3067.923        9.821   296.8
0.0820        -3058.286    -3067.352        9.066   274.0
0.0830        -3058.409    -3067.054        8.645   261.3
0.0840        -3058.424    -3067.019        8.595   259.7
0.0850        -3058.491    -3067.162        8.671   262.0
0.0860        -3058.474    -3067.410        8.936   270.1
0.0870        -3058.465    -3067.726        9.261   279.9
0.0880        -3058.478    -3068.055        9.577   289.4
0.0890        -3058.510    -3068.384        9.873   298.4
0.0900        -3058.618    -3068.697       10.078   304.6
0.0910        -3058.626    -3069.019       10.393   314.1
0.0920        -3058.676    -3069.344       10.668   322.4
0.0930        -3058.640    -3069.685       11.045   333.8
0.0940        -3058.647    -3070.004       11.357   343.2
0.0950        -3058.540    -3070.245       11.705   353.7
0.0960        -3058.542    -3070.331       11.789   356.3
0.0970        -3058.394    -3070.173       11.779   356.0
0.0980        -3058.562    -3069.792       11.231   339.4
0.0990        -3058.671    -3069.348       10.677   322.7
0.1000        -3058.628    -3068.998       10.369   313.4
0.1010        -3058.743    -3068.825       10.082   304.7
0.1020        -3058.773    -3068.858       10.085   304.8
0.1030        -3058.659    -3069.086       10.427   315.1
0.1040        -3058.672    -3069.395       10.723   324.1
0.1050        -3058.891    -3069.697       10.806   326.6
0.1060        -3058.973    -3069.919       10.945   330.8
0.1070        -3059.001    -3070.003       11.002   332.5
0.1080        -3059.105    -3069.976       10.870   328.5
0.1090        -3058.993    -3069.865       10.872   328.5
0.1100        -3058.806    -3069.719       10.912   329.8
0.1110        -3058.776    -3069.567       10.790   326.1
0.1120        -3058.834    -3069.404       10.570   319.4
0.1130        -3058.938    -3069.226       10.288   310.9
0.1140        -3058.934    -3069.026       10.091   305.0
0.1150        -3059.012    -3068.753        9.741   294.4
0.1160        -3058.855    -3068.429        9.575   289.4
0.1170        -3058.801    -3068.092        9.291   280.8
0.1180        -3058.818    -3067.861        9.043   273.3
0.1190        -3058.732    -3067.870        9.139   276.2
0.1200        -3058.752    -3068.105        9.353   282.7
0.1210        -3058.668    -3068.470        9.802   296.2
0.1220        -3058.628    -3068.862       10.234   309.3
0.1230        -3058.603    -3069.180       10.577   319.6
0.1240        -3058.691    -3069.406       10.715   323.8
0.1250        -3058.758    -3069.567       10.809   326.6
0.1260        -3058.880    -3069.682       10.803   326.5
0.1270        -3058.913    -3069.837       10.924   330.1
0.1280        -3058.961    -3070.020       11.059   334.2
0.1290        -3059.175    -3070.226       11.051   334.0
0.1300        -3059.199    -3070.417       11.217   339.0
0.1310        -3059.274    -3070.475       11.201   338.5
0.1320        -3059.515    -3070.420       10.905   329.5
0.1330        -3059.574    -3070.212       10.638   321.5
0.1340        -3059.582    -3069.925       10.343   312.6
0.1350        -3059.542    -3069.610       10.068   304.2
0.1360        -3059.686    -3069.369        9.683   292.6
0.1370        -3059.588    -3069.278        9.690   292.8
0.1380        -3059.724    -3069.332        9.609   290.4
0.1390        -3059.715    -3069.446        9.731   294.1
0.1400        -3059.664    -3069.569        9.905   299.3
0.1410        -3059.665    -3069.644        9.979   301.6
0.1420        -3059.617    -3069.690       10.072   304.4
0.1430        -3059.719    -3069.703        9.984   301.7
0.1440        -3059.804    -3069.673        9.870   298.3
0.1450        -3059.959    -3069.606        9.647   291.5
0.1460        -3060.067    -3069.561        9.494   286.9
0.1470        -3059.993    -3069.570        9.577   289.4
0.1480        -3059.807    -3069.608        9.801   296.2
0.1490        -3059.852    -3069.644        9.792   295.9
0.1500        -3059.740    -3069.643        9.903   299.3
0.1510        -3059.860    -3069.608        9.748   294.6
0.1520        -3059.770    -3069.535        9.764   295.1
0.1530        -3059.877    -3069.490        9.613   290.5
0.1540        -3059.719    -3069.553        9.835   297.2
0.1550        -3059.696    -3069.729       10.032   303.2
0.1560        -3059.877    -3069.935       10.057   303.9
0.1570        -3059.860    -3070.133       10.273   310.5
0.1580        -3059.926    -3070.233       10.306   311.5
0.1590        -3059.896    -3070.202       10.307   311.5
0.1600        -3059.845    -3070.036       10.192   308.0
0.1610        -3059.883    -3069.840        9.957   300.9
0.1620        -3060.036    -3069.669        9.632   291.1
0.1630        -3060.017    -3069.578        9.562   288.9
0.1640        -3060.040    -3069.663        9.623   290.8
0.1650        -3060.118    -3069.883        9.766   295.1
0.1660        -3059.960    -3070.124       10.163   307.1
0.1670        -3060.010    -3070.309       10.300   311.3
0.1680        -3060.034    -3070.362       10.328   312.1
0.1690        -3060.248    -3070.271       10.023   302.9
0.1700        -3060.160    -3070.052        9.892   298.9
0.1710        -3060.234    -3069.754        9.520   287.7
0.1720        -3060.245    -3069.461        9.216   278.5
0.1730        -3060.163    -3069.302        9.139   276.2
0.1740        -3060.174    -3069.312        9.138   276.2
0.1750        -3059.982    -3069.493        9.511   287.4
0.1760        -3060.000    -3069.767        9.767   295.2
0.1770        -3059.912    -3070.057       10.146   306.6
0.1780        -3059.910    -3070.344       10.434   315.3
0.1790        -3059.881    -3070.510       10.629   321.2
0.1800        -3060.070    -3070.524       10.454   315.9
0.1810        -3060.250    -3070.431       10.180   307.7
0.1820        -3060.504    -3070.303        9.799   296.1
0.1830        -3060.610    -3070.184        9.574   289.3
0.1840        -3060.724    -3070.063        9.339   282.2
0.1850        -3060.757    -3069.943        9.186   277.6
0.1860        -3060.902    -3069.861        8.959   270.8
0.1870        -3060.931    -3069.832        8.901   269.0
0.1880        -3060.807    -3069.844        9.037   273.1
0.1890        -3060.956    -3069.900        8.944   270.3
0.1900        -3060.899    -3070.036        9.137   276.1
0.1910        -3060.891    -3070.252        9.361   282.9
0.1920        -3060.794    -3070.493        9.699   293.1
0.1930        -3060.837    -3070.700        9.864   298.1
0.1940        -3060.596    -3070.857       10.260   310.1
0.1950        -3060.506    -3070.894       10.388   313.9
0.1960        -3060.312    -3070.800       10.488   316.9
0.1970        -3060.289    -3070.547       10.258   310.0
0.1980        -3060.297    -3070.166        9.868   298.2
0.1990        -3060.231    -3069.745        9.514   287.5
0.2000        -3060.192    -3069.380        9.189   277.7
0.2010        -3060.303    -3069.142        8.839   267.1
0.2020        -3060.148    -3069.068        8.920   269.6
0.2030        -3060.252    -3069.120        8.868   268.0
0.2040        -3060.223    -3069.241        9.019   272.5
0.2050        -3060.252    -3069.395        9.144   276.3
0.2060        -3060.033    -3069.533        9.500   287.1
0.2070        -3060.021    -3069.640        9.619   290.7
0.2080        -3060.117    -3069.727        9.610   290.4
0.2090        -3060.118    -3069.798        9.679   292.5
0.2100        -3060.176    -3069.872        9.696   293.0
0.2110        -3060.206    -3069.987        9.781   295.6
0.2120        -3060.174    -3070.103        9.929   300.0
0.2130        -3060.189    -3070.195       10.005   302.4
0.2140        -3060.352    -3070.245        9.894   299.0
0.2150        -3060.600    -3070.228        9.628   291.0
0.2160        -3060.493    -3070.208        9.715   293.6
0.2170        -3060.473    -3070.165        9.692   292.9
0.2180        -3060.426    -3070.129        9.703   293.2
0.2190        -3060.258    -3070.120        9.862   298.0
0.2200        -3060.323    -3070.090        9.767   295.1
0.2210        -3060.268    -3070.038        9.770   295.2
0.2220        -3060.182    -3070.010        9.828   297.0
0.2230        -3060.312    -3069.999        9.687   292.7
0.2240        -3060.307    -3070.059        9.752   294.7
0.2250        -3060.281    -3070.178        9.897   299.1
0.2260        -3060.223    -3070.301       10.078   304.6
0.2270        -3060.240    -3070.415       10.174   307.5
0.2280        -3060.161    -3070.481       10.320   311.9
0.2290        -3060.247    -3070.500       10.253   309.9
0.2300        -3060.212    -3070.478       10.266   310.2
0.2310        -3060.127    -3070.437       10.310   311.6
0.2320        -3060.186    -3070.381       10.195   308.1
0.2330        -3060.357    -3070.330        9.973   301.4
0.2340        -3060.174    -3070.238       10.063   304.1
0.2350        -3060.146    -3070.109        9.963   301.1
0.2360        -3060.124    -3070.011        9.887   298.8
0.2370        -3060.083    -3069.942        9.859   298.0
0.2380        -3060.004    -3069.876        9.872   298.3
0.2390        -3060.063    -3069.808        9.745   294.5
0.2400        -3060.046    -3069.745        9.699   293.1
0.2410        -3060.114    -3069.684        9.570   289.2
0.2420        -3060.300    -3069.616        9.316   281.5
0.2430        -3060.185    -3069.563        9.378   283.4
0.2440        -3060.010    -3069.551        9.542   288.4
0.2450        -3059.996    -3069.553        9.557   288.8
0.2460        -3060.138    -3069.596        9.458   285.8
0.2470        -3060.103    -3069.708        9.606   290.3
0.2480        -3060.041    -3069.876        9.835   297.2
0.2490        -3060.047    -3070.019        9.972   301.3
0.2500        -3060.120    -3070.073        9.953   300.8
0.2510        -3060.109    -3070.017        9.907   299.4
0.2520        -3060.309    -3069.852        9.543   288.4
0.2530        -3060.225    -3069.626        9.401   284.1
0.2540        -3060.287    -3069.378        9.091   274.7
0.2550        -3060.379    -3069.200        8.821   266.6
0.2560        -3060.255    -3069.148        8.893   268.7
0.2570        -3060.325    -3069.248        8.922   269.6
0.2580        -3060.445    -3069.477        9.032   272.9
0.2590        -3060.485    -3069.794        9.309   281.3
0.2600        -3060.386    -3070.131        9.745   294.5
0.2610        -3060.380    -3070.440       10.060   304.0
0.2620        -3060.505    -3070.636       10.131   306.2
0.2630        -3060.513    -3070.708       10.194   308.1
0.2640        -3060.542    -3070.660       10.118   305.8
0.2650        -3060.428    -3070.566       10.138   306.4
0.2660        -3060.373    -3070.471       10.098   305.2
0.2670        -3060.566    -3070.383        9.817   296.7
0.2680        -3060.795    -3070.347        9.552   288.7
0.2690        -3060.813    -3070.387        9.574   289.3
0.2700        -3060.810    -3070.440        9.630   291.0
0.2710        -3060.857    -3070.492        9.635   291.2
0.2720        -3060.862    -3070.503        9.641   291.4
0.2730        -3060.999    -3070.441        9.442   285.3
0.2740        -3061.082    -3070.331        9.249   279.5
0.2750        -3061.278    -3070.214        8.936   270.0
0.2760        -3061.196    -3070.115        8.919   269.5
0.2770        -3060.954    -3070.059        9.104   275.1
0.2780        -3060.895    -3070.020        9.126   275.8
0.2790        -3060.894    -3070.025        9.132   276.0
0.2800        -3060.952    -3070.076        9.124   275.7
0.2810        -3060.964    -3070.153        9.189   277.7
0.2820        -3060.954    -3070.186        9.232   279.0
0.2830        -3060.982    -3070.181        9.199   278.0
0.2840        -3060.887    -3070.148        9.261   279.9
0.2850        -3060.949    -3070.144        9.194   277.8
0.2860        -3060.775    -3070.199        9.424   284.8
0.2870        -3060.727    -3070.309        9.582   289.6
0.2880        -3060.716    -3070.392        9.676   292.4
0.2890        -3060.670    -3070.475        9.805   296.3
0.2900        -3060.596    -3070.560        9.964   301.1
0.2910        -3060.897    -3070.608        9.711   293.5
0.2920        -3060.774    -3070.664        9.890   298.9
0.2930        -3060.766    -3070.714        9.948   300.6
0.2940        -3061.176    -3070.753        9.577   289.4
0.2950        -3061.195    -3070.784        9.589   289.8
0.2960        -3061.107    -3070.841        9.734   294.2
0.2970        -3061.149    -3070.905        9.756   294.8
0.2980        -3061.039    -3070.976        9.937   300.3
0.2990        -3061.179    -3071.018        9.839   297.3
0.3000        -3061.060    -3071.017        9.957   300.9
0.3010        -3061.120    -3070.917        9.797   296.1
0.3020        -3061.062    -3070.732        9.670   292.2
0.3030        -3061.128    -3070.486        9.358   282.8
0.3040        -3060.897    -3070.230        9.333   282.0
0.3050        -3060.813    -3070.014        9.201   278.1
0.3060        -3060.593    -3069.916        9.323   281.7
0.3070        -3060.592    -3069.962        9.370   283.2
0.3080        -3060.555    -3070.110        9.555   288.8
0.3090        -3060.472    -3070.292        9.820   296.8
0.3100        -3060.334    -3070.420       10.086   304.8
0.3110        -3060.385    -3070.419       10.034   303.2
0.3120        -3060.272    -3070.302       10.030   303.1
0.3130        -3060.311    -3070.140        9.829   297.0
0.3140        -3060.190    -3069.993        9.804   296.3
0.3150        -3060.342    -3069.842        9.500   287.1
0.3160        -3060.401    -3069.786        9.385   283.6
0.3170        -3060.380    -3069.832        9.452   285.6
0.3180        -3060.392    -3069.928        9.536   288.2
0.3190        -3060.423    -3069.978        9.556   288.8
0.3200        -3060.398    -3069.939        9.540   288.3
0.3210        -3060.367    -3069.806        9.439   285.3
0.3220        -3060.549    -3069.607        9.059   273.8
0.3230        -3060.599    -3069.414        8.815   266.4
0.3240        -3060.507    -3069.307        8.800   265.9
0.3250        -3060.421    -3069.295        8.874   268.2
0.3260        -3060.444    -3069.376        8.932   269.9
0.3270        -3060.361    -3069.523        9.162   276.9
0.3280        -3060.414    -3069.715        9.301   281.1
0.3290        -3060.300    -3069.944        9.644   291.4
0.3300        -3060.320    -3070.160        9.840   297.4
0.3310        -3060.255    -3070.318       10.063   304.1
0.3320        -3060.253    -3070.412       10.158   307.0
0.3330        -3060.188    -3070.459       10.271   310.4
0.3340        -3060.155    -3070.466       10.311   311.6
0.3350        -3060.231    -3070.389       10.158   307.0
0.3360        -3060.201    -3070.231       10.030   303.1
0.3370        -3060.380    -3070.055        9.675   292.4
0.3380        -3060.408    -3069.919        9.511   287.4
0.3390        -3060.268    -3069.797        9.528   287.9
0.3400        -3060.376    -3069.728        9.352   282.6
0.3410        -3060.382    -3069.765        9.382   283.5
0.3420        -3060.336    -3069.860        9.524   287.8
0.3430        -3060.242    -3069.945        9.703   293.2
0.3440        -3060.147    -3069.957        9.811   296.5
0.3450        -3060.037    -3069.899        9.862   298.0
0.3460        -3060.017    -3069.760        9.744   294.5
0.3470        -3060.006    -3069.609        9.603   290.2
0.3480        -3059.861    -3069.479        9.619   290.7
0.3490        -3059.792    -3069.422        9.630   291.0
0.3500        -3059.808    -3069.458        9.650   291.6
0.3510        -3059.751    -3069.585        9.834   297.2
0.3520        -3059.604    -3069.779       10.175   307.5
0.3530        -3059.588    -3070.010       10.423   315.0
0.3540        -3059.612    -3070.184       10.573   319.5
0.3550        -3059.841    -3070.254       10.413   314.7
0.3560        -3059.851    -3070.279       10.428   315.1
0.3570        -3059.923    -3070.239       10.316   311.7
0.3580        -3059.867    -3070.150       10.283   310.8
0.3590        -3060.038    -3070.023        9.985   301.7
0.3600        -3060.085    -3069.859        9.773   295.4
0.3610        -3059.956    -3069.697        9.742   294.4
0.3620        -3059.944    -3069.488        9.544   288.4
0.3630        -3059.910    -3069.284        9.373   283.3
0.3640        -3059.916    -3069.152        9.235   279.1
0.3650        -3059.924    -3069.123        9.200   278.0
0.3660        -3059.891    -3069.179        9.288   280.7
0.3670        -3059.881    -3069.265        9.384   283.6
0.3680        -3059.945    -3069.359        9.414   284.5
0.3690        -3059.981    -3069.434        9.454   285.7
0.3700        -3059.941    -3069.461        9.520   287.7
0.3710        -3059.974    -3069.435        9.461   285.9
0.3720        -3059.924    -3069.388        9.464   286.0
0.3730        -3059.944    -3069.326        9.382   283.5
0.3740        -3060.049    -3069.292        9.244   279.3
0.3750        -3060.170    -3069.328        9.158   276.7
0.3760        -3060.227    -3069.492        9.265   280.0
0.3770        -3060.174    -3069.765        9.591   289.9
0.3780        -3060.038    -3070.127       10.089   304.9
0.3790        -3060.021    -3070.451       10.430   315.2
0.3800        -3059.984    -3070.619       10.636   321.4
0.3810        -3060.136    -3070.572       10.436   315.4
0.3820        -3060.205    -3070.341       10.136   306.3
0.3830        -3060.166    -3070.024        9.858   297.9
0.3840        -3060.148    -3069.683        9.535   288.1
0.3850        -3060.126    -3069.445        9.319   281.6
0.3860        -3060.217    -3069.390        9.173   277.2
0.3870        -3060.072    -3069.548        9.477   286.4
0.3880        -3059.961    -3069.823        9.862   298.0
0.3890        -3059.975    -3070.135       10.160   307.0
0.3900        -3060.179    -3070.361       10.182   307.7
0.3910        -3060.194    -3070.470       10.276   310.5
0.3920        -3060.155    -3070.466       10.312   311.6
0.3930        -3060.070    -3070.336       10.266   310.2
0.3940        -3060.074    -3070.126       10.052   303.8
0.3950        -3060.140    -3069.936        9.796   296.0
0.3960        -3060.094    -3069.802        9.708   293.4
0.3970        -3060.173    -3069.722        9.549   288.6
0.3980        -3060.208    -3069.766        9.558   288.9
0.3990        -3060.246    -3069.921        9.675   292.4
0.4000        -3060.220    -3070.131        9.910   299.5
0.4010        -3060.044    -3070.337       10.293   311.1
0.4020        -3060.192    -3070.427       10.235   309.3
0.4030        -3060.137    -3070.336       10.199   308.2
0.4040        -3060.208    -3070.090        9.882   298.6
0.4050        -3060.390    -3069.776        9.385   283.6
0.4060        -3060.485    -3069.513        9.028   272.8
0.4070        -3060.505    -3069.374        8.869   268.0
0.4080        -3060.410    -3069.395        8.985   271.5
0.4090        -3060.228    -3069.595        9.368   283.1
0.4100        -3060.273    -3069.924        9.651   291.7
0.4110        -3060.381    -3070.293        9.912   299.5
0.4120        -3060.320    -3070.614       10.295   311.1
0.4130        -3060.417    -3070.820       10.402   314.4
0.4140        -3060.436    -3070.863       10.427   315.1
0.4150        -3060.424    -3070.785       10.361   313.1
0.4160        -3060.394    -3070.651       10.257   310.0
0.4170        -3060.516    -3070.530       10.014   302.6
0.4180        -3060.573    -3070.440        9.867   298.2
0.4190        -3060.573    -3070.382        9.809   296.4
0.4200        -3060.680    -3070.331        9.651   291.7
0.4210        -3060.750    -3070.291        9.540   288.3
0.4220        -3060.784    -3070.287        9.502   287.2
0.4230        -3060.788    -3070.293        9.505   287.3
0.4240        -3060.903    -3070.258        9.354   282.7
0.4250        -3060.962    -3070.209        9.247   279.4
0.4260        -3060.950    -3070.221        9.271   280.2
0.4270        -3061.051    -3070.293        9.242   279.3
0.4280        -3060.968    -3070.374        9.406   284.2
0.4290        -3061.172    -3070.447        9.275   280.3
0.4300        -3061.214    -3070.486        9.272   280.2
0.4310        -3061.118    -3070.460        9.342   282.3
0.4320        -3061.249    -3070.384        9.135   276.0
0.4330        -3061.355    -3070.305        8.950   270.5
0.4340        -3061.299    -3070.241        8.942   270.2
0.4350        -3061.248    -3070.177        8.929   269.8
0.4360        -3061.337    -3070.108        8.771   265.1
0.4370        -3061.210    -3070.079        8.869   268.0
0.4380        -3061.144    -3070.051        8.907   269.2
0.4390        -3061.070    -3070.041        8.971   271.1
0.4400        -3061.098    -3070.047        8.949   270.4
0.4410        -3061.039    -3070.093        9.054   273.6
0.4420        -3061.056    -3070.188        9.132   276.0
0.4430        -3061.131    -3070.348        9.217   278.5
0.4440        -3061.167    -3070.540        9.373   283.3
0.4450        -3061.058    -3070.703        9.645   291.5
0.4460        -3061.023    -3070.771        9.748   294.6
0.4470        -3061.102    -3070.726        9.625   290.9
0.4480        -3061.187    -3070.586        9.399   284.0
0.4490        -3061.230    -3070.403        9.173   277.2
0.4500        -3061.206    -3070.272        9.065   274.0
0.4510        -3061.198    -3070.226        9.027   272.8
0.4520        -3061.358    -3070.292        8.934   270.0
0.4530        -3061.509    -3070.464        8.955   270.6
0.4540        -3061.423    -3070.663        9.240   279.2
0.4550        -3061.387    -3070.810        9.423   284.8
0.4560        -3061.370    -3070.897        9.527   287.9
0.4570        -3061.336    -3070.862        9.525   287.9
0.4580        -3061.281    -3070.693        9.412   284.4
0.4590        -3061.132    -3070.403        9.271   280.2
0.4600        -3061.104    -3070.036        8.932   269.9
0.4610        -3061.060    -3069.714        8.654   261.5
0.4620        -3060.972    -3069.514        8.542   258.1
0.4630        -3061.041    -3069.545        8.504   257.0
0.4640        -3061.027    -3069.815        8.788   265.6
0.4650        -3061.034    -3070.260        9.226   278.8
0.4660        -3061.011    -3070.751        9.740   294.3
0.4670        -3060.924    -3071.145       10.221   308.9
0.4680        -3060.818    -3071.317       10.499   317.3
0.4690        -3060.873    -3071.202       10.328   312.1
0.4700        -3060.778    -3070.857       10.078   304.6
0.4710        -3060.939    -3070.427        9.488   286.7
0.4720        -3060.846    -3070.024        9.178   277.4
0.4730        -3060.863    -3069.773        8.909   269.2
0.4740        -3060.681    -3069.668        8.987   271.6
0.4750        -3060.671    -3069.704        9.034   273.0
0.4760        -3060.712    -3069.820        9.108   275.3
0.4770        -3060.765    -3069.953        9.187   277.6
0.4780        -3060.879    -3070.050        9.171   277.1
0.4790        -3060.826    -3070.093        9.267   280.1
0.4800        -3060.687    -3070.114        9.427   284.9
0.4810        -3060.729    -3070.124        9.395   283.9
0.4820        -3060.727    -3070.190        9.463   286.0
0.4830        -3060.707    -3070.338        9.630   291.0
0.4840        -3060.613    -3070.488        9.875   298.4
0.4850        -3060.581    -3070.591       10.010   302.5
0.4860        -3060.623    -3070.587        9.964   301.1
0.4870        -3060.673    -3070.431        9.758   294.9
0.4880        -3060.757    -3070.175        9.418   284.6
0.4890        -3060.815    -3069.896        9.081   274.4
0.4900        -3060.861    -3069.690        8.829   266.8
0.4910        -3060.810    -3069.616        8.806   266.1
0.4920        -3060.841    -3069.641        8.799   265.9
0.4930        -3060.948    -3069.757        8.809   266.2
0.4940        -3061.019    -3069.951        8.932   269.9
0.4950        -3061.052    -3070.170        9.118   275.5
0.4960        -3061.090    -3070.380        9.290   280.7
0.4970        -3061.226    -3070.569        9.344   282.4
0.4980        -3061.240    -3070.710        9.470   286.2
0.4990        -3061.153    -3070.801        9.647   291.5
0.5000        -3061.099    -3070.825        9.727   293.9
0.5010        -3061.110    -3070.790        9.679   292.5
0.5020        -3061.114    -3070.719        9.605   290.3
0.5030        -3061.102    -3070.623        9.521   287.7
0.5040        -3061.101    -3070.506        9.405   284.2
0.5050        -3061.188    -3070.395        9.207   278.3
0.5060        -3061.079    -3070.335        9.257   279.7
0.5070        -3061.109    -3070.298        9.189   277.7
0.5080        -3061.164    -3070.308        9.144   276.3
0.5090        -3061.111    -3070.322        9.211   278.4
0.5100        -3060.957    -3070.320        9.363   283.0
0.5110        -3060.996    -3070.302        9.306   281.2
0.5120        -3061.005    -3070.284        9.279   280.4
0.5130        -3060.996    -3070.295        9.300   281.0
0.5140        -3061.088    -3070.328        9.240   279.2
0.5150        -3061.071    -3070.426        9.354   282.7
0.5160        -3061.097    -3070.581        9.484   286.6
0.5170        -3061.097    -3070.729        9.632   291.1
0.5180        -3061.153    -3070.859        9.706   293.3
0.5190        -3061.298    -3070.972        9.674   292.3
0.5200        -3061.280    -3070.996        9.716   293.6
0.5210        -3061.193    -3070.907        9.713   293.5
0.5220        -3061.219    -3070.672        9.453   285.7
0.5230        -3061.114    -3070.340        9.226   278.8
0.5240        -3061.028    -3069.977        8.950   270.5
0.5250        -3061.031    -3069.694        8.663   261.8
0.5260        -3061.048    -3069.584        8.536   257.9
0.5270        -3060.881    -3069.691        8.811   266.3
0.5280        -3060.997    -3069.939        8.942   270.2
0.5290        -3061.069    -3070.232        9.162   276.9
0.5300        -3061.042    -3070.504        9.462   285.9
0.5310        -3061.112    -3070.681        9.570   289.2
0.5320        -3061.341    -3070.794        9.453   285.7
0.5330        -3061.377    -3070.816        9.439   285.3
0.5340        -3061.202    -3070.773        9.571   289.2
0.5350        -3061.184    -3070.702        9.518   287.6
0.5360        -3061.049    -3070.603        9.554   288.7
0.5370        -3061.152    -3070.529        9.376   283.4
0.5380        -3061.154    -3070.507        9.354   282.7
0.5390        -3061.029    -3070.529        9.500   287.1
0.5400        -3061.026    -3070.557        9.531   288.0
0.5410        -3061.019    -3070.588        9.569   289.2
0.5420        -3060.993    -3070.620        9.627   290.9
0.5430        -3061.031    -3070.644        9.613   290.5
0.5440        -3061.173    -3070.663        9.489   286.8
0.5450        -3061.231    -3070.725        9.494   286.9
0.5460        -3061.286    -3070.820        9.534   288.1
0.5470        -3061.404    -3070.963        9.559   288.9
0.5480        -3061.342    -3071.114        9.772   295.3
0.5490        -3061.199    -3071.175        9.975   301.5
0.5500        -3061.211    -3071.064        9.853   297.8
0.5510        -3061.514    -3070.793        9.279   280.4
0.5520        -3061.522    -3070.431        8.909   269.2
0.5530        -3061.411    -3070.061        8.650   261.4
0.5540        -3061.341    -3069.795        8.454   255.5
0.5550        -3061.272    -3069.707        8.434   254.9
0.5560        -3061.278    -3069.787        8.509   257.1
