Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.6840        -3013.756    -3046.286       32.530   983.1
0.6850        -3014.125    -3046.087       31.962   965.9
0.6860        -3013.868    -3046.032       32.164   972.0
0.6870        -3013.662    -3046.069       32.407   979.3
0.6880        -3014.254    -3046.178       31.924   964.7
0.6890        -3014.560    -3046.218       31.658   956.7
0.6900        -3014.393    -3046.208       31.815   961.5
0.6910        -3014.036    -3046.166       32.130   971.0
0.6920        -3013.844    -3046.170       32.326   976.9
0.6930        -3013.822    -3046.274       32.452   980.7
0.6940        -3014.039    -3046.476       32.437   980.2
0.6950        -3013.474    -3046.629       33.154  1001.9
0.6960        -3013.459    -3046.602       33.144  1001.6
0.6970        -3013.391    -3046.355       32.964   996.2
0.6980        -3013.467    -3045.896       32.430   980.0
0.6990        -3012.868    -3045.274       32.406   979.3
0.7000        -3013.315    -3044.570       31.255   944.5
0.7010        -3013.514    -3044.121       30.607   925.0
0.7020        -3013.351    -3043.912       30.561   923.6
0.7030        -3012.790    -3044.058       31.268   944.9
0.7040        -3012.859    -3044.447       31.587   954.6
0.7050        -3012.331    -3044.983       32.652   986.7
0.7060        -3012.479    -3045.583       33.104  1000.4
0.7070        -3012.991    -3046.136       33.145  1001.7
0.7080        -3012.848    -3046.707       33.860  1023.2
0.7090        -3012.558    -3047.135       34.578  1044.9
0.7100        -3012.414    -3047.331       34.917  1055.2
0.7110        -3012.230    -3047.399       35.169  1062.8
0.7120        -3012.074    -3047.206       35.132  1061.7
0.7130        -3012.201    -3046.621       34.420  1040.2
0.7140        -3012.209    -3045.733       33.524  1013.1
0.7150        -3012.200    -3044.901       32.700   988.2
0.7160        -3012.085    -3044.359       32.274   975.3
0.7170        -3012.466    -3044.258       31.792   960.8
0.7180        -3012.736    -3044.529       31.793   960.8
0.7190        -3012.417    -3044.922       32.505   982.3
0.7200        -3012.402    -3045.379       32.977   996.6
0.7210        -3012.635    -3045.779       33.144  1001.6
0.7220        -3013.003    -3045.968       32.965   996.2
0.7230        -3013.105    -3045.899       32.794   991.1
0.7240        -3012.521    -3045.509       32.988   996.9
0.7250        -3012.219    -3044.815       32.596   985.1
0.7260        -3012.195    -3044.094       31.900   964.0
0.7270        -3012.563    -3043.585       31.022   937.5
0.7280        -3012.292    -3043.524       31.232   943.8
0.7290        -3012.513    -3044.013       31.500   951.9
0.7300        -3012.085    -3044.973       32.888   993.9
0.7310        -3012.590    -3046.184       33.594  1015.2
0.7320        -3013.100    -3047.150       34.050  1029.0
0.7330        -3013.111    -3047.778       34.667  1047.6
0.7340        -3013.264    -3047.896       34.632  1046.6
0.7350        -3014.013    -3047.466       33.453  1010.9
0.7360        -3013.808    -3046.756       32.948   995.7
0.7370        -3013.838    -3046.027       32.188   972.7
0.7380        -3013.962    -3045.545       31.583   954.4
0.7390        -3013.477    -3045.455       31.978   966.4
0.7400        -3013.687    -3045.755       32.068   969.1
0.7410        -3013.775    -3046.110       32.335   977.2
0.7420        -3013.729    -3046.268       32.538   983.3
0.7430        -3013.708    -3046.197       32.489   981.8
0.7440        -3013.863    -3046.083       32.220   973.7
0.7450        -3013.162    -3045.972       32.810   991.5
0.7460        -3013.259    -3045.983       32.724   988.9
0.7470        -3013.174    -3046.108       32.934   995.3
0.7480        -3012.558    -3046.181       33.623  1016.1
0.7490        -3012.469    -3046.131       33.662  1017.3
0.7500        -3012.068    -3045.963       33.895  1024.3
0.7510        -3012.104    -3045.805       33.701  1018.5
0.7520        -3011.805    -3045.691       33.886  1024.0
0.7530        -3011.630    -3045.687       34.058  1029.2
0.7540        -3011.758    -3045.592       33.834  1022.5
0.7550        -3012.202    -3045.376       33.174  1002.5
0.7560        -3012.248    -3045.075       32.827   992.0
0.7570        -3012.033    -3044.872       32.839   992.4
0.7580        -3012.030    -3044.800       32.770   990.3
0.7590        -3011.824    -3044.958       33.134  1001.3
0.7600        -3011.774    -3045.407       33.633  1016.4
0.7610        -3011.932    -3046.000       34.069  1029.6
0.7620        -3012.162    -3046.510       34.349  1038.0
0.7630        -3012.066    -3046.608       34.543  1043.9
0.7640        -3012.304    -3046.205       33.901  1024.5
0.7650        -3012.247    -3045.368       33.121  1000.9
0.7660        -3011.842    -3044.378       32.536   983.2
0.7670        -3012.032    -3043.596       31.564   953.9
0.7680        -3012.032    -3043.191       31.158   941.6
0.7690        -3011.873    -3043.166       31.294   945.7
0.7700        -3012.234    -3043.531       31.297   945.8
0.7710        -3012.106    -3044.191       32.085   969.6
0.7720        -3012.432    -3045.052       32.620   985.8
0.7730        -3012.063    -3045.968       33.905  1024.6
0.7740        -3012.343    -3046.638       34.295  1036.4
0.7750        -3012.236    -3046.942       34.705  1048.8
0.7760        -3011.879    -3046.846       34.967  1056.7
0.7770        -3012.095    -3046.621       34.525  1043.4
0.7780        -3012.740    -3046.494       33.754  1020.0
0.7790        -3012.876    -3046.620       33.744  1019.8
0.7800        -3012.019    -3047.018       34.999  1057.7
0.7810        -3011.447    -3047.455       36.008  1088.2
0.7820        -3011.453    -3047.691       36.238  1095.1
0.7830        -3011.352    -3047.546       36.194  1093.8
0.7840        -3012.246    -3047.028       34.781  1051.1
0.7850        -3011.869    -3046.264       34.396  1039.4
0.7860        -3011.905    -3045.427       33.522  1013.1
0.7870        -3011.687    -3044.805       33.118  1000.8
0.7880        -3011.473    -3044.567       33.094  1000.1
0.7890        -3011.373    -3044.554       33.181  1002.7
0.7900        -3011.012    -3044.756       33.744  1019.8
0.7910        -3011.077    -3045.088       34.010  1027.8
0.7920        -3011.018    -3045.301       34.283  1036.0
0.7930        -3011.032    -3045.286       34.254  1035.2
0.7940        -3010.775    -3044.937       34.162  1032.4
0.7950        -3010.427    -3044.262       33.834  1022.5
0.7960        -3010.186    -3043.445       33.259  1005.1
0.7970        -3010.325    -3042.939       32.615   985.6
0.7980        -3009.826    -3042.823       32.997   997.2
0.7990        -3009.627    -3042.946       33.319  1006.9
0.8000        -3009.718    -3043.254       33.536  1013.5
0.8010        -3010.139    -3043.639       33.500  1012.4
0.8020        -3009.958    -3043.920       33.962  1026.3
0.8030        -3010.272    -3044.034       33.763  1020.3
0.8040        -3010.718    -3043.894       33.177  1002.6
0.8050        -3011.107    -3043.633       32.526   982.9
0.8060        -3011.815    -3043.568       31.752   959.6
0.8070        -3012.045    -3043.967       31.921   964.7
0.8080        -3011.904    -3044.674       32.769   990.3
0.8090        -3011.644    -3045.276       33.631  1016.3
0.8100        -3011.933    -3045.660       33.727  1019.2
0.8110        -3011.793    -3045.699       33.906  1024.6
0.8120        -3011.426    -3045.455       34.029  1028.4
0.8130        -3011.713    -3045.203       33.490  1012.1
0.8140        -3011.693    -3044.961       33.268  1005.4
0.8150        -3011.250    -3044.761       33.511  1012.7
0.8160        -3010.785    -3044.614       33.829  1022.3
0.8170        -3010.768    -3044.449       33.681  1017.9
0.8180        -3010.894    -3044.293       33.399  1009.3
0.8190        -3010.983    -3044.396       33.413  1009.7
0.8200        -3011.100    -3044.619       33.519  1012.9
0.8210        -3010.980    -3044.988       34.008  1027.7
0.8220        -3010.887    -3045.565       34.678  1048.0
0.8230        -3011.633    -3046.251       34.618  1046.2
0.8240        -3012.014    -3047.008       34.994  1057.5
0.8250        -3011.745    -3047.606       35.862  1083.7
0.8260        -3011.647    -3048.044       36.397  1099.9
0.8270        -3011.496    -3048.263       36.767  1111.1
0.8280        -3011.223    -3048.060       36.838  1113.2
0.8290        -3011.164    -3047.445       36.281  1096.4
0.8300        -3011.454    -3046.411       34.957  1056.4
0.8310        -3011.319    -3045.170       33.851  1023.0
0.8320        -3011.182    -3044.007       32.825   992.0
0.8330        -3011.132    -3043.158       32.026   967.8
0.8340        -3011.238    -3042.711       31.473   951.1
0.8350        -3011.503    -3042.677       31.175   942.1
0.8360        -3012.007    -3042.897       30.889   933.5
0.8370        -3011.679    -3043.254       31.575   954.2
0.8380        -3011.742    -3043.670       31.928   964.9
0.8390        -3012.061    -3044.085       32.024   967.8
0.8400        -3012.409    -3044.504       32.095   969.9
0.8410        -3012.139    -3044.921       32.781   990.7
0.8420        -3012.111    -3045.390       33.279  1005.7
0.8430        -3012.201    -3045.723       33.523  1013.1
0.8440        -3012.339    -3045.969       33.630  1016.3
0.8450        -3012.252    -3046.101       33.849  1022.9
0.8460        -3012.680    -3046.187       33.508  1012.6
0.8470        -3012.745    -3046.247       33.502  1012.4
0.8480        -3012.551    -3046.244       33.693  1018.2
0.8490        -3012.734    -3046.182       33.448  1010.8
0.8500        -3012.532    -3046.019       33.487  1012.0
0.8510        -3012.522    -3045.835       33.313  1006.7
0.8520        -3012.387    -3045.527       33.140  1001.5
0.8530        -3012.699    -3045.161       32.462   981.0
0.8540        -3013.040    -3044.830       31.790   960.7
0.8550        -3012.762    -3044.672       31.910   964.3
0.8560        -3012.636    -3044.700       32.065   969.0
0.8570        -3012.755    -3044.770       32.015   967.5
0.8580        -3012.648    -3044.869       32.221   973.7
0.8590        -3012.642    -3044.951       32.309   976.4
0.8600        -3012.486    -3045.167       32.681   987.6
0.8610        -3012.657    -3045.651       32.994   997.1
0.8620        -3012.718    -3046.390       33.672  1017.6
0.8630        -3012.936    -3047.323       34.388  1039.2
0.8640        -3013.205    -3048.165       34.960  1056.5
0.8650        -3012.914    -3048.576       35.662  1077.7
0.8660        -3013.200    -3048.408       35.208  1064.0
0.8670        -3012.725    -3047.599       34.874  1053.9
0.8680        -3013.312    -3046.422       33.110  1000.6
0.8690        -3013.353    -3045.303       31.949   965.5
0.8700        -3013.911    -3044.556       30.646   926.1
0.8710        -3013.837    -3044.422       30.585   924.3
0.8720        -3013.261    -3044.799       31.539   953.1
0.8730        -3013.180    -3045.462       32.282   975.6
0.8740        -3012.517    -3045.981       33.463  1011.3
0.8750        -3012.056    -3046.105       34.048  1028.9
0.8760        -3011.842    -3045.802       33.960  1026.3
0.8770        -3012.325    -3045.281       32.956   995.9
0.8780        -3012.271    -3044.975       32.704   988.3
0.8790        -3011.694    -3045.067       33.372  1008.5
0.8800        -3011.604    -3045.461       33.857  1023.2
0.8810        -3011.797    -3045.953       34.156  1032.2
0.8820        -3012.025    -3046.359       34.334  1037.6
0.8830        -3012.191    -3046.520       34.329  1037.4
0.8840        -3011.677    -3046.537       34.860  1053.5
0.8850        -3010.908    -3046.522       35.614  1076.3
0.8860        -3010.944    -3046.533       35.590  1075.5
0.8870        -3010.470    -3046.608       36.138  1092.1
0.8880        -3010.688    -3046.624       35.936  1086.0
0.8890        -3010.030    -3046.428       36.398  1099.9
0.8900        -3009.929    -3045.784       35.855  1083.5
0.8910        -3009.983    -3044.946       34.963  1056.6
0.8920        -3010.257    -3044.016       33.759  1020.2
0.8930        -3010.299    -3043.203       32.903   994.3
0.8940        -3010.708    -3042.580       31.872   963.2
0.8950        -3010.911    -3042.203       31.292   945.6
0.8960        -3011.424    -3042.072       30.647   926.2
0.8970        -3011.654    -3042.170       30.515   922.2
0.8980        -3011.716    -3042.516       30.800   930.8
0.8990        -3011.847    -3042.938       31.092   939.6
0.9000        -3011.466    -3043.559       32.092   969.8
0.9010        -3011.640    -3044.284       32.644   986.5
0.9020        -3011.609    -3045.093       33.484  1011.9
0.9030        -3011.605    -3045.812       34.207  1033.7
0.9040        -3012.100    -3046.276       34.175  1032.8
0.9050        -3012.590    -3046.560       33.969  1026.6
0.9060        -3012.906    -3046.684       33.778  1020.8
0.9070        -3012.594    -3046.664       34.070  1029.6
0.9080        -3011.775    -3046.639       34.864  1053.6
0.9090        -3011.935    -3046.675       34.741  1049.9
0.9100        -3011.980    -3046.664       34.684  1048.1
0.9110        -3011.960    -3046.360       34.400  1039.6
0.9120        -3012.125    -3045.767       33.642  1016.7
0.9130        -3011.982    -3044.951       32.969   996.3
0.9140        -3011.692    -3044.208       32.516   982.7
0.9150        -3011.391    -3043.769       32.377   978.5
0.9160        -3011.634    -3043.849       32.215   973.5
0.9170        -3011.751    -3044.572       32.821   991.9
0.9180        -3012.214    -3045.661       33.447  1010.8
0.9190        -3012.478    -3046.749       34.271  1035.7
0.9200        -3012.947    -3047.532       34.585  1045.2
0.9210        -3012.661    -3047.871       35.210  1064.1
0.9220        -3012.478    -3047.693       35.215  1064.2
0.9230        -3012.716    -3047.072       34.356  1038.3
0.9240        -3012.709    -3046.334       33.626  1016.2
0.9250        -3012.524    -3045.691       33.166  1002.3
0.9260        -3012.665    -3045.293       32.628   986.0
0.9270        -3012.870    -3045.213       32.344   977.4
0.9280        -3013.068    -3045.442       32.374   978.3
0.9290        -3013.211    -3045.816       32.605   985.3
0.9300        -3012.445    -3046.235       33.790  1021.1
0.9310        -3012.502    -3046.416       33.915  1024.9
0.9320        -3012.816    -3046.201       33.384  1008.9
0.9330        -3013.359    -3045.713       32.354   977.7
0.9340        -3013.224    -3045.145       31.921   964.7
0.9350        -3013.348    -3044.682       31.334   946.9
0.9360        -3013.993    -3044.385       30.392   918.5
0.9370        -3013.317    -3044.365       31.048   938.3
0.9380        -3012.801    -3044.503       31.702   958.0
0.9390        -3012.299    -3044.773       32.474   981.4
0.9400        -3012.504    -3045.072       32.568   984.2
0.9410        -3012.657    -3045.266       32.609   985.5
0.9420        -3012.976    -3045.352       32.377   978.4
0.9430        -3012.933    -3045.319       32.386   978.7
0.9440        -3012.885    -3045.273       32.388   978.8
0.9450        -3012.916    -3045.214       32.298   976.0
0.9460        -3012.594    -3045.244       32.650   986.7
0.9470        -3013.141    -3045.343       32.202   973.2
0.9480        -3013.415    -3045.640       32.224   973.8
0.9490        -3012.969    -3046.054       33.085   999.8
0.9500        -3012.477    -3046.388       33.912  1024.8
0.9510        -3012.566    -3046.424       33.858  1023.2
0.9520        -3012.208    -3046.041       33.833  1022.4
0.9530        -3012.110    -3045.160       33.050   998.8
0.9540        -3012.419    -3044.136       31.717   958.5
0.9550        -3012.459    -3043.280       30.820   931.4
0.9560        -3012.080    -3042.806       30.726   928.6
0.9570        -3012.001    -3042.870       30.868   932.8
0.9580        -3011.249    -3043.435       32.186   972.7
0.9590        -3010.809    -3044.290       33.480  1011.8
0.9600        -3010.887    -3045.202       34.315  1037.0
0.9610        -3010.474    -3046.026       35.552  1074.4
0.9620        -3010.553    -3046.653       36.099  1090.9
0.9630        -3009.969    -3047.131       37.162  1123.0
0.9640        -3010.468    -3047.440       36.972  1117.3
0.9650        -3010.239    -3047.619       37.380  1129.6
0.9660        -3010.604    -3047.531       36.927  1115.9
0.9670        -3011.031    -3046.985       35.953  1086.5
0.9680        -3011.245    -3046.117       34.871  1053.8
0.9690        -3010.967    -3045.127       34.160  1032.3
0.9700        -3010.951    -3044.369       33.419  1009.9
0.9710        -3010.851    -3044.056       33.205  1003.5
0.9720        -3010.566    -3044.155       33.589  1015.1
0.9730        -3011.075    -3044.490       33.415  1009.8
0.9740        -3011.697    -3044.931       33.233  1004.3
0.9750        -3011.574    -3045.448       33.874  1023.7
0.9760        -3011.725    -3045.758       34.033  1028.5
0.9770        -3011.983    -3045.824       33.842  1022.7
0.9780        -3012.205    -3045.619       33.414  1009.8
0.9790        -3012.318    -3045.288       32.970   996.4
0.9800        -3012.364    -3044.950       32.586   984.8
0.9810        -3012.977    -3044.572       31.594   954.8
0.9820        -3013.292    -3044.247       30.955   935.5
0.9830        -3013.791    -3044.015       30.225   913.4
0.9840        -3014.017    -3043.916       29.899   903.6
0.9850        -3013.815    -3044.022       30.207   912.9
0.9860        -3014.293    -3044.318       30.025   907.4
0.9870        -3013.932    -3044.768       30.836   931.9
0.9880        -3014.050    -3045.348       31.299   945.9
0.9890        -3013.930    -3045.808       31.878   963.4
0.9900        -3013.914    -3046.040       32.126   970.9
0.9910        -3013.532    -3046.215       32.683   987.7
0.9920        -3013.640    -3046.339       32.699   988.2
0.9930        -3014.262    -3046.427       32.165   972.0
0.9940        -3014.313    -3046.531       32.218   973.6
0.9950        -3014.318    -3046.646       32.329   977.0
0.9960        -3014.345    -3046.793       32.448   980.6
0.9970        -3014.371    -3046.937       32.566   984.1
0.9980        -3014.448    -3046.959       32.511   982.5
0.9990        -3014.406    -3046.981       32.575   984.4
1.0000        -3014.119    -3047.040       32.921   994.9
