Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0930        -3069.453    -3075.115        5.663   171.1
0.0940        -3069.494    -3075.451        5.957   180.0
0.0950        -3069.487    -3075.709        6.223   188.0
0.0960        -3069.535    -3075.820        6.285   189.9
0.0970        -3069.548    -3075.734        6.186   186.9
0.0980        -3069.678    -3075.474        5.796   175.1
0.0990        -3069.757    -3075.142        5.385   162.7
0.1000        -3069.764    -3074.847        5.082   153.6
0.1010        -3069.845    -3074.662        4.818   145.6
0.1020        -3069.877    -3074.624        4.747   143.5
0.1030        -3069.877    -3074.729        4.852   146.6
0.1040        -3069.920    -3074.921        5.001   151.1
0.1050        -3070.036    -3075.140        5.104   154.2
0.1060        -3070.101    -3075.324        5.224   157.9
0.1070        -3070.135    -3075.426        5.291   159.9
0.1080        -3070.217    -3075.446        5.229   158.0
0.1090        -3070.216    -3075.394        5.179   156.5
0.1100        -3070.169    -3075.299        5.129   155.0
0.1110        -3070.200    -3075.178        4.978   150.4
0.1120        -3070.249    -3075.039        4.790   144.8
0.1130        -3070.312    -3074.882        4.570   138.1
0.1140        -3070.332    -3074.699        4.367   132.0
0.1150        -3070.391    -3074.475        4.083   123.4
0.1160        -3070.345    -3074.227        3.882   117.3
0.1170        -3070.341    -3073.995        3.654   110.4
0.1180        -3070.356    -3073.854        3.499   105.7
0.1190        -3070.331    -3073.893        3.562   107.7
0.1200        -3070.339    -3074.128        3.789   114.5
0.1210        -3070.328    -3074.507        4.179   126.3
0.1220        -3070.333    -3074.950        4.617   139.5
0.1230        -3070.360    -3075.364        5.004   151.2
0.1240        -3070.415    -3075.681        5.266   159.1
0.1250        -3070.491    -3075.875        5.384   162.7
0.1260        -3070.573    -3075.951        5.379   162.5
0.1270        -3070.625    -3075.963        5.338   161.3
0.1280        -3070.667    -3075.949        5.281   159.6
0.1290        -3070.793    -3075.948        5.154   155.8
0.1300        -3070.838    -3075.976        5.138   155.3
0.1310        -3070.887    -3075.986        5.099   154.1
0.1320        -3071.005    -3075.965        4.961   149.9
0.1330        -3071.072    -3075.875        4.802   145.1
0.1340        -3071.111    -3075.719        4.609   139.3
0.1350        -3071.110    -3075.512        4.402   133.0
0.1360        -3071.178    -3075.303        4.125   124.6
0.1370        -3071.153    -3075.140        3.987   120.5
0.1380        -3071.225    -3075.051        3.826   115.6
0.1390        -3071.231    -3075.028        3.798   114.8
0.1400        -3071.232    -3075.068        3.836   115.9
0.1410        -3071.238    -3075.143        3.905   118.0
0.1420        -3071.217    -3075.243        4.025   121.6
0.1430        -3071.259    -3075.345        4.086   123.5
0.1440        -3071.311    -3075.424        4.113   124.3
0.1450        -3071.391    -3075.476        4.085   123.5
0.1460        -3071.458    -3075.518        4.060   122.7
0.1470        -3071.448    -3075.562        4.115   124.3
0.1480        -3071.394    -3075.599        4.206   127.1
0.1490        -3071.426    -3075.615        4.189   126.6
0.1500        -3071.397    -3075.599        4.202   127.0
0.1510        -3071.452    -3075.553        4.101   123.9
0.1520        -3071.425    -3075.486        4.061   122.7
0.1530        -3071.468    -3075.438        3.970   120.0
0.1540        -3071.418    -3075.456        4.038   122.0
0.1550        -3071.431    -3075.555        4.124   124.6
0.1560        -3071.526    -3075.719        4.194   126.7
0.1570        -3071.544    -3075.928        4.384   132.5
0.1580        -3071.588    -3076.123        4.535   137.0
0.1590        -3071.603    -3076.256        4.653   140.6
0.1600        -3071.604    -3076.287        4.683   141.5
0.1610        -3071.631    -3076.232        4.600   139.0
0.1620        -3071.710    -3076.110        4.400   133.0
0.1630        -3071.734    -3075.963        4.229   127.8
0.1640        -3071.769    -3075.855        4.086   123.5
0.1650        -3071.823    -3075.807        3.983   120.4
0.1660        -3071.780    -3075.796        4.016   121.4
0.1670        -3071.799    -3075.800        4.002   120.9
0.1680        -3071.812    -3075.779        3.967   119.9
0.1690        -3071.892    -3075.714        3.823   115.5
0.1700        -3071.866    -3075.595        3.729   112.7
0.1710        -3071.908    -3075.435        3.527   106.6
0.1720        -3071.921    -3075.283        3.361   101.6
0.1730        -3071.894    -3075.210        3.316   100.2
0.1740        -3071.902    -3075.248        3.346   101.1
0.1750        -3071.853    -3075.404        3.551   107.3
0.1760        -3071.877    -3075.645        3.768   113.9
0.1770        -3071.874    -3075.921        4.046   122.3
0.1780        -3071.888    -3076.191        4.302   130.0
0.1790        -3071.906    -3076.379        4.473   135.2
0.1800        -3071.991    -3076.456        4.464   134.9
0.1810        -3072.061    -3076.428        4.367   132.0
0.1820        -3072.167    -3076.336        4.169   126.0
0.1830        -3072.203    -3076.216        4.013   121.3
0.1840        -3072.251    -3076.089        3.838   116.0
0.1850        -3072.278    -3075.982        3.704   111.9
0.1860        -3072.344    -3075.920        3.576   108.1
0.1870        -3072.379    -3075.912        3.533   106.8
0.1880        -3072.354    -3075.946        3.592   108.6
0.1890        -3072.431    -3076.010        3.579   108.2
0.1900        -3072.420    -3076.105        3.684   111.3
0.1910        -3072.438    -3076.215        3.778   114.2
0.1920        -3072.411    -3076.326        3.915   118.3
0.1930        -3072.434    -3076.412        3.978   120.2
0.1940        -3072.372    -3076.466        4.094   123.7
0.1950        -3072.344    -3076.462        4.119   124.5
0.1960        -3072.297    -3076.392        4.096   123.8
0.1970        -3072.304    -3076.247        3.943   119.2
0.1980        -3072.313    -3076.047        3.733   112.8
0.1990        -3072.298    -3075.830        3.533   106.8
0.2000        -3072.281    -3075.645        3.364   101.7
0.2010        -3072.326    -3075.527        3.201    96.7
0.2020        -3072.276    -3075.495        3.219    97.3
0.2030        -3072.316    -3075.534        3.218    97.2
0.2040        -3072.315    -3075.620        3.304    99.9
0.2050        -3072.337    -3075.726        3.389   102.4
0.2060        -3072.273    -3075.824        3.551   107.3
0.2070        -3072.281    -3075.900        3.620   109.4
0.2080        -3072.328    -3075.962        3.635   109.8
0.2090        -3072.337    -3076.018        3.681   111.2
0.2100        -3072.358    -3076.087        3.729   112.7
0.2110        -3072.377    -3076.187        3.809   115.1
0.2120        -3072.387    -3076.297        3.910   118.2
0.2130        -3072.405    -3076.402        3.997   120.8
0.2140        -3072.478    -3076.477        3.999   120.9
0.2150        -3072.579    -3076.504        3.925   118.6
0.2160        -3072.565    -3076.493        3.928   118.7
0.2170        -3072.581    -3076.436        3.854   116.5
0.2180        -3072.571    -3076.355        3.784   114.4
0.2190        -3072.528    -3076.275        3.747   113.2
0.2200        -3072.557    -3076.199        3.642   110.1
0.2210        -3072.552    -3076.144        3.592   108.5
0.2220        -3072.532    -3076.126        3.594   108.6
0.2230        -3072.585    -3076.132        3.547   107.2
0.2240        -3072.586    -3076.165        3.579   108.2
0.2250        -3072.570    -3076.210        3.640   110.0
0.2260        -3072.550    -3076.247        3.697   111.7
0.2270        -3072.554    -3076.274        3.720   112.4
0.2280        -3072.527    -3076.290        3.764   113.7
0.2290        -3072.563    -3076.301        3.738   112.9
0.2300        -3072.565    -3076.310        3.744   113.1
0.2310        -3072.539    -3076.321        3.782   114.3
0.2320        -3072.558    -3076.326        3.768   113.9
0.2330        -3072.630    -3076.321        3.691   111.5
0.2340        -3072.578    -3076.285        3.706   112.0
0.2350        -3072.568    -3076.222        3.654   110.4
0.2360        -3072.563    -3076.163        3.599   108.8
0.2370        -3072.554    -3076.120        3.567   107.8
0.2380        -3072.542    -3076.094        3.552   107.3
0.2390        -3072.567    -3076.090        3.523   106.5
0.2400        -3072.568    -3076.108        3.540   107.0
0.2410        -3072.596    -3076.137        3.541   107.0
0.2420        -3072.669    -3076.166        3.498   105.7
0.2430        -3072.627    -3076.195        3.568   107.8
0.2440        -3072.580    -3076.226        3.645   110.2
0.2450        -3072.577    -3076.250        3.673   111.0
0.2460        -3072.645    -3076.282        3.637   109.9
0.2470        -3072.639    -3076.331        3.692   111.6
0.2480        -3072.633    -3076.391        3.758   113.6
0.2490        -3072.643    -3076.432        3.789   114.5
0.2500        -3072.684    -3076.429        3.745   113.2
0.2510        -3072.686    -3076.375        3.689   111.5
0.2520        -3072.779    -3076.271        3.492   105.5
0.2530        -3072.760    -3076.132        3.372   101.9
0.2540        -3072.795    -3075.984        3.189    96.4
0.2550        -3072.832    -3075.871        3.039    91.8
0.2560        -3072.792    -3075.818        3.026    91.5
0.2570        -3072.816    -3075.845        3.028    91.5
0.2580        -3072.857    -3075.946        3.089    93.3
0.2590        -3072.880    -3076.104        3.224    97.4
0.2600        -3072.847    -3076.285        3.439   103.9
0.2610        -3072.849    -3076.462        3.613   109.2
0.2620        -3072.904    -3076.594        3.690   111.5
0.2630        -3072.915    -3076.668        3.753   113.4
0.2640        -3072.930    -3076.687        3.757   113.5
0.2650        -3072.892    -3076.670        3.778   114.2
0.2660        -3072.885    -3076.637        3.752   113.4
0.2670        -3072.958    -3076.593        3.635   109.8
0.2680        -3073.047    -3076.558        3.511   106.1
0.2690        -3073.057    -3076.547        3.490   105.5
0.2700        -3073.065    -3076.539        3.475   105.0
0.2710        -3073.076    -3076.539        3.464   104.7
0.2720        -3073.076    -3076.532        3.457   104.5
0.2730        -3073.120    -3076.508        3.387   102.4
0.2740        -3073.155    -3076.474        3.319   100.3
0.2750        -3073.227    -3076.446        3.219    97.3
0.2760        -3073.209    -3076.430        3.221    97.3
0.2770        -3073.141    -3076.427        3.286    99.3
0.2780        -3073.116    -3076.424        3.308   100.0
0.2790        -3073.121    -3076.426        3.305    99.9
0.2800        -3073.148    -3076.432        3.284    99.2
0.2810        -3073.156    -3076.441        3.285    99.3
0.2820        -3073.160    -3076.434        3.275    99.0
0.2830        -3073.171    -3076.415        3.245    98.0
0.2840        -3073.145    -3076.390        3.246    98.1
0.2850        -3073.165    -3076.381        3.215    97.2
0.2860        -3073.103    -3076.396        3.293    99.5
0.2870        -3073.096    -3076.427        3.331   100.7
0.2880        -3073.098    -3076.445        3.347   101.1
0.2890        -3073.078    -3076.461        3.383   102.2
0.2900        -3073.056    -3076.483        3.427   103.6
0.2910        -3073.157    -3076.507        3.350   101.2
0.2920        -3073.125    -3076.550        3.425   103.5
0.2930        -3073.131    -3076.604        3.474   105.0
0.2940        -3073.277    -3076.665        3.388   102.4
0.2950        -3073.287    -3076.727        3.439   103.9
0.2960        -3073.260    -3076.792        3.532   106.7
0.2970        -3073.286    -3076.845        3.558   107.5
0.2980        -3073.265    -3076.880        3.616   109.3
0.2990        -3073.319    -3076.885        3.566   107.8
0.3000        -3073.287    -3076.857        3.570   107.9
0.3010        -3073.300    -3076.789        3.489   105.5
0.3020        -3073.280    -3076.695        3.415   103.2
0.3030        -3073.305    -3076.589        3.283    99.2
0.3040        -3073.231    -3076.493        3.262    98.6
0.3050        -3073.210    -3076.425        3.215    97.2
0.3060        -3073.135    -3076.403        3.269    98.8
0.3070        -3073.141    -3076.429        3.289    99.4
0.3080        -3073.134    -3076.481        3.347   101.1
0.3090        -3073.109    -3076.535        3.426   103.5
0.3100        -3073.068    -3076.565        3.496   105.7
0.3110        -3073.090    -3076.550        3.460   104.6
0.3120        -3073.062    -3076.502        3.440   104.0
0.3130        -3073.065    -3076.447        3.382   102.2
0.3140        -3073.031    -3076.403        3.372   101.9
0.3150        -3073.091    -3076.360        3.269    98.8
0.3160        -3073.108    -3076.346        3.238    97.8
0.3170        -3073.110    -3076.361        3.251    98.2
0.3180        -3073.118    -3076.390        3.272    98.9
0.3190        -3073.133    -3076.404        3.271    98.8
0.3200        -3073.121    -3076.393        3.272    98.9
0.3210        -3073.119    -3076.359        3.240    97.9
0.3220        -3073.191    -3076.312        3.121    94.3
0.3230        -3073.202    -3076.273        3.071    92.8
0.3240        -3073.179    -3076.258        3.079    93.0
0.3250        -3073.159    -3076.267        3.108    93.9
0.3260        -3073.176    -3076.299        3.123    94.4
0.3270        -3073.149    -3076.349        3.200    96.7
0.3280        -3073.172    -3076.413        3.240    97.9
0.3290        -3073.126    -3076.494        3.368   101.8
0.3300        -3073.147    -3076.580        3.434   103.8
0.3310        -3073.125    -3076.651        3.527   106.6
0.3320        -3073.123    -3076.699        3.576   108.1
0.3330        -3073.107    -3076.723        3.616   109.3
0.3340        -3073.107    -3076.718        3.611   109.1
0.3350        -3073.137    -3076.672        3.535   106.8
0.3360        -3073.134    -3076.590        3.456   104.4
0.3370        -3073.191    -3076.501        3.310   100.0
0.3380        -3073.211    -3076.434        3.223    97.4
0.3390        -3073.171    -3076.382        3.211    97.0
0.3400        -3073.205    -3076.357        3.152    95.3
0.3410        -3073.205    -3076.374        3.169    95.8
0.3420        -3073.196    -3076.416        3.220    97.3
0.3430        -3073.169    -3076.455        3.286    99.3
0.3440        -3073.137    -3076.467        3.329   100.6
0.3450        -3073.112    -3076.452        3.341   101.0
0.3460        -3073.107    -3076.411        3.304    99.9
0.3470        -3073.105    -3076.368        3.263    98.6
0.3480        -3073.062    -3076.333        3.270    98.8
0.3490        -3073.040    -3076.324        3.285    99.3
0.3500        -3073.046    -3076.348        3.303    99.8
0.3510        -3073.027    -3076.401        3.374   102.0
0.3520        -3072.985    -3076.474        3.489   105.4
0.3530        -3072.987    -3076.553        3.567   107.8
0.3540        -3072.997    -3076.611        3.614   109.2
0.3550        -3073.068    -3076.632        3.564   107.7
0.3560        -3073.063    -3076.637        3.574   108.0
0.3570        -3073.095    -3076.618        3.523   106.5
0.3580        -3073.083    -3076.586        3.503   105.8
0.3590        -3073.149    -3076.546        3.397   102.7
0.3600        -3073.157    -3076.499        3.342   101.0
0.3610        -3073.128    -3076.450        3.322   100.4
0.3620        -3073.128    -3076.378        3.250    98.2
0.3630        -3073.117    -3076.300        3.184    96.2
0.3640        -3073.107    -3076.242        3.135    94.8
0.3650        -3073.103    -3076.218        3.115    94.1
0.3660        -3073.091    -3076.229        3.138    94.8
0.3670        -3073.095    -3076.263        3.168    95.7
0.3680        -3073.117    -3076.310        3.193    96.5
0.3690        -3073.130    -3076.356        3.226    97.5
0.3700        -3073.125    -3076.378        3.253    98.3
0.3710        -3073.135    -3076.369        3.234    97.7
0.3720        -3073.118    -3076.339        3.221    97.3
0.3730        -3073.120    -3076.295        3.175    95.9
0.3740        -3073.161    -3076.261        3.100    93.7
0.3750        -3073.198    -3076.261        3.064    92.6
0.3760        -3073.217    -3076.321        3.103    93.8
0.3770        -3073.197    -3076.433        3.235    97.8
0.3780        -3073.147    -3076.581        3.434   103.8
0.3790        -3073.152    -3076.713        3.560   107.6
0.3800        -3073.142    -3076.781        3.639   110.0
0.3810        -3073.194    -3076.764        3.570   107.9
0.3820        -3073.213    -3076.676        3.463   104.6
0.3830        -3073.210    -3076.555        3.345   101.1
0.3840        -3073.207    -3076.433        3.226    97.5
0.3850        -3073.201    -3076.358        3.157    95.4
0.3860        -3073.232    -3076.359        3.127    94.5
0.3870        -3073.192    -3076.441        3.248    98.2
0.3880        -3073.155    -3076.561        3.406   102.9
0.3890        -3073.157    -3076.683        3.526   106.6
0.3900        -3073.237    -3076.758        3.521   106.4
0.3910        -3073.250    -3076.775        3.526   106.5
0.3920        -3073.231    -3076.741        3.510   106.1
0.3930        -3073.200    -3076.660        3.459   104.5
0.3940        -3073.203    -3076.557        3.354   101.4
0.3950        -3073.217    -3076.476        3.259    98.5
0.3960        -3073.200    -3076.428        3.228    97.6
0.3970        -3073.227    -3076.413        3.186    96.3
0.3980        -3073.249    -3076.446        3.197    96.6
0.3990        -3073.275    -3076.516        3.240    97.9
0.4000        -3073.257    -3076.595        3.337   100.9
0.4010        -3073.193    -3076.661        3.468   104.8
0.4020        -3073.243    -3076.680        3.438   103.9
0.4030        -3073.227    -3076.639        3.411   103.1
0.4040        -3073.237    -3076.551        3.314   100.1
0.4050        -3073.295    -3076.448        3.153    95.3
0.4060        -3073.319    -3076.370        3.051    92.2
0.4070        -3073.328    -3076.336        3.008    90.9
0.4080        -3073.299    -3076.353        3.054    92.3
0.4090        -3073.243    -3076.428        3.185    96.3
0.4100        -3073.249    -3076.545        3.296    99.6
0.4110        -3073.285    -3076.673        3.388   102.4
0.4120        -3073.263    -3076.786        3.523   106.5
0.4130        -3073.294    -3076.857        3.563   107.7
0.4140        -3073.308    -3076.870        3.562   107.6
0.4150        -3073.309    -3076.836        3.526   106.6
0.4160        -3073.298    -3076.777        3.480   105.2
0.4170        -3073.345    -3076.721        3.375   102.0
0.4180        -3073.366    -3076.677        3.311   100.1
0.4190        -3073.368    -3076.650        3.282    99.2
0.4200        -3073.407    -3076.632        3.225    97.4
0.4210        -3073.428    -3076.625        3.197    96.6
0.4220        -3073.434    -3076.634        3.200    96.7
0.4230        -3073.436    -3076.650        3.213    97.1
0.4240        -3073.482    -3076.651        3.169    95.8
0.4250        -3073.505    -3076.646        3.140    94.9
0.4260        -3073.498    -3076.655        3.157    95.4
0.4270        -3073.534    -3076.675        3.141    94.9
0.4280        -3073.508    -3076.691        3.183    96.2
0.4290        -3073.574    -3076.701        3.126    94.5
0.4300        -3073.585    -3076.700        3.116    94.2
0.4310        -3073.552    -3076.682        3.130    94.6
0.4320        -3073.594    -3076.650        3.056    92.3
0.4330        -3073.629    -3076.622        2.993    90.4
0.4340        -3073.610    -3076.602        2.992    90.4
0.4350        -3073.592    -3076.587        2.996    90.5
0.4360        -3073.625    -3076.576        2.951    89.2
0.4370        -3073.579    -3076.583        3.004    90.8
0.4380        -3073.561    -3076.592        3.031    91.6
0.4390        -3073.533    -3076.606        3.073    92.9
0.4400        -3073.547    -3076.618        3.071    92.8
0.4410        -3073.527    -3076.637        3.109    94.0
0.4420        -3073.534    -3076.662        3.128    94.5
0.4430        -3073.555    -3076.702        3.147    95.1
0.4440        -3073.566    -3076.749        3.183    96.2
0.4450        -3073.532    -3076.783        3.251    98.2
0.4460        -3073.523    -3076.790        3.267    98.7
0.4470        -3073.547    -3076.768        3.221    97.4
0.4480        -3073.579    -3076.725        3.146    95.1
0.4490        -3073.601    -3076.677        3.075    92.9
0.4500        -3073.596    -3076.649        3.052    92.2
0.4510        -3073.595    -3076.649        3.055    92.3
0.4520        -3073.642    -3076.683        3.041    91.9
0.4530        -3073.699    -3076.744        3.045    92.0
0.4540        -3073.676    -3076.807        3.131    94.6
0.4550        -3073.657    -3076.844        3.186    96.3
0.4560        -3073.658    -3076.857        3.198    96.7
0.4570        -3073.649    -3076.828        3.179    96.1
0.4580        -3073.632    -3076.761        3.129    94.6
0.4590        -3073.576    -3076.665        3.088    93.3
0.4600        -3073.578    -3076.553        2.975    89.9
0.4610        -3073.566    -3076.467        2.901    87.7
0.4620        -3073.531    -3076.425        2.895    87.5
0.4630        -3073.558    -3076.455        2.896    87.5
0.4640        -3073.555    -3076.550        2.995    90.5
0.4650        -3073.550    -3076.691        3.141    94.9
0.4660        -3073.550    -3076.841        3.291    99.4
0.4670        -3073.525    -3076.958        3.433   103.8
0.4680        -3073.492    -3077.009        3.516   106.3
0.4690        -3073.519    -3076.972        3.453   104.4
0.4700        -3073.491    -3076.866        3.374   102.0
0.4710        -3073.545    -3076.732        3.186    96.3
0.4720        -3073.516    -3076.605        3.089    93.3
0.4730        -3073.528    -3076.523        2.995    90.5
0.4740        -3073.466    -3076.484        3.018    91.2
0.4750        -3073.460    -3076.490        3.030    91.6
0.4760        -3073.475    -3076.520        3.045    92.0
0.4770        -3073.498    -3076.560        3.062    92.5
0.4780        -3073.533    -3076.594        3.060    92.5
0.4790        -3073.512    -3076.615        3.103    93.8
0.4800        -3073.463    -3076.630        3.167    95.7
0.4810        -3073.478    -3076.634        3.156    95.4
0.4820        -3073.472    -3076.648        3.176    96.0
0.4830        -3073.472    -3076.683        3.211    97.0
0.4840        -3073.437    -3076.719        3.282    99.2
0.4850        -3073.423    -3076.744        3.321   100.3
0.4860        -3073.436    -3076.742        3.306    99.9
0.4870        -3073.450    -3076.701        3.251    98.2
0.4880        -3073.474    -3076.634        3.159    95.5
0.4890        -3073.496    -3076.559        3.062    92.5
0.4900        -3073.509    -3076.502        2.993    90.4
0.4910        -3073.495    -3076.480        2.986    90.2
0.4920        -3073.505    -3076.485        2.979    90.0
0.4930        -3073.537    -3076.516        2.980    90.1
0.4940        -3073.555    -3076.576        3.020    91.3
0.4950        -3073.573    -3076.647        3.074    92.9
0.4960        -3073.589    -3076.718        3.129    94.6
0.4970        -3073.629    -3076.783        3.154    95.3
0.4980        -3073.637    -3076.831        3.193    96.5
0.4990        -3073.610    -3076.858        3.248    98.1
0.5000        -3073.597    -3076.858        3.262    98.6
0.5010        -3073.604    -3076.837        3.233    97.7
0.5020        -3073.605    -3076.805        3.201    96.7
0.5030        -3073.601    -3076.771        3.170    95.8
0.5040        -3073.601    -3076.736        3.135    94.8
0.5050        -3073.634    -3076.709        3.075    92.9
0.5060        -3073.604    -3076.698        3.094    93.5
0.5070        -3073.617    -3076.693        3.076    93.0
0.5080        -3073.636    -3076.699        3.063    92.6
0.5090        -3073.622    -3076.704        3.082    93.1
0.5100        -3073.571    -3076.703        3.132    94.7
0.5110        -3073.586    -3076.699        3.114    94.1
0.5120        -3073.586    -3076.699        3.113    94.1
0.5130        -3073.581    -3076.708        3.127    94.5
0.5140        -3073.609    -3076.724        3.115    94.1
0.5150        -3073.602    -3076.757        3.155    95.3
0.5160        -3073.605    -3076.805        3.200    96.7
0.5170        -3073.608    -3076.844        3.235    97.8
0.5180        -3073.630    -3076.870        3.240    97.9
0.5190        -3073.671    -3076.886        3.215    97.2
0.5200        -3073.664    -3076.872        3.208    96.9
0.5210        -3073.633    -3076.826        3.193    96.5
0.5220        -3073.641    -3076.742        3.100    93.7
0.5230        -3073.607    -3076.637        3.030    91.6
0.5240        -3073.571    -3076.535        2.964    89.6
0.5250        -3073.566    -3076.466        2.900    87.6
0.5260        -3073.570    -3076.452        2.883    87.1
0.5270        -3073.512    -3076.506        2.994    90.5
0.5280        -3073.554    -3076.597        3.044    92.0
0.5290        -3073.584    -3076.694        3.110    94.0
0.5300        -3073.588    -3076.778        3.190    96.4
0.5310        -3073.605    -3076.831        3.226    97.5
0.5320        -3073.673    -3076.867        3.195    96.5
0.5330        -3073.697    -3076.877        3.180    96.1
0.5340        -3073.633    -3076.864        3.231    97.6
0.5350        -3073.625    -3076.840        3.215    97.2
0.5360        -3073.579    -3076.801        3.222    97.4
0.5370        -3073.608    -3076.763        3.155    95.4
0.5380        -3073.608    -3076.737        3.129    94.6
0.5390        -3073.563    -3076.723        3.160    95.5
0.5400        -3073.563    -3076.715        3.152    95.3
0.5410        -3073.554    -3076.717        3.163    95.6
0.5420        -3073.546    -3076.731        3.185    96.3
0.5430        -3073.558    -3076.755        3.198    96.6
0.5440        -3073.605    -3076.785        3.180    96.1
0.5450        -3073.624    -3076.828        3.205    96.9
0.5460        -3073.643    -3076.876        3.233    97.7
0.5470        -3073.683    -3076.927        3.244    98.0
0.5480        -3073.660    -3076.965        3.305    99.9
0.5490        -3073.620    -3076.961        3.341   101.0
0.5500        -3073.622    -3076.898        3.275    99.0
0.5510        -3073.722    -3076.792        3.070    92.8
0.5520        -3073.725    -3076.674        2.949    89.1
0.5530        -3073.687    -3076.570        2.883    87.1
0.5540        -3073.666    -3076.509        2.844    85.9
0.5550        -3073.647    -3076.506        2.859    86.4
0.5560        -3073.650    -3076.550        2.900    87.6
